Aurora is setting up drive-up coronavirus testing sites in Wisconsin https://www.jsonline.com/story/money/business/health-care/2020/03/18/driving-through-coronavirus-testing-planned-aurora-hospitals/2868224001/ … via @journalsentinel
Aurora is setting up drive-up coronavirus testing sites in Wisconsin https://www.jsonline.com/story/money/business/health-care/2020/03/18/driving-through-coronavirus-testing-planned-aurora-hospitals/2868224001/ … via @journalsentinel
