"Please send prayers for my dad, my family, & me. Unfortunately due to the coronavirus I won’t be able to visit my dad after tomorrow for the foreseeable future. :(("
"Please send prayers for my dad, my family, & me. Unfortunately due to the coronavirus I won’t be able to visit my dad after tomorrow for the foreseeable future. :(("
