"RT @airambulancekss: To keep our crew and patients safe, wearing PPE is extremely important during these challenging times.

Great photo ta…"
"Rolls-Royce has got to grips with a long-running engine problem and enjoyed a strong end to 2019, leaving it well placed to cope with any disruption caused by the coronavirus outbreak, it said on Friday. https://ift.tt/39iDhaU "
