This coronavirus started in 2019. Don’t be a ninny
CDC and Homeland Security begins screening for Coronavirus at major US airports https://www.cnbc.com/2020/01/17/cdc-and-homeland-security-begins-screening-for-coronavirus-at-major-us-airports.html …
