RT @SylvesterTurner: We are reopening our state at a fast pace. I agree with Dr. Fauci that we should practice the measures we were doing a…
"The president needs his ""spiritual"" advisor to perform a miracle here. 

Trump suggests using flu vaccine on coronavirus at meeting with medical experts https://www.independent.co.uk/news/world/americas/us-politics/trump-coronavirus-flu-vaccine-us-pandemic-meeting-leonard-schleifer-a9371286.html …"
Coronavirus after it passes through Houston. pic.twitter.com/Jt1aqreV4X
"How about get a vaccine out, let us open our businesses, and buy Made in America?  #coronavirus #Wuhan #WuhanVirus #WuhanCoronavirus #China"
"How about get a vaccine out, let us open our businesses, and buy Made in America?  #coronavirus #Wuhan #WuhanVirus #WuhanCoronavirus #China"
