"@realDonaldTrump whines China should have told him about the virus earlier. Um, read a newspaper, guy. Before it was called Coronavirus, South China Morning Post broke the story of a new SARS-like illness, 12/31/19. Some read it! Where were you, Doughtard? https://www.scmp.com/news/china/politics/article/3044050/mystery-illness-hits-chinas-wuhan-city-nearly-30-hospitalised …"
"@realDonaldTrump whines China should have told him about the virus earlier. Um, read a newspaper, guy. Before it was called Coronavirus, South China Morning Post broke the story of a new SARS-like illness, 12/31/19. Some read it! Where were you, Doughtard? https://www.scmp.com/news/china/politics/article/3044050/mystery-illness-hits-chinas-wuhan-city-nearly-30-hospitalised …"
