,Tweets,Date
0,Fake news is real corona virus.,2020-05-30 21:17:05+00:00
1,"Two deadly viruses - COVID19 and Racism are sweeping through the USA and this has gotten the world talking. As if Coronavirus, which has claimed over 100,000 Americans was not enough, the civil unrest due to what… https://www.instagram.com/p/CA0xd_vJIRm/?igshid=hg47cqwnru34",2020-05-30 19:58:17+00:00
2,"A second person has died in China from a new virus that has infected dozens of people.

Chinese scientists identified the illness as a new strain of coronavirus, which is in the same family as the deadly severe acute respiratory syndrome (SARS). https://cnn.it/2FWnMIP ",2020-01-18 09:04:42
3,"#China virus Total reported coronavirus cases in China (as of 6.36am Wed Jan 29)

5,517 confirmed

6,972 suspected

101 recovered

131 deaths

Cases in Beijing and surrounding areas:

Beijing: 91 confirmed cases, 4 recovered, 1 death",2020-01-28 23:53:33
4,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…,Sat Jun 13 09:52:26 +0000 2020
