Trump … the governors are lying ... the US is NOT RESPONSIBLE ... ‘we'll HELP’ ... but it is up to the states to supply the testing ... the US IS NOT PROVIDING THE TESTING mcConnell said if the STATES spend too much money fighting the Corona Virus …. Let them go bankrupt
"MIT study: Subways a 'major disseminator' of coronavirus in NYC This is not rocket science. A single sneeze in a subway car spreads tiny droplets throughout the entire car, potentially infecting all occupants. https://nypost.com/2020/04/15/mit-study-subways-a-major-disseminator-of-coronavirus-in-nyc/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypmetro"
