"Fantastic reporting & Clive's prose is so beautiful. As we've seen so often during #coronavirus folk doing jobs many would not, &amp; doing them with such pride &amp; commitment, despite the potential risks. It is my Alma mater. VERY different back in the day when I was a student nurse!"
BBC News - #Coronavirus : #Shielders in England allowed outdoors again from Monday
BBC News - #Coronavirus : Backlash after #Trump signals US exit from #WHO
BBC News - #Coronavirus : Ambulance crews adapt to new challenges of Covid-19 
BBC News - #Coronavirus : Leicestershire artist paints portraits for 'NHS heroes' 
