THIS Elections expert lays out why coronavirus could lead to a ‘nightmare scenario’ in November - 
"The SAME people they don't want in the country are NOW ESSENTIAL WORKERS, ordered back to work. I find it FUCKIN CRIMINAL that TRASHY Trump orders meat and poultry processing plants to stay open during coronavirus https://news.yahoo.com/trump-plans-order-meat-processing-181514644.html?soc_src=hl-viewer&amp;soc_trk=tw"
