Coronavirus: Partial lockdown in Guj''s Devbhoomi Dwarka - Outlook India http://dlvr.it/RXgvML
"""Non nobis solum nati sumus."" (Not for ourselves alone are we born.) -Marcus Tullius Cicero Our Delhi Response Team - lead by the founder, spreading awareness and ration kits. #covid19 #coronavirus #indiafightscorona #trending #foodrelief"
