How 'Little House on the Prairie' eerily predicted the coronavirus https://nypost.com/2020/04/29/what-little-house-on-the-prairies-typhus-outbreak-can-teach-us-about-the-coronavirus/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost
New York let coronavirus-infected nurses work in upstate nursing home https://nypost.com/2020/04/29/ny-state-let-coronavirus-infected-nurses-work-in-nursing-home/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypmetro
Coronavirus ‘may lurk deep in lungs after patients recover’ https://www.scmp.com/news/china/society/article/3082200/coronavirus-may-lurk-deep-lungs-after-patients-recover-study?utm_source=Twitter&amp;utm_medium=share_widget&amp;utm_campaign=3082200 via @scmpnews
Coronavirus: Monkeys given Oxford vaccine did not catch COVID-19 - Business Insider 
