I doubt it but the CCP sure has taken advantage of the coronavirus.
"https://www.itv.com/news/2020-05-30/scientists-government-advisers-warn-against-early-lockdown-easing-lifting-england-coronavirus-covid19/ Best we keep destroying the economy then as we can't possibly ""take a bit of a risk"" #CORONA_VIRUS #covid1984"
