OK let's put it to the test? (Please vote & Re Tweet thanks) IS PM #BORISJOHNSON COMING OUT OF #CORONAVIRUS #LOCKDOWN TOO QUICKLY?
"""Its not a #Coronavirus #SecondWave destroying lives, freedom &amp; economy that #BorisJohnson gambles with by easing #Lockdown too early, but resulting 2021 #ThirdWave that would render UK a disease ridden, post apocalyptic no-go-zone for a decade"" #Sky #SAGE"
"#LookingBack March 18th 2020; “As many as 2.2M American lives could be lost to #coronavirus unless social distancing adhered to”, says new report.. #ShakeHandsBoris"
