"$$$$“Yet, it should be noted that Gilead Sciences is one of the top 10 pharmaceutical companies in the world.” Coronavirus Patents: China Files for Remdesivir Patents, but Gilead Sciences Will Still Come Out a Winner "
"China/US patent war “The application was made on Jan. 21 together with a military academy, according to a Feb. 4 statement on the institute’s website.” Chinese scientists developing a coronavirus vaccine apply for a patent on an American drug "
"“ This is pretty close to a worst case scenario as not only did the clinical effect not manifest, but there wasn't even an antiviral effect to explore,"" (interesting) - Coronavirus treatment data on Gilead's remdesivir from WHO - Business Insider "
