"""Covid-19 Related Monetary Tsunami's Impact on Bitcoin and Gold Prices"" https://hackernoon.com/covid-19-related-monetary-tsunamis-impact-on-bitcoin-and-gold-prices-ay7p32sd #covid19 #coronavirus"
"""Face Masks: the Key to Flattening the Curve for COVID-19"" by @nowsourcing https://hackernoon.com/face-masks-the-key-to-flattening-the-curve-for-covid-19-5z1h327l #facemask #coronavirus"
