"I wouldn't listen to someone who's profile says that Trump created the Corona Virus,you are watching too many stupid theories on YouTube.Go out and protest,see how that goes when the police gets tired of telling people to be peaceful"
“I Want an Apology”: Black Doctor Who Tests Homeless for Coronavirus Han... https://youtu.be/mxebsmN_t4M via @YouTube
