"If you know someone on the front lines of this pandemic, send them this article. #covid19 #coronavirus #healthcare"
"This is what you are worried about?? Over 100k dead from coronavirus, civil war part 2 breaking out across the country, millions unemployed. But waaa waaaa CNN, fake news, waaa waaaaaa #FakePresident #fakeleader #PutinsPuppet"
