Watching Speaker Pelosi Coronavirus Package Signing Ceremony @CSPAN https://www.c-span.org/video/?471456-1/house-passes-484-billion-coronavirus-aid-package-388-5-1
Pelosi admits delaying additional funds for coronavirus small-business loans https://nypost.com/2020/04/21/pelosi-admits-delaying-funds-for-coronavirus-small-business-loans/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost
