"A reminder that combined with #Brexit the #coronavirus crisis is going to cause food shortages in the U.K. (global crisis will be amplified by Brexit) but ⁦@BorisJohnson⁩ will do what his boss #Cummings tells him, and ignore the impending crisis."
Instead of begging world leaders to tax the majority more to provide #coronavirus relief @Pontifex would be better off reminding Billionaires they’re not getting into heaven if they hoard their wealth.
"Prof Van Tam - Diolch! You have shown the strength & responsibility behind our scientists today. Remember, we have some of the best scientists in the world...even if they aren't being listened to. #Coronavirus #COVID19"
Cash in the time of coronavirus: how to get in financial shape for the new normal 
