"Coronavirus: Texas Illness Count Up To 27,054, 42 More Deaths http://dlvr.it/RVjlcF"
State of Texas #coronavirus cases as of 5/30/2020 (+1636 inf; +25 deaths). Source data Johns Hopkins Pray for those impacted #CoronaVirusUpdates #FaithNotFear
