Piers Morgan May Have Terminal Coronavirus Derangement Syndrome https://www.breitbart.com/europe/2020/04/29/delingpole-piers-morgan-may-have-terminal-coronavirus-derangement-syndrome/ via @BreitbartNews
The clapping scared the corona virus away apparently so no need to clap anymore. #sothankful
