"‘What the f*ck’ — Elon Musk goes off on coronavirus on Tesla earnings call, ‘Give people back their god damn freedom’ "
"U.S. coronavirus death toll passes 60,000 https://boingboing.net/2020/04/29/u-s-coronavirus-death-toll-pa.html"
