The measures that the Kingdom of Saudi Arabia has taken to combat the #coronavirus pandemic and stem its spread are commendable as these actions are based on the Human Rights based-approach. #HumanRights @WHO @UNHumanRights @UNGeneva @UN_SaudiArabia
"At a time when the entire world is busy fighting coronavirus pandemic, many reform policies and programs have been halted or suspended in most countries of the world. However, the reform machine in Saudi Arabia is still working and the outcome is evident for all. #HumanRights"
