so...turns out the great @potus was right again!! LETTER TO THE EDITOR Cell Research Remdesivir and CHLOROQUINE effectively inhibit the recently emerged novel coronavirus (2019-nCoV) in vitro. Cell Research (2020) 0:1–3; https://doi.org/10.1038/s41422-020-0282-0 #QANON
"I think, at the moment, enough people are being non-compliant with coronavirus restrictions that the people who are trying to be will gradually start to take a ""screw this"" attitude. All we can hope for is that the prevalence of the virus is low enough not to spread again."
