"New York's Governor Cuomo, Health Commissioner Zucker and Executive Deputy Commissioner Dreslin Have Coronavirus Blood on Their Hands https://www.thegatewaypundit.com/2020/05/new-yorks-governor-cuomo-health-commissioner-zucker-executive-deputy-commissioner-dreslin-coronavirus-blood-hands/?utm_source=Twitter&amp;utm_medium=PostTopSharingButtons&amp;utm_campaign=websitesharingbuttons via @gatewaypundit"
Interesting take on Joe's black mask.... Kinda like when Brennan called Trump a contagion and then poof there's the coronavirus plannedemic.
