"Gov. Gretchen Whitmer is taking steps to make child care more affordable and accessible for families during the coronavirus crisis. Today she announced the Child Care Relief Fund, which will provide direct, non-competitive grants to child care providers. "
"UPDATE: State health officials report almost 5,000 more people have recovered from the coronavirus. "
