RT @DavidCornDC: Check this out! https://twitter.com/MotherJones/status/1255614607911055361 #coronavirus #COVID19
"RT @politicususa: Trump said that he plans to resume holding political rallies soon, and he will not be enforcing social distancing rules for his events. https://www.politicususa.com/2020/04/29/trump-to-hold-rallies-soon-with-no-social-distancing.html via @politicususa #coronavirus #VoteTrumpOut #Biden2020"
RT @Rschooley: And they’re taking a victory lap? https://twitter.com/joshtpm/status/1255624583849431041 #coronavirus #COVID19
RT @Rschooley: Weird how they seemed to find a workaround to China’s communication issues. https://twitter.com/npr/status/1266782599588057088 #coronavirus
