Words matter. BIG difference between dying WITH CORONAVIRUS and dying FROM CORONAVIRUS. #COVIDCOVERSTORY
I’m so excited to get my ass back to work. #rona #coronavirus #florida #reopening https://twitter.com/news6wkmg/status/1255616599576457231
