Coronavirus: What to expect when hairdressers reopen - BBC News https://www.bbc.co.uk/news/uk-england-52809673 via @GoogleNews
Coronavirus UK: Christian leaders says mass closure of churches is 'unlawful' - Daily Mail https://www.dailymail.co.uk/news/article-8371821/Coronavirus-UK-Christian-leaders-says-mass-closure-churches-unlawful.html via @GoogleNews
Coronavirus: Relaxing lockdown 'risky' and a 'political decision' - BBC News https://www.bbc.co.uk/news/health-52849691 via @GoogleNews
