,Tweets,Date
0,"Texas Bar Liberty Tree Tavern in Elgin, 25 miles east of Austin Bans Customers From Wearing Masks During Coronavirus Pandemic #TrumpOwnsEveryDeath #TrumpLiesPeopleDie #VoteBlue2020 https://www.yahoo.com/huffpost/bar-owner-bans-coronavirus-masks-124345538.html?soc_src=social-sh&amp;soc_trk=tw via @Yahoo",2020-05-30 21:15:10+00:00
