,Tweets,Date
0,"gonna lead her on, get that ps5 then say I got the coronavirus so I can leave her #MambaMentality",2020-02-18 23:43:44
1,Got to love Lizzie and Phil. Anti Royalists can do one,Sat Jun 13 10:30:35 +0000 2020
2,RT @PSuiteNetwork: Will Democrats and Republicans Let Our Most Affordable and Mobile Testing Kit Go To Russia First? $DECN Rapid Fingerpric…,Sat Jun 13 13:38:07 +0000 2020
