 Coronavirus: Cheltenham Festival and Liverpool v Atletico Madrid 'led to spike' in COVID-19 deaths | UK News | Sky News 
"Two deadly viruses - COVID19 and Racism are sweeping through the USA and this has gotten the world talking. As if Coronavirus, which has claimed over 100,000 Americans was not enough, the civil unrest due to what… https://www.instagram.com/p/CA0xd_vJIRm/?igshid=hg47cqwnru34"
