,Positive,Negative
48,"This is great piece of information. Well done!
#convid19 #wuhan #china #coronavirus https://twitter.com/caixin/status/1229912315308298240 …",Coronavirus news just obliterated impeachment trial broadcast on Time livestreaming.
49,"Good to know: #coronavirus have been found to persist on inanimate surfaces — including metal, glass or plastic surfaces — for as long as 9 days if that surface had not been disinfected, according to research published earlier this month in The Journal of Hospital Infection. pic.twitter.com/rHWU2F82Bb",WHO declares Wuhan #coronavirus a public health emergency of international concern 
50,Trump attempts to reassure Americans that he has coronavirus ‘very much under control’ https://www.rawstory.com/2020/02/trump-attempts-to-reassure-americans-that-he-has-coronavirus-very-much-under-control/ …,It’ll be coronavirus or World War III.
51,"Foreign students are worth about A$35 billion a year to the Australian economy, with Chinese students accounting for about a third of that figure. #coronavirus #Australiahttps://www.theepochtimes.com/australian-university-offers-chinese-students-nearly-1k-to-return-via-third-country-amid-coronavirus-outbreak_3245725.html/amp?__twitter_impression=true …","[Pandemic Breaking News: Pandemic expert Dr Steven Hatfill, WHO unreliable; this is already bigger than SARS, never had so large a quarantine attempt; need a travel ban; now have the 1st human-to-human transmission of coronavirus need ground verification] https://www.facebook.com/groups/621599241269755/permalink/2647268572036135/?sfnsn=mo"
52,"The man who was patient zero until yesterday evening is actually not zero at all. He is not the starting point of the @coronavirus in northern #Italy. They have no clue who is patient zero. Scary. 
 
#convid19 #SARSCoV2https://twitter.com/Corriere/status/1231362969193283585 …",-Mao -Tienanmen -Hong Kong -Concentration camps of Muslims -Mass censorship And probably tons more that I don't even know about. I've heard that Coronavirus was created by the CCP as a bioweapon to kill Taiwan and Hong Kong.
53,Trump Isn’t Listening To Scientists On The Coronavirus https://www.politicususa.com/2020/02/27/trump-isnt-listening-to-scientists-on-the-coronavirus.html …,"@NetflixNL tip ivm #CoronaVirus ""Pandemic: How to Prevent an Outbreak"" (over o.a. SARS) "
54,Trump admin sent workers without protective gear to assist coronavirus evacuees: whistleblower https://www.rawstory.com/2020/02/trump-admin-sent-workers-without-protective-gear-to-assist-coronavirus-evacuees-whistleblower/ …,"wish the corona virus could just instantly move to people who use the word ""stan"" like please die"
55,"RT @DarrenEuronews: Top 5 countries 🌍 with highest number of #coronavirus cases

1. 🇺🇸 USA (Trump)
2. 🇧🇷 Brazil (Bolsonaro)
3. 🇷🇺 Russia (P…",I’m far more afraid of Duh Creature in the WH than I am of the coronavirus. Yet this dangerous is clearly *not* the leader needed if an epidemic begins.
56,Research consortia from the rapid  EU Corona call that was launched as soon as WHO declared a PHEIC . Writing grant… https://t.co/t0IMZ6NJ7d,"Establishment Admits: We Are ""Unable to Stop"" The Spread of the #Coronavirus https://buff.ly/3164hY1"
57,"RT @brexit_sham: Astounding footage of @BorisJohnson 'cramming covid' on his return from a two week Kent jolly with Carrie Symonds. 

Crimi…","BBC News - #Coronavirus declared global health emergency by WHO: ""declaration not a vote of no confidence in China's handling of the outbreak, but reflection of the damage the virus could do if it spread to countries with a weaker health infrastructure."" "
58,RT @MarionKoopmans: Research consortia from the rapid  EU Corona call that was launched as soon as WHO declared a PHEIC . Writing grant app…,With #coronavirus another pestilence in back #Mao #COVIDー19 #CreepyThingsThatShouldntExist #Covid19 #CoronaVirusUpdates #CoronavirusOutbreak
59,Interesting alternative #investment: Price cuts have been widely deemed necessary for the success of this year’s de… https://t.co/UKcd6B8i9p,#Coronavius #COVID19 #COVIDー19 resources and info via @ACPinternists @AcpCaribbean
60,"#DonaldTrump says, while the #coronavirus has killed 115K people now, that we are doing great and the economy is bo… https://t.co/vxKLuObvL4",Three graphs on the daily new cases outside China for #COVID19 
61,"RT @drive_mpower: How to rebuild local economies after #COVID19 in a fair, inclusive and secure way? @CLESthinkdo has developed a framework…","Status update on #covid19 / #sarscov2 for 28-Feb-2020, 22:00 UTC"
62,RT @FHmediastuff: There were real heroics at the start of #covid19 in Ireland. The IMJ has the full details. Take a bow @eamofaller and @dr…,"""Propensity Probability"", #COVID19 have Large Data ,could #AI statistic base change variable find how its moves around the globe?"
63,RT @UNMaltaMission: #Malta 🇲🇹 is proud to be among 132 signatories supporting SG @antonioguterres 🇺🇳 @UN Communications Response Initiative…,Don't use the google search engine anymore to keep yourself safe from a viral infection! #COVID19 #coronavirus
64,"RT @priyadamini24: #Thread 🧵 

As India’s #COVID19 tally inches towards the 3 lakh mark, here is a thread of IMPORTANT CRUCIAL THINGS THE G…","As Japan now also confirms the first case of a patient who gets sick from the same #COVID19 virus for the second time, shows people likely don’t cure. As with the Malaria parasite the virus stays dormant in the body and can make you sick any time #CoronaVirusUpdates #Coronavid19"
65,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…","Before Turks, you’ll die with Corona! Hope all racist like you terminated by Covid19."
66,"RT @youngmedwia: 70%of healthcare and social workers are women. This #pandemic hit them double: in work and privat life, when in vulnerable…",Bill Gates: Coronavirus may be ‘once-in-a-century pathogen we’ve been worried about’ https://www.cnbc.com/2020/02/28/bill-gates-says-coronavirus-may-be-once-in-a-century-pathogen.html?__source=sharebar|twitter&amp;par=sharebar #covid19 #coronavirus
67,"RT @Tejasvi_Surya: The only CM in India today who can start his weekend with a breakfast at MTR - city’s most famous joint. 

Sri @BSYBJP’s…","Vietnam, #coronavirus: All 16 infected people in the country so far have recovered and been discharged. https://flutrackers.com/forum/forum/-2019-ncov-new-coronavirus/vietnam-2019-ncov/824060-vietnam-2019-n-cov-cases-15?p=832251#post832251 #SARSCoV2 #COVID19"
68,RT @AmsterdamRLDT: A poster on Amsterdam’s window brothel: Working at home? I can’t work anywhere! Sex workers have the right on equal trea…,"A new experimental antibody test helped disease detectives at Singapore’s health ministry link two clusters of #COVID19 cases, each centered on a church in the city state. http://bit.ly/3adquGJ by @dnormile"
69,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…","Be really careful what you read & believe. We all need facts, not fear mongering, about #COVID19. "
70,RT @OskarGstrein: Germany’s attempt to roll out digital #ContactTracing as quickly as possible also means no comprehensive #security checks…,Just reported $BVTK to #sec for making fraudulent #COVID19 statements. Hope they will shut this scam down #scamlist
71,"A number of publishers (incl. ACS, Elsevier, SpringerNature, Wiley) reserve the right to have #COVID19-related pape… https://t.co/ZKuqCndhq5",#China against #COVID19 should be #humanity against #COVID2019 too!
72,"RT @GiaconMaster: Under the sun

#white #relax #warm #nude #naturelovers #natural #light #happyplace #control #art #12giugno #COVID19 #sun…",Google employee tested positive. To all: Update your browsers' virus scanner. #GoogleAlerts #covid19 #COVID2019 #coronavirus #Corona #Coronavid19 #google #Zurich
73,"RT @MsPhelps: A number of publishers (incl. ACS, Elsevier, SpringerNature, Wiley) reserve the right to have #COVID19-related papers removed…",Seems legit. #COVID19 #antivirus
74,The latest Empowerment ! https://t.co/uMNq9ABv5g Thanks to @NYNJCouncil @folioUAlberta @_Jhasaurabh #leadership #covid19,"@lookner Possible third case in the Netherlands. Child of woman in Amsterdan (2nd case) is reported sick. Investigation on going if the child is also infected. If so, the child's day care will close. #COVID2019 #COVID19"
