,Positive,Negative
17,Reopening the Bay Area: Full List of Counties Easing Coronavirus Restrictions ,"Correct me if i’m wrong,but this all started bc someone over there ate a or a ? Thats what I heard, but wanna make sure... Coronavirus is an international ‘public health emergency,' WHO says "
18,Trump Caught On Hot Mic Before Coronavirus Address | NowThis https://youtu.be/vBxH26n6i3g via @YouTube,what if the coronavirus is the 0.1% of bacteria hand sanitizer couldn’t kill
19,He can’t stop anything. He couldn’t do it with Coronavirus. #IncompetentFool #WeNeedANewPresident,World Health Organization Declares Global Health Emergency Amid Coronavirus Outbreak 
20,"Get ready everyone #SheekooyinkaKorona episode 2 will be up tomorrow Sunday 31st May, 2020 8pm #Somalia time. Communication strategist @KalsonAbdi is our guest. In this episode we will discuss her #CoronaVirus experience, our health system and #Covid19 stigma among our people.",This whole corona virus is a set up. THEY ALL WANT US GONE 
21,Has corona ended up or yet? Haven't seen nowdays people who are disseminating the news and impacts of coronavirus!! Or is it only my eyes? ," #Tipoftheday in #Pneumologia: 
The Wuhan #nCoV #pneumonia outbreak quadruples, spreads within #China # http://ow.ly/NWK030qaECG  via @cidrap #coronavirus #pneumologistahttps://lnkd.in/dJUJEz8 "
22,CDC suggests coronavirus started spreading in the U.S. in January - CBS Evening News https://www.youtube.com/watch?v=3IVfdPYV3e0 via @GoogleNews,"Three of the new cases are severe, with experts worried about the disease’s spread ahead of lunar new year.

Coronavirus: China reports 17 new cases of Sars-like mystery virus https://www.theguardian.com/world/2020/jan/19/coronavirus-china-reports-17-new-cases-of-sars-like-mystery-virus?CMP=share_btn_tw …"
23,All this rioting is gonna lead to martial law and more people with #coronavirus,"Experts fear numbers affected may be higher than first thought as US begins screening passengers arriving from Wuhan.

Coronavirus: more cases and second death reported in China https://www.theguardian.com/world/2020/jan/17/corona-second-death-in-china-after-sars-like-outbreak?CMP=share_btn_tw …"
24,"Or the $could be used to fight coronavirus!! New era of spaceflight dawns, as SpaceX sends NASA astronauts into orbit ","Hell yeah keep that shit out.... this is scary shit. They should be doing this in every city. People already died from this. Novel Coronavirus sounds nasty. 
https://eastcountytoday.net/public-health-screening-to-begin-at-3-u-s-airports-for-2019-novel-coronavirus/ …"
25,"|| Coronavirus doesn’t have a vaccine at the moment, at least not that I’m aware of.",The hospital told my mom I had the symptoms of the coronavirus is y’all mentally ill? 
26,"Fucc the coronavirus I got the twittervirus, nigga be fiending for a retweet ",all the fuckers who wear the bape shark masks are gonna be the ones who survive the coronavirus and that just seems unfair
27,Gauging The Coronavirus Effect On Supply Chains — And The Last Mile ,Coronavirus case total surpasses that of Sars as death toll hits 131 https://www.scmp.com/news/china/society/article/3047979/china-coronavirus-death-toll-reaches-131-number-cases-surpasses … via @scmpnews
28,First person-to-person case of coronavirus confirmed in the US https://mol.im/a/7948679 @MailOnline,Ah shit i just peeped some nigga in Santa Rosa got the corona virus
29,Coronavirus vaccine research is moving at record speed ,How can one avoid getting the Corona virus ?
30,Coronavirus is emerging public health problem that widely spreading in the world. @WHO&amp; health authorities has to but in place better prevention measures and to uplift risk measurement of the virus. Now it's pandemic and governments with weak health care system needs empowerment,"#coronavirus All you need to know. How it spread, symptoms of #coronavirus  and also you have know his prevention.
#CoronavirusOutbreak #coronoavirus #CoronaOutbreak #coronaviruswuhan #ChinaWuHan #china #coronaviruscanada #coronavirusontario #coronavirususapic.twitter.com/0NKWvDMNdI"
31,Is it so wrong that every time I see #coronavirus the inside of my brain looks like this? ,You have corona virus shut up pic.twitter.com/5TDcCnjW1t
32,"Northern California now has two #coronavirus #Covid19 cases believed to have been caused by community spread, in counties 90 miles apart. ","Stop the #Wuhan #nCoV #coronavirus

“Now is the time to stop this outbreak spiralling into a global health emergency.” 

https://www.nature.com/articles/d41586-020-00153-x?utm_source=Nature+Briefing&utm_campaign=abdc265fdd-briefing-dy-20200121_COPY_01&utm_medium=email&utm_term=0_c9dfd39373-abdc265fdd-43576073 …"
33,"The World Health Organization has stated that there are more than 20 vaccines in development. Some of these have been aiming for a summer deadline, #COVID19 #Coronavirus",Coronavirus is when you get the Jackass theme song stuck in your head
34,Interesting question. My assumption would be that it is more likely to spurn existing users to engage more often rather than push new users onto a platform. For something like COVID19 the sx can be so non-specific that I’d imagine folks would go to a hospital either way.,Wish a motherfucker would give me Corona virus
35,Ebola is only infectious during symptomatic stage and during symptomatic stage people are bed ridden unlike covid19 where people are highly infectious while asymptomatic some having no symptoms.. that is why you should be worried about it because it can spread fast.,the corona virus got us all fucked up smh
36,"Novel Coronavirus 2019 Situation Summary, Wuhan, China | CDC https://www.cdc.gov/coronavirus/2019-ncov/summary.html … via @CDCgov",Coronavirus outbreak: San Francisco is activating emergency operations center; still no confirmed local cases. Read the latest: https://trib.al/R9yGaev 
37,"3 major US airports NY’s JFK, Los Angeles and San Francisco to screen passengers from China for new Virus.
More than 40 cases of the newly identified coronavirus have been confirmed in Asia, including two deaths. https://www.wusa9.com/article/news/nation-world/china-coronavirus-us-airport-screening/507-5b4aaa57-9cf2-407b-b6dc-88df5015d329 …",Watch the news about what’s going on about the corona virus instead of TikTok videos
38,Coronavirus samples are coming in and I’m just sayin idk if the state gov is paying me enough to risk my life???,Her health? Cough on her and give her corona virus https://twitter.com/justkisstee/status/1222624121097310208 …
39,I wish Trump would make the acquaintance of the corona virus.,so now they say dont worry bout coronavirus just worry bout the flu lol cmon man the media gotta make up they minds
40,This why the coronavirus exists now...... https://twitter.com/topnaijang/status/1222120610505068544 …,can we please not make memes about every chinese person having the corona virus
41,"I've always had a theory that introverts had a higher survivability rate than extroverts.

I think mass shootings and the coronavirus help validate my theory.

My aversion to crowds is rational.","If a geriatric, one-legged parrot dying from coronavirus is nominated, I’ll vote for it."
42,Sequence from the Illinois 2019-nCoV case now available on GenBank: https://www.ncbi.nlm.nih.gov/nuccore/MN988713 … #coronavirus #opendata,Yasmine got sick and thinks she has the corona virus
43,"Could be anything...looks like the #coronavirus didn't start an outright panic (apparently a patient has been ""cured"" in China), so something else is prolly in the wings...my gut is that [they'll] prolly attempt a market destabilization...","#world: Coronavirus: more than 300 dead, including the first outside of China By AxadleTM http://bit.ly/31jEWcX http://bit.ly/31jEWcX "
44,China’s mass coronavirus quarantine was impossible to get right https://www.ilwareed.info/en/news/chinas-mass-coronavirus-quarantine-was-impossible-to-get-right/2020/ …pic.twitter.com/gPkZaMSojl,"This appears to be one the more accurate models of how this #coronavirus can explode globally.   Heed to this warning people.
I would have liked to see it contained and treated in this environment. https://twitter.com/GovOneStop/status/1228826735010992129 …"
45,"-The #only_way to prevent #Coronavirus_infection is #Muslim_Hijaab,
you save them from touch & breath
God is saving uspic.twitter.com/tRqUMuEA5F",Bet not see any anti-vaxxers asking about a corona virus vaccine. If you don’t understand the scientific method then pray you don’t get infected.
46,"It’s a film only worth seeing if you like brilliant writing, cast, acting, directing etc. otherwise I advise you to avoid it like the coronavirus.","So what if niggas making jokes on the Coronavirus, we ain’t forget about the jokes on Ebola. Keep that same energy"
47,"an immutable memorial to Li Wenliang (the coronavirus whistleblower in Wuhan) now lives on Ethereum.
blockchain win: smart contracts cannot be censored. 
https://www.coindesk.com/chinas-coronavirus-whistleblower-is-now-memorialized-on-ethereum …pic.twitter.com/45k694sXVD",#Privacy: World Health Organization warns of ongoing Coronavirus phishing attacks https://gdpr.report/news/2020/02/18/privacy-world-health-organization-warns-of-ongoing-coronavirus-phishing-attacks/ …
48,annnnnnnd this is how things like the Coronavirus get started because Humans can't leave well enough alone. ,"#KarmaIsABitch Few years back Europeans turned away immigrants boats loaded with vulnerable folks. Thailand became the fifth country to deny entry to the Westerdam luxury liner amid coronavirus fears.  facing the same situation. Let's help each other, it is what human do. pic.twitter.com/yBmMm3m6GU"
49,Good Samaritan Hospital in San Jose says a male patient confirmed last week to have novel coronavirus visited the E.R. Jan. 28. Wearing a mask. SCCO  Public Health has directed 5 employees to self isolate at home til Feb.11. There are two confirmed cases in Santa Clara Co. pic.twitter.com/liCQvbjXuX,I hope the coronavirus is only actually dangerous to the elderly
50,"CNN: Bay Area officials have confirmed a case of coronavirus within the Sacramento community. Check to follow updates: http://pbs.twimg.com/media/BG48ENgCEAAIDl9.jpg …    
(Spread the News)","but they just raised $2b to hedge coronavirus.

once again elon is one step ahead of you.  he will always be one step ahead of you."
51,Michigan launches effort to combat spreading coronavirus https://www.mlive.com/public-interest/2020/02/michigan-launches-effort-to-combat-spreading-coronavirus.html …,Anybody down to bet that by 2021 nobody will remember the corona virus hyperbolic fear mongering? pic.twitter.com/dfsfMxd1We
52,"The policies companies put forth give employees, users, and those watching license to behave in a certain way. Do not let coronavirus fears let you or your company support xenophobic behaviors. Real small businesses and families are suffering. https://sf.eater.com/2020/2/12/21135104/novel-coronavirus-chinatown-oakland-san-francisco …","I hear you... I obviously don't have nearly as many but depending on what I tweet..gets me out back on Shadow Ban.
If I talk about Superficial crap, I get taken off.
Talk about CoronaVirus...forget about it"
53,Banks Offer Economic Coronavirus Relief To Businesses http://dlvr.it/RQ3v9S pic.twitter.com/QDmXnptJ9i,"CoronaVirus Mortality is at 10%

That is CRAZY HIGH!!"
54,I started to see a lot of Kickstarter campaigns apologizing for coronavirus-related delays... so I wrote a story about. Turns out Kickstarter could be a pretty good barometer for things to come for CE and other industries with complex supply chains. https://www.protocol.com/kickstarter-coronavirus-delays …,"RT @Aaron_Dodd2: Morrison's own pet project, the now illegal #robodebt killed many more Australians that #covid19. He shut the whole countr…"
55,"“While there are currently no cases of coronavirus in the city,”  cmon","RT @UN: In Somalia, the #COVID19 crisis is putting more women &amp; girls at risk of female genital mutilation (FGM).

@UNFPA &amp; @UNICEF are sup…"
56,This coronavirus shit is scary  y’all b safe out there,"RT @FAO: Our food systems are failing us. And #COVID19 is making things worse.

We must invest in the future &amp; transform our food systems t…"
57,"2 more #COVID19 cases in France, bringing the total number of cases to 14.

The French are also ""encouraged"" to postpone trips to regions in Italy that are most affected by the #coronavirus outbreak.

https://lemonde.fr/planete/article/2020/02/25/deux-nouveaux-cas-de-coronavirus-en-france_6030825_3244.html …","RT @electroboyusa: Why do Republicans think we're EMERGING from the #COVID19 epidemic when these are the facts?

116,831 dead 
2,117,027 ca…"
58,When coronavirus is not alone: Team of complexity scientists present 'meme' model for multiple diseases https://phys.org/news/2020-02-coronavirus-team-complexity-scientists-meme.html … via @physorg_com,"The economic hardship resulting from #COVID19 (income loss, unemployment, job instability, lack of social service)… https://t.co/CPUyVSwPjK"
59,"Well trump may be right. Fears are disproportionate just like 9/11. Normal flu killed more ppl than coronavirus.

https://www.usnews.com/news/health-news/articles/2020-02-21/flu-season-thats-sickened-26-million-may-be-at-its-peak …","RT @ahmedvision1: The economic hardship resulting from #COVID19 (income loss, unemployment, job instability, lack of social service)  is ca…"
60,People are asking if their shoes have the coronavirus on them and that they won’t buy anymore because of it ,"RT @UN: .@WFP is delivering critical humanitarian aid around the world, despite mobility restrictions put in place due to #COVID19. 

See h…"
61,"My Thoughts on who we really need in office during a crisis like the Coronavirus: Another FDR, Not a Millard Fillmore. https://pamlwatts.wordpress.com/2020/02/29/we-need-plans-for-the-coronavirus/ …","@mdhugad @wasugeh @KhadarGulaid When politics knocks, this is how we deal with #COVID19"
62,Word on the street is that Trump started the rumor connecting Corona beer with the coronavirus in order to get back at Mexico for not paying for his border wall.,"RT @antonioguterres: People with albinism continue to be the target of stigma, discrimination &amp; violence - including amid #COVID19.

The UN…"
63,"5G Network Rollout Delayed In China, Flights Canceled Due To Coronavirus http://dlvr.it/RQWBKD ","RT @MIJamjoom: #ShareVerified is a new UN initiative created to ""stop disinformation &amp; fake news from dividing communities in the midst of…"
64,Trump Wants to Take Away Heat From the Poor to Fund Coronavirus Response https://www.vanityfair.com/news/2020/02/donald-trump-coronavirus-funding …,"The unforeseen consequences of #COVID19, especially in emerging markets will continue to cascade into new crises su… https://t.co/v1M5CSLu0d"
65,Trump’s fury over coronavirus patients being repatriated may be justified https://www.ilwareed.info/en/news/trumps-fury-over-coronavirus-patients-being-repatriated-may-be-justified/2020/ …pic.twitter.com/F6RGFbeE5B,Health officials arraigned in #Somalia court over corruption involving donor funds intended to fight against… https://t.co/qdMkSUv6X6
66,RT @TakeFlight_Ju: Locked in ‼️ https://t.co/TfVA5qr6uY,One Crisis Too Many. #COVID19 in #Somalia
67,RT @AntibioticDoc: Spoiler: herd immunity is a long way away (vaccine please!!) but the alternative - quick natural herd immunity - many ma…,"RT @UNDP: Home to an estimated 270 mil people, Africa's borderlands, often lawless &amp; weak in healthcare, are most vulnerable to the spread…"
68,RT @farhanjimale: Staff seen here at the national #coronavirus disease call centre in #Mogadishu where they supervise calls to a free hotli…,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
69,"RT @GPChildMarriage: We are calling for the needs of girls and women to be at the heart of the response to and recovery of #COVID19.

These…",I mean obviously panic about corona virus are based in racism alone because otherwise anti vaxxing would be a crime and less people would gripe about washing their hands.
70,"#Somalia COVID 19 update:

Cases - 2,513
Deaths - 85
Recoveries - 532

Among Eastern Africa nations, Somalia is 4th… https://t.co/Yv2NoOINJf",Washing your damn hands should not only be a coronavirus tip #sickos
71,"RT @1977Creative: #ICYMI: In this blog, Creative's Development Lab shares their work on combating infodemics. It's crucial that we work to…",Coronavirus live updates: stock markets plunge on global recession fears https://www.theguardian.com/world/live/2020/mar/09/coronavirus-live-updates-outbreak-italy-lockdown-quarantine-uk-usa-america-australia-recession-fears-update-latest-news?CMP=Share_iOSApp_Other …
72,"RT @SkyNews: BREAKING: A smiling Queen looks on at a scaled back military parade at Windsor Castle, in her first outdoor event since the st…",Three Babes Bakeshop is estimating a loss of 85% of their expected Pi Day orders as a direct result from the #coronavirus outbreak. (via @eatersf)https://sf.eater.com/2020/3/9/21171962/tech-companies-pie-orders-pi-day …
73,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…",Trump either has Coronavirus or a severe case of stupid.
74,"RT @HornDiplomat: Over 222,000 confirmed #COVID19 cases on the African continent - with more than 101,000 recoveries &amp; 6,000 deaths. View c…",New policy:  block anybody making snarky remarks about the 500K people projected to die from Coronavirus this year in the US.
75,"RT @dawnbazely: Data analysis from the #pandemic mitigation experiment.

Zhang et al (June 2020) compared #SARSCoV2 in China, Italy &amp; USA w…","BREAKING: Moscow news media calls Michigan for Sanders @mikeschaf
""Bernie Sanders and Joe Biden cancel rallies in Cleveland over coronavirus concerns""  https://twitter.com/i/events/1237471153674801152 …"
76,"RT @WHOAFRO: ✅FACTCHECK

💊Antibiotics do not prevent or cure #COVID19, they do not work against viruses. 

COVID-19 is caused by a virus, N…","Help take action now! @CalStateEastBay: Close CSUEB, Hayward Campus due to risk of novel coronavirus - Sign the Petition! The health and safety of students, staff, faculty and community surrounding Cal State University, East Bay matters!!! http://chng.it/RHT9J4X9  via @Change"
77,The latest Mashed Potatoes! https://t.co/csf1TPKDmp #covid19 #tofu,Gonna get corona virus just to feel somethin again
78,"RT @thekorahabraham: #Kerala Covid19 update:

85 new positive cases today.
53 cases from abroad.
18 cases from other states.
10 through con…",Coronavirus fears can be debilitating for people with anxiety disorders - The Washington Post https://www.washingtonpost.com/health/2020/03/11/what-coronavirus-fears-are-doing-people-with-anxiety-disorders/ …
79,RT @BubbleGirl1028: @jsolomonReports The #FakeNews &amp; the  #CDC &amp; #NIH &amp; #DoNothingDemocrats will start the second wave of #Covid19 when it…,Damn what if we all just fucking died during the coronavirus outbreak and didnt have to deal with this endless cycle of pain anymore lol
80,Analysis Sheds Light on Biology of Serious COVID-19 Cases and Outlines Treatment Options #COVID19 https://t.co/RJBtOFG4Kg via @clinicalomics,Lawmakers fume amid lack of coronavirus testing - CNN https://nzzl.us/m6SWe9P  via @nuzzel thanks @JonathanLanday
81,"RT @brianrahmer: “If we do not take an appreciation for the historical context and the political determinants, then we’re only merely going…",You know we’re fucked when Mickey Mouse has corona virus.... dear god?!?
82,Beautiful words From @GrandMuftiIndia @shkaboobacker Sahab about humanity which is not meant for a Saffronised news… https://t.co/vm15V9ya6K,Del Rio don’t even disinfect the bowling balls easily spreading the corona virus
83,"RT @NightShiftMD: The evidence is in. Wear a mask. If enough people follow that advice, it will make a big difference in preventing the spr…",Is it just me or since this whole corona virus thing started happening all my social media has been trippen
84,"RT @AFPphoto: #Coronavirus #COVID19 #Guatemala
Women's national football team player Gloria Aguilar trains on her rooftop in Guatemala City…",whoever started the “bat soup” rumor on how Coronavirus started spread that shit quicker than the virus itself.
85,"@DexurNewMexico @LovelaceHealth Care to weigh in on this? https://t.co/tnYOKDohv2
#COVID19 @propublica",Unfortunately there are a lot of things being sidelined because of the coronavirus. This is a real cop out for the government.
86,"RT @maniyarvarad: @narendramodi: Don't you think #COVID19 treatment cost must be capped in India?

This is nothing but outright exploitatio…","YOU did not do anything when H1N1 killed 18,000 Americans!  You did nothing with four dead in Benghazi?  Bill and Malinda Gates Foundation funds the Bio warfare British corporation with the patent for Corona Virus, man made!  Why are you not aware of this? @realDonaldTrump @OANNhttps://twitter.com/RepSpanberger/status/1240322108997226499 …"
87,RT @MileyCyrus: Italy🇮🇹 and the world united in solidarity with Black Lives Matter in the US. We must stay united to tackle #COVID19 and it…,Racist Attacks Against Asians Continue to Rise as the Coronavirus Threat Grows https://people.com/health/coronavirus-racist-attacks-against-asians/?utm_source=twitter.com&utm_medium=social&utm_campaign=social-share-article&utm_term=7709321 …
88,It is a pleasure for me to meet again my friend @cadowm8 (BRA Health Director) today at Hamarweyne. I encouraged hi… https://t.co/SUvmjeZmCg,"#Coronavirus deaths in Italy happen ""8 days"" after first symptoms appear on average - https://www.cnn.com/world/live-news/coronavirus-outbreak-03-18-20-intl-hnk/ … #COVID19 #coronavirus"
89,"Our #CEO Eng. @AbdillahiBihi will participate in a virtual panel discussion on "" #COVID19: A Driver of Digital Tran… https://t.co/7meFSNQr1W",They went from calling it Coronavirus to Wuhan Coronavirus to Chinese Coronavirus to just Chinese Virus now. Despicable dog whistle. You will die a villain with 95% of the world hating you @realDonaldTrumphttps://twitter.com/realDonaldTrump/status/1239685852093169664 …
90,"RT @SomaliREN: Our #CEO Eng. @AbdillahiBihi will participate in a virtual panel discussion on "" #COVID19: A Driver of Digital Transformatio…","As many high-profile cases in Cali are stuck in a holding pattern, a bankruptcy judge has indicated that the coronavirus outbreak likely won't delay PG&E's efforts to emerge from Chapter 11 to meet a deadline to access billions in state funds. 

My latest:
https://www.law360.com/articles/1254686/pg-e-bankruptcy-proceeds-as-virus-delays-calif-cases …"
91,Find a doctor near you . https://t.co/nr15jawr8r #COVID19 #android #medical #app,
92,"13.6.2020: Update on #COVID19

&gt; New cases confirmed today: 66
&gt; Somaliland: 46
&gt; Puntland: 12
&gt; Benadir: 5
&gt; South… https://t.co/z3pN7Dsv34",
93,"13.6.2020: Update on #COVID19

&gt; New cases confirmed today: 66
&gt; Somaliland: 46
&gt; Puntland: 12
&gt; Benadir: 5
&gt; South… https://t.co/lFhpUtErEB",
94,Why did my sister tell everyone at school that she has the coronavirus ,
95,"Before last night's game, I was walking up to Marquese Chriss in the locker room to talk to him for a story that's running tomorrow and he sneezed. ""Coronavirus! Uh oh,"" he joked. https://twitter.com/wojespn/status/1234625139599429632 …",
96,Who can give us a map of Coronavirus spread in the U.S. Anyone? @CDCgov @cnn @nytimes @MSNBC,
97,"This administration is exemplified by this morning’s MeetThePress. Instead of the administration having a reputable, solid rep on board to talk about the coronavirus, the VP, responsible for overseeing efforts to contain it 1/2",
98,Sunday’s + coronavirus = shiiiiiiiit,
99,today in things i didn't expect to see per se but which are absolutely unsurprising: big pharma execs running twitter ads that use the coronavirus outbreak to make their brand look good pic.twitter.com/AAV1xECVfc,
100,can't stop thinking about how many takes on Coronavirus/COVID-19 we'll be seeing this year for Halloween 2020.,
101,Coronavirus worth it?,
102,Waiting for the #coronavirus shot... yet you never get the annual flu shot ... ooh ookaayy ,
103,First coronavirus case in Berkeley was announced today. Stay safe y’all ,
104,Yes coronavirus is in Berkeley and it’s scary BUT that doesn’t mean y’all get to be xenophobic and racist. Do better y’all.,
105,You're just as likely to know someone who dies of coronavirus as anyone else. But it may make you feel better that Trump thinks it's a political hack job and lie about it miraculously going away to quell market fears.,
106,Wonder what’s gonna happen when the U.S. ports start closing down. #coronavirus #COVID19,
107,"It's not the worst idea  \/

Stay safe out there, gang.

#COVID19 #coronavirus 

(first spotted on FB via @BarkBox, credit to r/Seattle https://ruv.me/2TW0kBI )pic.twitter.com/9bX3oYIcvP",
108,"This illustrates how South Korea is managing #covid19. Keep up the good work!

Living with the coronavirus epidemic in South Korea https://www.bostonglobe.com/2020/03/10/opinion/living-with-coronavirus-epidemic-south-korea/?event=event25 … via @BostonGlobe",
109,"I must say, this Coronavirus is an introvert's dream.

#coronavirus #COVID19",
110,"LeBron is the MVP because even though Giannis has better stats on a better team, the most important thing to remember is that LeBron has had to navigate his age, Kobe's death, the NBA-China controversy, coronavirus, 9/11, Pearl Harbor, a Christmas Eve attack on Nakatomi plaza,",
111,consider me graduated..?  #coronavirus,
112,I can't wait to see the mental gymnastics Trump supporters are about to perform with the administration's handling of the coronavirus #IDontTakeResponsibilityAtAll,
113,"Good news, @AmbJohnBolton!

Projections show that 1.7 million in U.S. might die in the coronavirus epidemic, after you and Trump fired the whole WH pandemic response chain of command, so maybe you can stop tweeting us into war:

Turns out, you've killed enough, #warcrimeswalrus.pic.twitter.com/NpULKzbpoc",
114,my mom just said the cure for coronavirus is vaporub... I-,
115,Google employee in Bangalore tests positive for coronavirus http://dlvr.it/RRn6tM pic.twitter.com/wQPFkud7Cj,
116,"Ohio health official estimates 100,000 people in state have coronavirus - TheHill https://nzzl.us/kFIyWC0  via @nuzzel thanks @anjiecast",
117,"How to handle Coronavirus properly. 
https://sf.eater.com/2020/3/11/21175649/plumed-horse-coronavirus-safety-josh-weeks?fbclid=IwAR22Nck-EoNQolEG3GjVLAELio6hiSPnLFXtY7Pa8soeplvYxEeb4BhSY60 …",
118,DOJ Wants to Suspend Certain Constitutional Rights During Coronavirus Emergency https://www.rollingstone.com/politics/politics-news/doj-suspend-constitutional-rights-coronavirus-970935/ … via @RollingStone,
119,#centralafrica: Chad takes further action following first confirmed case of coronavirus By AFP https://bit.ly/2J7Z1L3 https://bit.ly/2J7Z1L3 ,
120,"Hopes are high for a coronavirus treatment, which could come much quicker than a vaccine https://apple.news/AqhXiRva7Tl26TH9ZzQVeTA …",
121,This headline caught my eye and to my surprise my friend @ShirinRajaee did this story! Very important information! #Coronavirus symptoms extend further than respiratory. “Diarrhea may be more commonly seen early on in the presentation of Covid 19.” https://www.ktvu.com/news/gastrointestinal-symptoms-should-be-monitored-amid-coronavirus-outbreak-doctors-say … @KTVU,
122,Coronavirus Quarantine day 5: kinda tempted to eat a stick of butter just cuz,
123,"Let's see, your evidence from wiki documents the entire span of that specific flu season. The US has technically just started getting hit with coronavirus. That's like comparing apples and oranges...",
