,Positive,Negative
34,"Ballad Health CEO: One person tested for coronavirus, results not yet in.

“It's far more likely that it is not the coronavirus,"" Levine said. https://www.wjhl.com/news/local/ballad-health-ceo-one-person-tested-for-coronavirus-results-not-yet-in/ …",
35,"Drivers shouldn't have to work sick! @Amazon and @Uber, protect your workers from #Coronavirus and offer ALL your employees paid sick leave http://sumof.us/623322182t?referring_akid=70572.8864296.GyUU2u&referring_source=fwd …",
36,"I noticed coronavirus on the back of a Lysol can today so it's def not new. Flu kills 60,000 Americans per year. Yeah it's not good but it should all be put into perspective.",
37,Pelosi Vows To Bring Coronavirus Bill To House Floor As Republicans Push For Changes http://http://tinyurl.com/wjtplo8       What are the things Democrats are sneaking into bill this time another Increase?,
38,Y’all still talking about the novel coronavirus omg  have y’all read any other book,
39,The debate seems so irrelevant right now but I’m watching it because it’s the closest thing to sports we have #DemocraticDebate #COVIDー19 #coronavirus,
40,Coronavirus in Italy - Report From The Front Lines #JAMALive https://youtu.be/TKS1pahoPRU  via @YouTube,
41,Marcus is gonna put Coronavirus in a guillotine,
42,Happy St. Patricks day to my music family! Even the #coronavírus can’t keep my #mastersmaplecomplete drums from sparkling! Look for the good in all of this and we can get thru anything! Stay strong! @PearlDrumCorp… https://www.instagram.com/p/B92qDh6gqxR/?igshid=s82oo35kttsg …,
43,@garysnowpatrol Penguins get free reign of the entire aquarium after it was closed to humans amid the coronavirus outbreak  https://twitter.com/i/events/1239672162618707968 …,
44,@JKDoyleArt!!! Penguins get free reign of the entire aquarium after it was closed to humans amid the coronavirus outbreak  https://twitter.com/i/events/1239672162618707968 …,
