,Positive,Negative
114,Get well soon Champ !!,#CoronaVirus CDC and WHO offers to help China ignored for weeks  http://bit.ly/31DIWFx 
115,"Chinese think they will succeed , they can prosper in this pandemic only if India fails. And Chinese are trying ver… https://t.co/zbB6Qrlxjs",China's Hubei province reports 91 new deaths from coronavirus on February 9 - https://wire.thearabianpost.com/chinas-hubei-province-reports-91-new-deaths-from-coronavirus-on-february-9-2.aspx …pic.twitter.com/akgslTq0Jk
116,"#Egypt’s health ministry says a “foreigner” tested positive for the #coronavirus inside the country, according to a joint statement with the World Health Organization (@WHO).https://english.alarabiya.net/en/News/middle-east/2020/03/02/Egypt-says-one-foreigner-tested-positive-for-coronavirus-inside-the-country.html …",Amazon pulls out of major Barcelona telecoms conference over coronavirus - https://wire.thearabianpost.com/amazon-pulls-out-of-major-barcelona-telecoms-conference-over-coronavirus-2.aspx …pic.twitter.com/Ze5QbBfbJ1
117,"UK government says 12 new positive tests for coronavirus, total now 35 - https://wire.thearabianpost.com/uk-government-says-12-new-positive-tests-for-coronavirus-total-now-35-2.aspx …pic.twitter.com/YbKYR903Tf",China's Hubei province reports 91 new deaths from coronavirus on February 9 - https://wire.thearabianpost.com/chinas-hubei-province-reports-91-new-deaths-from-coronavirus-on-february-9-2.aspx …pic.twitter.com/yyaRNJFRzk
118,"Doctors in #Italy are celebrating a small victory in their battle against the #coronavirus after a 38-year-old man, said to be the first Italian to contract the disease, was moved out of ICU for the first time since he tested positive last month.

https://english.alarabiya.net/en/News/world/2020/03/10/Italy-s-coronavirus-patient-number-1-getting-better-moved-out-of-ICU.html …",Amazon pulls out of major Barcelona telecoms conference over coronavirus - https://wire.thearabianpost.com/amazon-pulls-out-of-major-barcelona-telecoms-conference-over-coronavirus-2.aspx …pic.twitter.com/kXInOat1yG
119,"If you can't cure the Corona virus, the war will win","The number of deaths from China’s new coronavirus epidemic jumps to 902 after the hardest-hit province of Hubei reports 91 new fatalities.

https://english.alarabiya.net/en/News/world/2020/02/10/China-returns-to-work-as-coronavirus-deaths-tops-SARS-toll.html …"
120,"#Coronavirus hits Bollywood movies, awards ceremonies 
https://bit.ly/2xJw4CV ",China's Hubei province reports 91 new deaths from coronavirus on February 9 - https://wire.thearabianpost.com/chinas-hubei-province-reports-91-new-deaths-from-coronavirus-on-february-9-2.aspx …pic.twitter.com/YaGP8sm5dB
121,,Amazon pulls out of major Barcelona telecoms conference over coronavirus - https://wire.thearabianpost.com/amazon-pulls-out-of-major-barcelona-telecoms-conference-over-coronavirus-2.aspx …pic.twitter.com/qjGayF1A2g
122,,I used to go to Wuhan long back I know it's the Corona virus but the drone footage is a revalation
123,,"China's Hubei reports 56 new coronavirus deaths, total at 350 - https://wire.thearabianpost.com/chinas-hubei-reports-56-new-coronavirus-deaths-total-at-350-2.aspx …pic.twitter.com/qebA4rvZGg"
124,,"Chinese people around the world are taking to social media to highlight the discrimination they are facing as fears grow over the coronavirus epidemic, which began in the Chinese city of Wuhan.

https://english.alarabiya.net/en/features/2020/01/30/Chinese-people-respond-to-coronavirus-discrimination-We-are-not-a-virus-.html …"
125,,"China coronavirus deaths hit 360 
https://bit.ly/2UndTft "
126,,"China's Hubei reports 56 new coronavirus deaths, total at 350 - https://wire.thearabianpost.com/chinas-hubei-reports-56-new-coronavirus-deaths-total-at-350.aspx …pic.twitter.com/30F4wQ6Eyy"
127,,"Confirmed #coronavirus cases by country:
: 16,577 & 360 deaths
: 20
: 19
: 18
: 15
: 14
: 12
: 10
: 10
: 9
: 8
: 8
: 7
: 6
: 5
: 4
: 2 & 1 death
: 2
: 2
: 2
: 2
: 1
: 1
: 1
: 1
: 1
: 1
TOTAL
Infected: 16,758
Deaths: 361
#wuhan"
128,,"Anyone who jokes about being infected with #coronavirus or spreads rumors and videos based on untrue information in the UAE will face legal consequences, according to local media citing a Dubai police official.

https://english.alarabiya.net/en/News/gulf/2020/02/03/UAE-says-joking-about-coronavirus-infection-has-legal-consequences-.html …"
129,,Oil off to worst start to year since 1991 on coronavirus fears | Brand-GID | UAE https://brand-gid.com/uae-news/oil-off-to-worst-start-to-year-since-1991-on-coronavirus-fears/ …
130,,"Several cases of Coronavirus COVID-19 are being suspected in Colombia, a ""confirmatory"" test is being carried out, however on the official website of the @WHO , Colombia is not listed as a reference country. How valid is the test? People are shocked and need answers!

@opsomspic.twitter.com/fVgNzf90js"
131,,"Asterix comic featured villain 'Coronavirus' in 2017 
https://bit.ly/2UI8yzz "
132,,Coronavirus or now Covid-19 is a population control tool used by Extinction Rebellion and the Chinese Government to reduce global population and save the planet #COVID19 #Coronavirius
133,,New coronavirus cases lowest since Jan. 31 in China province at outbreak's epicenter - https://wire.thearabianpost.com/new-coronavirus-cases-lowest-since-jan-31-in-china-province-at-outbreaks-epicenter-2.aspx …
134,,"The number of fatalities from China’s new #coronavirus epidemic jumps to 1,110 nationwide after hard-hit Hubei province reported 94 new deaths.

https://english.alarabiya.net/en/News/world/2020/02/12/Death-toll-in-China-due-to-coronavirus-epidemic-jumps-to-1-110-nationwide.html …"
135,,New coronavirus cases lowest since Jan. 31 in China province at outbreak's epicenter - https://wire.thearabianpost.com/new-coronavirus-cases-lowest-since-jan-31-in-china-province-at-outbreaks-epicenter.aspx …
136,,"Hubei province reports 94 new corona virus deaths
https://bit.ly/3bul1g5 "
137,,China reports large drop in new coronavirus cases in province at heart of outbreak - https://wire.thearabianpost.com/china-reports-large-drop-in-new-coronavirus-cases-in-province-at-heart-of-outbreak.aspx …
138,,Me trying to figure out how im gonna fight corona virus! https://twitter.com/Bomboclaato/status/1228672675536654336 …
139,,And these are ore corona virus numbers. https://twitter.com/forexflowlive/status/1229191586606567425 …
140,,"China's Hubei reports 1,933 new cases of coronavirus on Feb. 16: health bureau - https://wire.thearabianpost.com/chinas-hubei-reports-1933-new-cases-of-coronavirus-on-feb-16-health-bureau-2.aspx …"
141,,"@drharshvardhan @MoHFW_INDIA Please elaborate on the precautionary measures you have taken to avoid coronavirus from hitting India?
Are Ships? People from Singapore entering India quarantined??? https://twitter.com/jenniferatntd/status/1229176122333634566 …"
142,,"China's Hubei reports 1,933 new cases of coronavirus on Feb. 16: health bureau - https://wire.thearabianpost.com/chinas-hubei-reports-1933-new-cases-of-coronavirus-on-feb-16-health-bureau.aspx …"
143,,"China's Hubei reports 1,933 new cases of coronavirus
https://bit.ly/2UWzBXT "
144,,"OPEC cuts its forecast for global growth in oil demand this year due to the coronavirus outbreak and says its output fell sharply in January as producers implemented a new supply-limiting pact.

https://english.alarabiya.net/en/business/energy/2020/02/13/OPEC-cuts-2020-forecast-for-global-oil-demand-due-to-coronavirus-outbreak.html …"
145,,Mobile World Congress in Barcelona called off over coronavirus fears - https://wire.thearabianpost.com/mobile-world-congress-in-barcelona-called-off-over-coronavirus-fears-2.aspx …pic.twitter.com/lhPrYeMBBz
146,,"CHINA'S HUBEI PROVINCE, EPICENTRE OF CORONAVIRUS OUTBREAK, REPORTS 14,840 NEW CASES ON FEB 12 - [RTRS]"
147,,Mobile World Congress in Barcelona called off over coronavirus fears - https://wire.thearabianpost.com/mobile-world-congress-in-barcelona-called-off-over-coronavirus-fears-2.aspx …pic.twitter.com/bi6EuR6HA4
148,,Did I hear people clapping for him when he said Corona virus is caused by corruption? https://twitter.com/Emmatex1238/status/1229874817874173954 …
149,,Did I hear people clapping for him when he said Corona virus is caused by corruption?
150,,"The number of new deaths in China’s central Hubei province from the coronavirus outbreak rises by 139 in one day, says the province’s health commission.

https://english.alarabiya.net/en/News/world/2020/02/15/China-s-Hubei-province-reports-139-new-coronavirus-deaths-.html …"
151,,Imagine he got the Coronavirus
152,,"A Philippine businesswoman is selling Valentine’s Day bouquets packed with hand sanitizers, face masks, soap, and gloves in a unique offer to help romantics fight the deadly #coronavirus outbreak.

https://english.alarabiya.net/en/variety/2020/02/13/Anti-coronavirus-Valentine-bouquets-on-sale-in-Philippines.html …"
153,,"Cases of coronavirus infections are not rising dramatically outside China apart from on a cruise liner now quarantined off a Japanese port, says the World Health Organization’s emergency measures director.

https://english.alarabiya.net/en/News/world/2020/02/13/Coronavirus-not-rising-dramatically-outside-China-except-on-cruise-ship-WHO.html …"
154,,China's Hubei province reports 93 new coronavirus deaths on Feb. 17 - https://wire.thearabianpost.com/chinas-hubei-province-reports-93-new-coronavirus-deaths-on-feb-17.aspx …pic.twitter.com/iIiC6TpLLi
155,,"How coronavirus will hurt UAE, Gulf if not contained 
https://bit.ly/38E0bJE "
156,,Coronavirus fears pull U.S. chip index into a correction - https://wire.thearabianpost.com/coronavirus-fears-pull-u-s-chip-index-into-a-correction-2.aspx …pic.twitter.com/WbfgUc9gbt
157,,"U.S., South Korea weigh scaling back training over coronavirus concerns - https://wire.thearabianpost.com/u-s-south-korea-weigh-scaling-back-training-over-coronavirus-concerns-2.aspx …"
158,,"U.S., South Korea weigh scaling back training over coronavirus concerns - https://wire.thearabianpost.com/u-s-south-korea-weigh-scaling-back-training-over-coronavirus-concerns.aspx …"
159,,My heart was deeply heavy on seeing this clip as the minister of health makes awareness of his contamination with Coronavirus. May Allah protect and keep us all through this decease crises.
160,,@PDChina Health experts condemn claims of dog catching coronavirus. Please update your twitter feed to reflect this.  https://uk.news.yahoo.com/health-expert-condemns-coronavirus-dog-claims-143001211.html …
161,,Big tech cos pull out of San Francisco conferences on coronavirus concerns - https://wire.thearabianpost.com/big-tech-cos-pull-out-of-san-francisco-conferences-on-coronavirus-concerns-2.aspx …pic.twitter.com/zEckCJZWAb
162,,"#loymachedo shares
The Financial Impact Of The Corona Virus On 
UAE's Economy, Property, Banks & Business Giants. 
https://youtu.be/KEnu0ukztpo 
#thinkpersonalbranding #personalbranding #UAE #Dubai #coronavirus #Dubai #expo2020"
163,,Big tech cos pull out of San Francisco conferences on coronavirus concerns - https://wire.thearabianpost.com/big-tech-cos-pull-out-of-san-francisco-conferences-on-coronavirus-concerns-2.aspx …pic.twitter.com/uJGk8HMkjL
164,,Big tech cos pull out of San Francisco conferences on coronavirus concerns - https://wire.thearabianpost.com/big-tech-cos-pull-out-of-san-francisco-conferences-on-coronavirus-concerns-2.aspx …pic.twitter.com/DchoQpM9uy
165,,Big tech cos pull out of San Francisco conferences on coronavirus concerns - https://wire.thearabianpost.com/big-tech-cos-pull-out-of-san-francisco-conferences-on-coronavirus-concerns-2.aspx …pic.twitter.com/a06Br7xCES
166,,China's Hubei province reports 630 new coronavirus cases on February 22 - https://wire.thearabianpost.com/chinas-hubei-province-reports-630-new-coronavirus-cases-on-february-22.aspx …pic.twitter.com/hwXgG6X71F
167,,Samsung Electronics confirms coronavirus case at phone factory complex in South Korea - https://wire.thearabianpost.com/samsung-electronics-confirms-coronavirus-case-at-phone-factory-complex-in-south-korea-2.aspx …pic.twitter.com/fnfFvl0Tdx
168,,Trains between Italy and Austria resume after passengers test negative for coronavirus - https://wire.thearabianpost.com/trains-between-italy-and-austria-resume-after-passengers-test-negative-for-coronavirus.aspx …
169,,"RT @DHA_Dubai: The latest update of #Coronavirus (#COVID19) in the #UAE

#We_Are_All_Responsible
#YouAreResponsible https://t.co/e5j7y4JpMN"
170,,RT @AdamJKucharski: Useful summary of evidence that the observed declines in COVID-19 epidemics across Europe were the result of difference…
171,,RT @RatanSharda55: #Delhi has turned on into this while #KejriwalDelhiModel spent 💯 s of Crores on propaganda. @mssirsa opens the dark bell…
172,,Scientists have begun exploring how some individuals who have never come into contact with the novel #coronavirus a… https://t.co/LfhT8oCVxv
173,,"RT @WIONews: Watch | With nearly 42,000 new #coronavirus deaths, #Brazil 's toll becomes second-highest in the world

Priyanka Sharma (@Pri…"
174,,"#Covid_19 Brazil's has recorded a total of 41,828 deaths during the #coronavirus pandemic, meaning it has surpassed… https://t.co/xtyhcAW0Of"
175,,"RT @TheNationalUAE: #Coronavirus has taken a toll on the mental health of students, says @omsalowais https://t.co/mDoW1vGRaz"
176,,RT @arabnews: Unemployed #Filipina in #Dubai cooks 200 meals a day to distribute for other people who lost their jobs amid the #coronavirus…
177,,"RT @jenny_sandbank: As opposed to Labour who after a car crash of an election, rapidly reverse their car only to drive right into the same…"
178,,.@coachella announces 2021 dates after cancelling 2020 edition due to #coronavirus: https://t.co/m4gNjZ8hsC #music… https://t.co/haJX3yOVnm
179,,RT @KTCityTimes: .@coachella announces 2021 dates after cancelling 2020 edition due to #coronavirus: https://t.co/m4gNjZ8hsC #music #Califo…
180,,"RT @AlArabiya_Eng: So far, more than 30 health care workers on the #coronavirus frontlines have sent a selfie to one #German artist who pai…"
181,,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
182,,"RT @Emmad81: He has gone all around the country in his bid to help the needy, he has been on his feet since March. Even in private gatherin…"
183,,"The amount of #Indians wishing for #shahidafridi to die because of #COVID19 is unbelievable. Their hatred is so strong, it’s disgusting."
184,,"RT @MehekF: He made you clap and bang thaalis.
He made you light diyas.
But when the real crisis has struck us, he has disappeared. 
#COVID…"
185,,RT @desimojito: Breaking : Shahid Afridi tested positive for both Corona and joining lSlS
186,,RT @ShamikaRavi: Among non-pharmaceutical interventions (NPIs) to counter #COVID19 outbreak - mask wearing has shown the most promising res…
187,,"RT @CNNnews18: Take a look at the #COVID19 hotspots in the country. 

#IndiaFightsCOVID19 

Latest Updates: https://t.co/9cYJRAMhtX https:/…"
188,,#COVID19 : Stockholm guide helps Sweden’s coronavirus-weary tourists revisit the country's pandemics past with a 'P… https://t.co/Y2frwrzy6Z
189,,RT @falamb3: Joined by 2 other exceptional citizens of Pakistan @faysalquraishi &amp; @iqrarulhassan on @ARYNEWSOFFICIAL about the excessive bi…
190,,"#AbuDhabi_Police warn against cyber scams as it has significantly increased during #COVID19 pandemic.

#UAE_BARQ_EN https://t.co/ui7yJPDR9X"
191,,Stay tuned for more updates.
192,,May Allah grant you a long life for the sake of the poor people of Pakistan and for the sake of your family.. Get w… https://t.co/gNHIPuYqwZ
193,,@Britanniacomms My first destination after #Covid19
194,,"RT @oht20media: Philippines #Covid19 Stats,

Total cases : 25,392

Active        :  18,612 ( 73.30% )
Recovered :    5,706 ( 22.47% )
Death…"
195,,"RT @MoFAICUAE: #UAE sends medical aid to #Chile in fight against #COVID19. 

https://t.co/NBROj7qzeu https://t.co/hut53IWD78"
196,,Twitter deletes China-linked accounts that spread false information about Hong Kong and Covid-19… https://t.co/Wo0GJHSvhZ
197,,"RT @SkyNews: BREAKING: A smiling Queen looks on at a scaled back military parade at Windsor Castle, in her first outdoor event since the st…"
198,,"RT @ShamikaRavi: I've been asked about lessons from New Zealand's #COVID19 experience for India:
1) Having a scientific temperament - the o…"
199,,RT @ChaiMIRROR: Breaking. #covid19 testing rates reduced in Maharashtra. Private labs testing charges now ₹2200 for bulk collection from ho…
200,,Why do we need to comparr such things when we haven't won over the disease
201,,RT @SAfridiOfficial: Proud to see our @SAFoundationN team tirelessly continuing their efforts in the scorching heat for #DonateKaroNa Ratio…
202,,"RT @srinivasiyc: If Maharashtra Government can do this,
Who is stopping Delhi Government ? https://t.co/FMwW61wJRu"
203,,RT @ANI: Loss of smell (anosmia) or loss of taste (ageusia) added to the list of #COVID19 symptoms by the Health Ministry. https://t.co/PM6…
204,,"RT @aintyourasma: -Shahid Afridi Tested Postive For #Covid19 😣😪

I’ve been feeling unwell since Thursday; my body had been aching badly. I’…"
205,,RT @Aba_AlHarith: As a businessman I feel sorry for all the businesses got lost due to unjustified decision from WHO to lockdown the globe…
206,,"https://t.co/7sWJm8lbuB Corona dispensing machine, cheaper and more plentiful than petrol. 🤣😜😂"
207,,"RT @dockaurG: #COVID19 Fact Checking of
political WHO:

❌Jan14 No H-t-H transmission

❌Feb4 No travel bans

❌Feb17 “extremely cautious usin…"
208,,RT @SaeedGhani1: My son Usman’s painting on #Covid19. Globe wearing mask to avoid virus. https://t.co/zQ90BwN8EG
209,,"The latest update of Coronavirus (#COVID19) in the #UAE. @MOHAPUAE

#StayHome                  #Pulse95Radio https://t.co/16uksDTSYp"
210,,"COVID IS A SERIOUS THREAT TO LIFE AS WE KNOW IT
We have to change behaviours efficently and effectively"
211,,"RT @NewsComWorld: Chinese CCP Confirms A New War On The US: COVID-19

#China #ChineseVirus #COVID19 #BioTerrorism

https://t.co/q4DG868Mbu"
212,,RT @ANI: Parts of Beijing locked down due to fresh virus cluster: AFP news agency. #COVID19
213,,"UAE one of safest countries in the world for Covid-19

#Dubai #UAE #RealEstate #DubaiPlan #expo2020 #Investment… https://t.co/2HN3evseEc"
214,,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…"
215,,RT @DebbieStot: #Black4Rohingya @ProtectRohingya It's been 8 years since the current wave of organized #racist violence targeting #Rohingya…
216,,"RT @AAI_Official: ""We seek your cooperation to break the chain of #COVID19 transmission""- #AAI's @AirportUdaipur requests its passengers.
T…"
217,,"RT @MastercardMEA: Join Raghu Malhotra, President, Mastercard MEA as he discusses the impact of #COVID19 on the Digital Economy at the @Wor…"
218,,RT @HamadRajpvt: Look at the butthurt randians in replies
219,,"The Agreements to enter into arbitration for dispute resolution, like any other agreements, are dependent upon the… https://t.co/d3Vh77iDEw"
220,,"RT @peijin_zhang: #Beijing 's largest wholesale food market shutdown after the spike in #COVID19 cases. The city's Fengtai district is in ""…"
221,,"RT @Dix5a: Get well soon.... from your Hinduphobia, Hindu hatred and from Coronavirus 🙏 https://t.co/LshzRfMXEG"
222,,"RT @UAE_BARQ_EN: #AbuDhabi_Police warn against cyber scams as it has significantly increased during #COVID19 pandemic.

#UAE_BARQ_EN https:…"
223,,"RT @timesofindia: ANI quotes Balkrishna, CEO Patanjali: We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was…"
224,,"RT @prudentgoa: Village panchayat Agarwada-Chopdem-Pernem decides to opt for complete lockdown from 15th to 21st June, all shops to remain…"
225,,"If Patanjali actually finds a medicine that stops this virus, then I’ll really lose all my faith in science."
226,,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
227,,"Let us grow your business here with #SNAPDIGITAL.AE 
#snapdigitalae #emailmarketing #ppcmarketing #covid19… https://t.co/Bbx37Ere2q"
228,,Making off corona 20 @zabarotti @zabarotti #zibara # corona #beirut #lebanon #coronafm #covid19 #saadhamdan #song https://t.co/eq3E2YCFQ9
229,,"RT @TajinderBagga: I talked to @deepikasingh150 husband at 11.06 PM . He have my number, he said he is in touch with someone  if he needs h…"
230,,As a cricket lover..I used to be ur fan but in recent past the way you have reacted against our country. U forced t… https://t.co/EYQiYrovNT
231,,RT @Kasinos_facts: A message from Doctors 😪❤️🙏 #COVID19 #CoronaVirusUpdate #COVID19SouthAfrica https://t.co/T9HO2QAUmJ
232,,The latest BoP Designer Daily! https://t.co/a0KpKPTL8f Thanks to @unfoundation #covid19 #buildbackgreener
233,,"Experts from the UAE, the Kingdom of Saudi Arabia and the US shed light on the “information challenge” faced by hea… https://t.co/f8MW8i6w4S"
234,,RT @CoronaNet_org: #StayAtHome orders have been implemented by nearly every U.S. #state during #COVID19. Our author Laura has analyzed diff…
235,,"RT @StephenMcDonell: In #Beijing a new cluster of #covid19 cases emanating from, wait for it, a seafood market. Footage appears to show hun…"
236,,"RT @MeghUpdates: #coronavirus Strikes Chene again .

Eleven Residential estates , nine schools and Biggest Food Mkt in South Beijing all ar…"
237,,"RT @camranmahar: I got #COVID19 in my eyes after watching this, I must self-quarantine now 🏃‍♂️🏃‍♂️🏃‍♂️ https://t.co/zOEZ4HZpCk"
238,,"RT @Saj_PakPassion: Gautam Gambhir ""Nobody should be infected with this virus. I have political differences with Shahid Afridi but I want h…"
239,,Sending all our prayers to our cricket legend and #PakistanCentre ambassador #ShahidAfridi. We wish and pray for yo… https://t.co/KLrRZmkamc
240,,"RT @azeema_1: Another low in barbarism against minorities in #Pakistan. Now even dead are abused&amp;can't die in peace.
Muslim goons poured wa…"
241,,"The #logistics industry has helped to transform the Middle East into the trading hub it is today, taking full advan… https://t.co/SJWCtwdc6b"
242,,RT @dubai_pad: Sending all our prayers to our cricket legend and #PakistanCentre ambassador #ShahidAfridi. We wish and pray for your speedy…
243,,"Try this on weekend!
https://t.co/wK2XSCIB9R

#louiesgoingtojailparty #COVID19 #2020BTSFESTA #اجمل_صوره_صورتها #بلايستيشن5"
244,,RT @KanchanGupta: To think #China which has wrought global havoc with its Made in Wuhan #ChineseVirus is not in the Billboard Top 10 #Covid…
245,,RT @ANI: Prime Minister Narendra Modi held a detailed meeting with senior ministers and officials to review India’s response to #COVID19 pa…
246,,"RT @srinivasiyc: If Maharashtra Government can do this,
Who is stopping Delhi Government ?"
247,,"amateur but proud.. 🙂🙂🙂

#sharjah #sharjahuae #mydubai #sharjahart #mydubai #dubailife #bloggerstyle #xa5… https://t.co/A66n94iUsC"
248,,"RT @sri50: #Chennai, June 13 #COVID19 

Today Cases in #Chennai - 1484

#Chennai crosses 30 K!

Total so far - 30,444"
249,,"RT @ANI: Jammu &amp; Kashmir Government has evacuated around 135277 residents, stranded in other parts of the country due to #COVID19 lockdown,…"
250,,And I thought this year had seen its worst! 🤦🏻‍♂️
251,,"RT @drapr007: #Retweet if you want capping in treatment charges of #Covid19 in private hospitals so that Common people can bear it.

@drhar…"
252,,@betterpakistan And even with smart or stupid whatever lockdown you are talking about you got the virus because of… https://t.co/qLrM3pGuun
253,,We r proud of u @PypAyurved
254,,"RT @DHA_Dubai: The latest update of #Coronavirus (#COVID19) in the #UAE

#We_Are_All_Responsible
#YouAreResponsible https://t.co/ifoviK2P4x"
255,,"RT @Refinitiv: Old Crime, New Tricks? Phil Cotter, Managing Dir. of #Refinitiv's Risk Business, discusses money laundering &amp; the evolving t…"
256,,"Blood Group: A+
Plasma required from blood group A+ Covid  Recovered
HOSPITAL Benazir Bhutto Hospital Rawalpindi
Co… https://t.co/vMFNfpvr1c"
257,,"Are you UAE  resident stranded and wish to return? Here is the guide: 

Read: https://t.co/xc2U90a48r… https://t.co/TazLhD4xyk"
258,,"Are you UAE resident stranded and wish to return? Here is the guide: 

Read: https://t.co/a50z6bg40P

#realestate… https://t.co/iENs0rRqQi"
259,,RT @ANI: Maharashtra has capacity to test 38000 samples per day for #COVID19 but only 14000 tests are conducted. Mumbai has capacity to tes…
260,,"RT @BloodDonorsIn: #SOS
#Gurugram
Need #Blood Type :  A-positive
At : Medanta Hospital. 
Blood Component : Need Plasma A+ve from #COVID19 r…"
261,,RT @ABSCBNNews: DFA: #COVID19 deaths among overseas Filipinos reach 400 https://t.co/95NSdw6jpJ
262,,Tourists/ residents returning to Dubai will be required to quarantine for 14 days - under new plans issued by the g… https://t.co/4ZL9SeO4El
263,,"RT @steve_hanke: In #Modi's #India, #COVID19 victims are treated worse than livestock. Bodies are being tossed into the garbage. #Hospitals…"
264,,RT @desimojito: Breaking : Shahid Afridi tested positive for both Corona and joining lSlS https://t.co/bGCU41qXj8
265,,"Watch #StayAtHome for #COVID19 related news, information and remote interviews. #DubaiOneTv 
Sunday to Thursday
Tim… https://t.co/9oeXTzLgee"
266,,"RT @Khawaja_Jeee: The amount of #Indians wishing for #shahidafridi to die because of #COVID19 is unbelievable. Their hatred is so strong, i…"
267,,RT @GovernorObaseki: We have discharged 14 more #COVID19 patients from our isolation facilities. This brings the total number of recoveries…
268,,RT @Ash_Stewart_: Tourists/ residents returning to Dubai will be required to quarantine for 14 days - under new plans issued by the governm…
269,,"RT @navfitness: Fitness is lifestyle 👽

.
.
.
#Navfitness#COVID19 #BlackLivesMatter #BTS #JIN #V #SUGA #RM #JHOPE #JIMIN #BTSARMY #JUNGKOOK…"
270,,"RT @KTNNewsKE: Our first case was recorded on the 13th of March this year. Today marks 3 months since that case. 

Experts suggest that Ken…"
271,,"RT @HerNameIs_Bea: This is so sad news! 

All of #Kashmir is in distress for you #ShahidAfridi and prayers and hope for your speedy recover…"
272,,"RT @KolkataPolice: We deeply mourn the untimely demise of Constable Dilip Sardar, who was posted in Sealdah Traffic Guard. He was affected…"
273,,"RT @smitha_tk: 97 year old Krishna Murti recovers from #COVID19 and is discharged from #Chennai's @KauveryChennai

One of the oldest #COVID…"
274,,RT @gulf_news: Nearly 160 #coronavirus #vaccines are in the works. Here's a closer look at the science #COVID19 https://t.co/3T7qRP07Dk
275,,"RT @UroosaAzeem: #Indian doctors are killing #Corona Patients in hospitals...

#IndiaFightsCoronavirus 
#COVID19 
#COVID19India 
#Lockdown3…"
276,,RT @PawaneSaud: Dear Muslim brothers from #Bihar please boycott #AIMIM in bihar election. #AsaduddinOwaisi is #BJP agent &amp; he is enemy of #…
277,,"RT @gulftoday: #COVID19: UAE announces 491 new virus cases, 815 recoveries https://t.co/z7eaxKUw1G"
278,,"RT @MahmoodK69: Sad to watch @ImranKhanPTI telling people of Lahore, that they are not following #COVID19 SOPs.

Only the people can save t…"
279,,RT @meganranney: Here's a short list of things we do and don't yet know about #COVID19.
280,,"RT @ians_india: #GautamGambhir batted on frontfoot to attack Kejriwal-led Delhi govt. He mocked the Delhi CM, saying he blamed #Centre, tes…"
281,,#Zoono Longterm Surface Sanitizer (Microbe Shield) back in stock! This germ protection spray kills 99.9% of #germs… https://t.co/EEBnaKuaxp
282,,"RT @tntjho: #TNTJOnlineProtest on 15th June 10:30 to 10:45 AAM to #BringBackTNExpats Stranded across the globe due to #COVID19 

@thiruja @…"
283,,RT @rohini_sgh: Besides Balkrishna who were the other ‘scientists’?
284,,"RT @ndtv: Increase #COVID19 beds, ventilators: High Court to centre, Delhi government https://t.co/ukSrgd0ues https://t.co/stpVcWggc7"
285,,#WeAllVolunteer is ADDED’s volunteering campaign to inspect commercial centers and shops in the emirate of… https://t.co/AjHzbxH7FZ
286,,RT @saileenas: The shameless @BJP4India netas are posting photos of stuffing themselves with food when so many migrant workers died of hung…
287,,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://infographics.channelnewsasia.com/covid-19/map.html … via @ChannelNewsAsia
288,,"The #coronavirus hits all #Gulf countries. Here are all the facts: #Iran travel link, figures and measures taken.https://english.alarabiya.net/en/News/gulf/2020/03/03/Coronavirus-hits-all-GCC-countries-Iran-travel-link-figures-and-measures-taken.html …"
289,,"Ppl speaking about rate cuts because Coronavirus.
What about repo and QE? 
@federalreserve #Fed #FederalReserve"
290,,The corona virus is spreading by hairs now https://www.instagram.com/p/B9Nc8YVgpNU/?igshid=1d9ww6961xfv7 …
291,,"As the #coronavirus rises from a regional crisis toward a global pandemic with thousands of people infected across more than 50 countries, scientists are racing to develop a vaccine to prevent the infection.

#COVID_19https://english.alarabiya.net/en/features/2020/03/04/Coronavirus-Vaccines-and-treatments-being-developed.html …"
292,,South Korean e-commerce firm Coupang stretched by order surge as coronavirus cases jump - https://wire.thearabianpost.com/south-korean-e-commerce-firm-coupang-stretched-by-order-surge-as-coronavirus-cases-jump-2.aspx …pic.twitter.com/Aelk2L9Inz
293,,"Lebanon's health minister says the country is not ready for a widespread #coronavirus outbreak. “For me to say that we are ready for a big outbreak would be an exaggeration,” he said.

https://english.alarabiya.net/en/features/2020/03/05/Lebanon-s-political-system-leaves-country-ill-equipped-to-deal-with-coronavirus-crisis.html …"
294,,Embattled Twitter chief Dorsey reconsiders Africa move amid coronavirus concerns - https://wire.thearabianpost.com/embattled-twitter-chief-dorsey-reconsiders-africa-move-amid-coronavirus-concerns-2.aspx …pic.twitter.com/vMAw9EC3tb
295,,"Saudi Arabia postpones the #SaudiGames due to run from March 23 to April 1, the Kingdom’s largest sporting event, until further notice over #coronavirus fears, according to the organizing committee.

#COVID_19https://english.alarabiya.net/en/sports/2020/03/08/Saudi-Arabia-puts-of-Saudi-Games-over-coronavirus-.html …"
