"For the intellects: If you are knowledgeable about stocks or trades, remember that this #Covid19 is going to put businesses out or bankrupt. Typical business strategy to buy from #TheMan know your shit before buying! There is always someone in the back trying to ruin another! "
"RT @Internews_RDC: #Lusenda and Mulongwe refugee camps, young Burundian #refugees and young Congolese from host communities work together t…"
"RT @kiz4breakfast: #whiteOnWhite crime in our country I am appalled, how are you going to deal with this ????? I am scared to go outside  @…"
