"It's a lot going on and we're still in a pandemic for #COVID19. With that said,  all orders will receive a #FREE fa… https://t.co/we2u5y6GSG"
@GOP @mschlapp Might not bankrupt the country either. Remember when conservative meant fiscally conservative? The O… https://t.co/8T9DN2OtLW
