,Positive,Neutral,Negative
10,"RT @DarrenEuronews: Top 5 countries 🌍 with highest number of #coronavirus cases

1. 🇺🇸 USA (Trump)
2. 🇧🇷 Brazil (Bolsonaro)
3. 🇷🇺 Russia (P…","More than six million cases of the novel #coronavirus have been officially recorded worldwide, two-thirds of them in #Europe and the #US, according to an AFP tally.","#Greece will allow flights from additional #EU destinations, including #France, to land without strict quarantine rules from June 15, when Greek airports are to ease #coronavirus lockdown restrictions, a government official says. "
11,Get well soon Shahid bhai. Prayer for your speedy recovery..#COVID19  #pandemic,"Egypt reports 1,367 new coronavirus cases ","#India reports a record daily jump of 7,964 new #coronavirus infections and has so far recorded 4,971 deaths, making the world’s second-most populous country, ninth on the list of most infections, according to Reuters data. #COVID_19"
12,RT @KhawajaMAsif: Prayers and best wishes for speedy recovery..  Ameen,Thank you @elonmusk for giving us a break from coronavirus news,Emirates sent 18 tons of medical supplies to Sudan to fight the dealy virus #Coronavirus. We hope it can defeat the virus and help the biggest number of people. #الامارات #كورونا #كوفيد_19 #السودان #الامارات
13,RT @_cricingif: Shahid Afridi tests positive for Corona virus. We wish upcoming days bring #Lala closer to a full and speedy recovery. 🙌…,#Pope Francis prays for an end to the #coronavirus pandemic and the development of a vaccine as he presided over an outdoor gathering that signaled a semblance of normalcy returning to the #Vatican after a coronavirus lockdown lasting more than 2 months. ,"#Italy’s health minister confirms the country can go ahead with the plan to start allowing travel across the nation, even as some local governors oppose letting people from Lombardy, the region hardest-hit by the #coronavirus, move freely. #COVID_19"
14,RT @Ash_Stewart_: Monumental day in New Zealand today as rugby returns for the first time since #COVID19 suspended the Super Rugby tourname…,"C for China, China for Coronavirus ","#Bahrain reports 344 new #coronavirus cases, raising the total number of confirmed cases in the country up to 10,793, and the Minister of Health urges the public against smoking as it increases risk of #COVID_19 infection."
15,Wish u speedy recovery lallaa 🥺💘,"#Coronavirus in #US: #NewYork Gov. Andrew Cuomo signs a bill granting death benefits to the families of police officers, public health workers and other front-line workers who have died of #COVID_19.","Corona updates status in worldwide Cases : 6 Million Death's : 370,000.00 #CoronaUpdates #coronavirus #COVID19 #"
16,"A creative way to remain close to the ones we love.
A Canadian lady has come up with an ingenious way to safely hug… https://t.co/jwvkzlB7vo",Coronavirus impact: StayHome helps prevent 80% divorces in Abu Dhabi ,A German government spokesman has confirmed that Chancellor #AngelaMerkel will not attend an in-person summit of world leaders that President #DonaldTrump has suggested he will host in the #UnitedStates despite concerns over the #coronavirus.
17,prayers for a speedy recovery inshAllah,"The number of #coronavirus cases confirmed worldwide crosses the six million mark, according to an AFP tally. https://english.alarabiya.net/en/coronavirus/2020/05/31/Total-number-of-global-confirmed-coronavirus-cases-surpasses-6-million-AFP-tally.html",So sad to see that she is risking her life to save other people from coronavirus #coronarvirus
18,Boom boom get well soon 😔,Coronavirus - India: Migrant worker’s four-year-old dies as father hunts for milk at railway station ,If they bring them back and God forbids the virus spreads here you people will be the first one start cursing the Govt. We are unable to eradicate polio What will happen if Corona virus spreads in the country???
19,"The best choice on the market for keeping you in touch with friends and family - at an affordable price.

+971 2 62… https://t.co/MgyJjdLSkd",#Austria’s health ministry gives the green light to two Formula One motor races on July 8 and 12 - the delayed season-openers - to be held without spectators in line with plans aimed at halting the spread of #coronavirus. #COVID_19,How would chatur & rancho ask viru sahastrabuddhi to do a certain thing? ~ corona virus
20,"RT @MHafeez22: U r a Fighter by Nature &amp; M sure U wil fight &amp; wil Defeat this Virus soon,  Best wishes for U to Get well soon 🤲🏼",Jordan Announces Four New Coronavirus Cases ,BREAKING NEWS: World Health Organization Declares 2019-nCoV Coronavirus a Global Health Emergency https://ift.tt/2Gztmku https://ift.tt/2Gztmku
21,RT @betterpakistan: Prayers for your speedy recovery Ameen! @SAfridiOfficial,"Coronavirus live: UAE records 726 new cases after more than 42,000 tests ",3 Emirates staff in Dubai hospitalized over coronavirus scare 
22,"Need prayers for speedy recovery 🐐

@SAfridiOfficial,
PAKlSTAN wouldn't be a SHlTH0LE if PRAYERs W0RKED.

Your PM w… https://t.co/Zo7LGV2BiL","Coronavirus update: - 9,171 confirmed cases worldwide - 12,167 suspected cases - 213 fatalities - 1,476 in serious/critical condition - 150 treated and released - All regions of China reporting cases - 20 countries reporting cases",Experts believe it likely that there are thousands infected with #coronavirus who have gone undetected and that it’s possible the virus is even being spread by people who do not have any symptoms. 
23,"RT @AnneKiguta: Congratulations for this timely and noble work @Wwangechi_leah , @EuMordue &amp; partners! #WithHer ✊🏾✊🏾✊🏾@CREAWKenya @EUinKenya",Researchers Are Racing to Make a Coronavirus Vaccine. Will It Help? ,Coronavirus: Pilots union sues to halt American Airlines flights to China. @emirates @EtihadAirways @gcaauae Consider the safety of crew &amp; public stop flight...
24,"RT @jcagroup: Fortunately, the #UAE is a hotbed of #freelancers &amp; #influencers &amp; there are plenty of opportunities especially in free zones…",#Coronavirus vaccine research is moving at record speed ,U.S. warned to prepare for worst on #coronavirus. 
25,RT @Sanath07: My prayers and well wishes to you brother Afridi. Get well soon and continue your good work,Trinidad bans travelers from China to prevent coronavirus - https://wire.thearabianpost.com/trinidad-bans-travelers-from-china-to-prevent-coronavirus.aspx,First case of P2P transmission of Wuhan virus in the US is confirmed. Here is Chronology of #Coronavirus and latest updates. 
26,"RT @CMShehbaz: My heartfelt prayers &amp; best wishes for your quick recovery. Allah's grace, prayers of the people &amp; determination are key to…","well, bato's visa is more IMPORTANTer than corona virus ",Coronavirus Outbreak: WHO declares international emergency over coronavirus 
27,"RT @ShobhaBJP: Major boost for the use of Indian medicines to treat #Covid19!

Happy to see Tamil #Siddha treatment finding way out for thi…",Italian prime minister Giuseppe Conte says the first two #coronavirus cases have been confirmed in the country and all air traffic has been blocked between #Italy and China.,BREAKING NEWS! The inevitable has happened. baselworldofficial will be postponed to January 2021 on the back of the #Covid19 outbreak! https://www.instagram.com/p/B9IAY7xnePu/?igshid=1sf506wg14bqz
28,"RT @ElShabazzz: By 100% favorable results he means, favorable for Covid19, not Sheeghr-Patanjali",What a time to be alive.. #COVID19,Nobody’s talking about that meteor that fell prior the #COVID19 lol
29,Get well soon. You are a champion. Best wishes from India !!!,#COVID19 : Cyclists await test results after coronavirus hits UAE Tour ,Businesses in #Makkah #Madinah expecting 40% losses from Umrah pilgrimage ban #Infoblaze #MiddleEast #SaudiArabia #Business #PilgrimageBan #Coronavirus #COVID19 http://bit.ly/infoblaze-ksa-074 Via http://www.arabnews.com
30,"RT @AsYouNotWish: Praying for your speedy recovery, Lala. You have to live to see how India reclaims POK and Baloch freedom fighters reclai…",Check out latest updates on #Corona #coronavirusec in this interactive map - courtesy James Hopkins #COVID2019 #COVID19 #COVIDー19 #CoronaVirusUpdates http://gisanddata.maps.arcgis.com/apps/opsdashbo…,#COVID19 : UAE ministry screens 28 people on suspicion of coronavirus 
31,"No wonder why #LNG market is struggling.  Electricity demand, fastest to recover is India whilst #Gas forms lowest… https://t.co/5zF8e1VAK2",#COVID19 :British passenger of virus-hit Japan cruise ship dies ,"Race participants “have been confined in a small space""... https://lovindubai.com/coronavirus/hotel-in-abu-dhabi-under-lockdown-because-of-covid-19 #CoronaVirusUpdates #coronavirus #COVID19 #COVID2019"
32,Get well soon Champ !!,"#COVID19 IS MERELY THE STRAW THAT BROKE THE BACK OF INDICES, WE CAN SAY IT'S A ""CATALYST"". WE URGED BEFORE THAT WE MUST PAY ATTENTION TO #MACROECONOMICS AND TO HIGHER FUNDAMENTAL RISKS. #gold #CBOT #NYSE #Fed #COMEX #NYSE",#Covid19: #Geneva auto show cancelled over #coronavirus fears https://bit.ly/3ae0Ce2
33,"Doctors in #Italy are celebrating a small victory in their battle against the #coronavirus after a 38-year-old man, said to be the first Italian to contract the disease, was moved out of ICU for the first time since he tested positive last month.

https://english.alarabiya.net/en/News/world/2020/03/10/Italy-s-coronavirus-patient-number-1-getting-better-moved-out-of-ICU.html …",My Question is; Who is going to tell those on Facebook about #COVID19 #coronavirusnigeria ??,"SARS coronavirus (SARS-CoV) – virus identified in 2003. SARS-CoV is thought to be an animal virus from an as-yet-uncertain animal reservoir, perhaps bats, https://gulfnews.com/world/asia/philippines/no-cause-for-panic-on-mystery-disease-philippine-red-cross-chair-says-1.68841287 …"
34,You forgot Ebola and Coronavirus are the same family of disease right? Go and sleep,"A man treated for pneumonia after returning from China tests positive for the new coronavirus identified as a possible cause of an outbreak in the Chinese city of Wuhan, according to an AP report.

https://english.alarabiya.net/en/News/2020/01/16/UAE-unaffected-as-Japanese-resident-confirmed-to-have-new-virus-from-China.html …",New coronavirus outbreak in Chinese city of Wuhan - https://wire.thearabianpost.com/new-coronavirus-outbreak-in-chinese-city-of-wuhan.aspx …pic.twitter.com/t5ZXsyLTJL
35,ABC correspondent Will Reeve has gone viral after appearing in a live segment on Good Morning America without any pants during his video call while #workingfromhome due to the #COVID_19 #coronavirus pandemic. ,"Protect yourself & others from getting sick:
 Practice #FoodSafety 
 http://bit.ly/2I4vOBd 
#coronavirus pic.twitter.com/fVv9oawEHW RT WHO","China’s National Health Commission says the outbreak of a new strain of coronavirus is controllable, in the first statement from the body since the outbreak was reported in late December.

https://english.alarabiya.net/en/News/world/2020/01/19/China-s-national-health-commission-says-viral-outbreak-is-controllable-.html …"
36,Trump Snubs Handshake to avoid corona virus faux pas | DONALD TRUMP ET... https://youtu.be/FfGH2fA5W6U via @YouTube,CDC Telebriefing: Update on 2019 Novel Coronavirus (2019-nCoV) http://dlvr.it/RNH2L9 ,Factbox: New coronavirus outbreak in Chinese city of Wuhan - https://wire.thearabianpost.com/factbox-new-coronavirus-outbreak-in-chinese-city-of-wuhan-2.aspx …pic.twitter.com/Do407GLeSs
37,"But other nations have moved on from coronavirus. Whether we like it or not, we must learn how to live with it."," Throw the used tissue into a closed bin immediately after use
 Clean hands with soap and water or alcohol-based handrub after coughing or sneezing  and when caring for the sick

#coronavirus https://twitter.com/who/status/1218288568277270528 … RT WHO",Factbox: New coronavirus outbreak in Chinese city of Wuhan - https://wire.thearabianpost.com/factbox-new-coronavirus-outbreak-in-chinese-city-of-wuhan-2.aspx …pic.twitter.com/FqdJo8bLoF
38,"#Iran's government employees went back to work and President Hassan Rouhani says mosques will resume daily prayers throughout the country, even though some areas are seeing high levels of #coronavirus infections. https://english.alarabiya.net/en/coronavirus/2020/05/30/Coronavirus-Mosques-in-Iran-to-resume-daily-prayers-Rouhani-says-.html","Protect others from getting sick:
 Completely cover your mouth & nose with a tissue or a sleeve or flexed elbow when coughing or sneezing 
#coronavirus pic.twitter.com/tgdVUAMVxt RT WHO",Factbox: New coronavirus outbreak in Chinese city of Wuhan - https://wire.thearabianpost.com/factbox-new-coronavirus-outbreak-in-chinese-city-of-wuhan.aspx …pic.twitter.com/BBDgGKAGvs
39,Coronavirus: Sheikh Mohammed bin Rashid calls for UAE to make 'fastest recovery' from pandemic ,"How to handwash?
Use  and water for at least 40-60 seconds

How to handrub?
Use alcohol-based handrub  for 20-30 seconds 

#coronavirus pic.twitter.com/AINDxzcE5P RT WHO","Practise #FoodSafety:
Sick animals and animals that have died of diseases should not be eaten.

#coronavirus pic.twitter.com/6l94fxdios RT WHO"
40,Combating coronavirus: Free Covid-19 testing to include residents in Abu Dhabi http://dlvr.it/RXgYh8,"Thailand has found a second case of the new Chinese coronavirus, authorities say, as the country ramps up checks of Chinese visitors ahead of the Lunar New Year’s holidays.

https://english.alarabiya.net/en/News/world/2020/01/17/Thailand-finds-second-case-of-new-Chinese-virus-says-no-outbreak.html …","Practise #FoodSafety:
Use different chopping boards & knives for raw meat and cooked foods.
 Wash your hands in between handling raw and cooked food.

#coronavirus pic.twitter.com/8V2wcIqbNG RT WHO"
41,Combating coronavirus: Free Covid-19 testing to include residents in Abu Dhabi http://dlvr.it/RXgYdp,The latest on the coronavirus spreading in China and beyond - https://wire.thearabianpost.com/the-latest-on-the-coronavirus-spreading-in-china-and-beyond-2.aspx …pic.twitter.com/oK5jj4B6Yb,"Protect yourself from getting sick:
 Avoiding unprotected contact with sick people  (including touching one’s eyes, nose or mouth) and with live farm  or wild animals 
#coronavirus pic.twitter.com/ptMQ5x1P2E RT WHO"
42,The visit aimed to support the first front-line workers who face the Coronavirus epidemic (COVID-19) which was under the umbrella of the community initiatives that the club has launched to empower the power of the society in facing the current challenges. ,Apple's iPhone back to growth as company braces for coronavirus impact - https://wire.thearabianpost.com/apples-iphone-back-to-growth-as-company-braces-for-coronavirus-impact-2.aspx …pic.twitter.com/4HraqMQmlo,"Protect others from getting sick:

Avoid close contact when you are experiencing fever and cold or flu-like symptoms .
Avoid spitting in public.
Seek medical care  if you have a fever , cough and difficulty breathing.

#coronavirus pic.twitter.com/L6EBZtu18S RT W…"
43,Coronavirus US: Trump 'terminates relationship' with WHO | Daily Mail Online ,Apple's iPhone back to growth as company braces for coronavirus impact - https://wire.thearabianpost.com/apples-iphone-back-to-growth-as-company-braces-for-coronavirus-impact-2.aspx …pic.twitter.com/jQJGKGmOfd,CDC to screen at three US airports for signs of new virus from China #coronavirus #travel #Wuhan -https://www.cnn.com/2020/01/17/health/wuhan-virus-us-airport-screenings-china-bn/index.html …
44,"Working in wet markets?
Here are some tips to stay healthy:
 Frequently wash your hands with soap and water after touching animals and animal products.
 Disinfect equipment and working areas at least once a day.

#coronavirus pic.twitter.com/gx8MJtxpkR RT WHO",Apple's iPhone back to growth as company braces for coronavirus impact - https://wire.thearabianpost.com/apples-iphone-back-to-growth-as-company-braces-for-coronavirus-impact.aspx …pic.twitter.com/vJzNxXzqnx,"Wash your  with  and running water when hands are visibly dirty.

If your  are not visibly dirty, wash them with  and water or use an alcohol-based hand cleanser.

#coronavirus pic.twitter.com/dBxWaLiPZd RT WHO"
45,"Practise #FoodSafety:
Even in areas experiencing outbreaks,  meat products can be safely consumed if these items are cooked thoroughly and properly handled during food preparation.

#coronavirus pic.twitter.com/uEWevTkVOn RT WHO",How does the coronavirus come from China before my W-2s,"Q: Is there a treatment for a novel #coronavirus infection?
A: There is no specific treatment for disease caused by a novel coronavirus. However, many of the symptoms can be treated and therefore treatment is based on the patient’s clinical condition http://bit.ly/2tMEBmu  …"
46,"RT WHO: Q: What can I do to protect myself from #coronavirus?

A: http://bit.ly/2tMEBmu  pic.twitter.com/cbSfyqsFJh RT WHO","realtime coronavirus watch
access

https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 …","WHOThailand WHOKobe WHOSEARO WHOWPRO Q: What are the symptoms of #coronavirus infection?

A: It depends on the virus, but common signs incl. respiratory symptoms, fever, cough, shortness of breath & breathing difficulties. In more severe cases, it can cause pneumonia, severe…"
47,"Q: What can I do to protect myself from #coronavirus?

A: http://bit.ly/2tMEBmu  pic.twitter.com/cbSfyqsFJh RT WHO",Coronavirus cases as of 30th January. Source: CNN pic.twitter.com/9LbMTC5DFC,"Q: What is a novel #coronavirus?

A: A novel coronavirus, such as the 2019-nC0V, is a new strain of coronavirus that has not been previously identified in humans http://bit.ly/2tMEBmu  pic.twitter.com/UO5pUq8MUg RT WHO"
48,"We're really gonna trust #California to quarantine Americans flying into America, possibly w/ #coronavirus, when CA can't even keep Mexicans out 

#china #wuhan #WuhanCoronovirus #WuhanVirus","Coronavirus update:
- 9,171 confirmed cases worldwide
- 12,167 suspected cases
- 213 fatalities
- 1,476 in serious/critical condition
- 150 treated and released
- All regions of China reporting cases
- 20 countries reporting cases","Q: What is a #coronavirus?

A: Coronaviruses are a large family of viruses that are known to cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS) and Severe Acute Respiratory Syndrome (SARS) http://bit.ly/2tMEBmu  …"
49,"GineersNow Awards 2020 Now Accepting Sponsors
 https://gineersnow.com/engineering/gineersnow-awards-2020-now-accepting-sponsors …
#engineering #engineers #construction #technology #renewableenergy #energy #hvac #coronavirus",U.S. government urges Americans to reconsider travel to China because of coronavirus - https://wire.thearabianpost.com/u-s-government-urges-americans-to-reconsider-travel-to-china-because-of-coronavirus.aspx …pic.twitter.com/6jR4mUDn0h,White House tells airlines it may suspend China-U.S. flights amid coronavirus outbreak: CNBC - https://wire.thearabianpost.com/white-house-tells-airlines-it-may-suspend-china-u-s-flights-amid-coronavirus-outbreak-cnbc.aspx …pic.twitter.com/406b1K5pX5
50,UAE stands in solidarity with China over coronavirus http://bit.ly/2OjZnRZ pic.twitter.com/W33j1YIm8O,What’s up with coronavirus,"If they bring them back and God forbids the virus spreads here you people will be the first one start cursing the Govt. 
We are unable to eradicate polio 
What will happen if Corona virus spreads in the country???"
51,"Ok sooo there’s 34 reported cases of the corona virus in Thailand  I’m tryna be brave and in and out, like riding NYC Subway.... somebody come with meeee",Maybe just maybe this is a biochemical weapon to decrease the population. #coronavirus,"#coronavirus 
beware of appocalypse https://twitter.com/CryptoWhale/status/1220121284085837825 …"
52,New coronavirus spreads more like flu than SARS: Chinese study - https://wire.thearabianpost.com/new-coronavirus-spreads-more-like-flu-than-sars-chinese-study.aspx …,"I see you wearing that mask  
U wearing it for the coronavirus shit or?","(1/n) Breaking Bad News

Seems like nCoV/Corona virus have potential of becoming the global pandemic much worse than 1919 Spanish flu where 500 mil got infected and 100 mil died across globe. Those times travel was not so easy and world was not so densely populated."
53,U.S. ready to allow North Korea sanctions exemption to combat coronavirus - https://wire.thearabianpost.com/u-s-ready-to-allow-north-korea-sanctions-exemption-to-combat-coronavirus-2.aspx …pic.twitter.com/V70SYvas8Q,I’m in NYC with this coronavirus epidemic and honestly I’ve made my peace to the world....,"God Forbid

I will not know anything about Coronavirus in Jesus name https://twitter.com/Digivilleng/status/1220983774495809538 …"
54,Apple says will not meet revenue guidance for March quarter due to coronavirus impact - https://wire.thearabianpost.com/apple-says-will-not-meet-revenue-guidance-for-march-quarter-due-to-coronavirus-impact-2.aspx …pic.twitter.com/n2ptiOhy0j,It is time to consider #coronavirus a global pandemic. #WHO,"Too much bad news on social media. Death of a legend, corona virus. The fuck’s wrong with everything."
55,"Trump says coronavirus vaccine coming along 'rapidly,' appoints Pence to head task force https://fxn.ws/2vj4Jqh  #FoxNews",All countries must learn from China's delayed response in containing  #coronavirus,We are not stupid to believe in the official numbers of #coronavirus infected & dead in #China
56,RT @AFP: #UPDATES Eleven residential estates in south Beijing are locked down due to a fresh cluster of #coronavirus cases linked to the ne…,#CoronaVirus CDC and WHO offers to help China ignored for weeks  http://bit.ly/31DIWFx ,UAE confirms 2 new cases of #coronavirus making it a total of 7 infected in the country.
57,"RT @khaleejtimes: Tax-free #PakistanBudget eyes ambitious growth, revenue amid #coronavirus: https://t.co/BKpeIK8GVv",Amazon pulls out of major Barcelona telecoms conference over coronavirus - https://wire.thearabianpost.com/amazon-pulls-out-of-major-barcelona-telecoms-conference-over-coronavirus-2.aspx …pic.twitter.com/Ze5QbBfbJ1,"The number of deaths from China’s new #coronavirus epidemic jumps to 803 after hard-hit Hubei province reported 81 new fatalities.

https://english.alarabiya.net/en/News/world/2020/02/09/China-coronavirus-death-toll-soars-to-803-Official.html …"
58,Government offices return to work at 100 per cent capacity in Dubai from Sunday https://t.co/4fJwWq66pg #coronavirus,Amazon pulls out of major Barcelona telecoms conference over coronavirus - https://wire.thearabianpost.com/amazon-pulls-out-of-major-barcelona-telecoms-conference-over-coronavirus-2.aspx …pic.twitter.com/kXInOat1yG,China's Hubei province reports 91 new deaths from coronavirus on February 9 - https://wire.thearabianpost.com/chinas-hubei-province-reports-91-new-deaths-from-coronavirus-on-february-9-2.aspx …pic.twitter.com/akgslTq0Jk
59,RT @gulf_news: Government offices return to work at 100 per cent capacity in Dubai from Sunday https://t.co/4fJwWq66pg #coronavirus,Amazon pulls out of major Barcelona telecoms conference over coronavirus - https://wire.thearabianpost.com/amazon-pulls-out-of-major-barcelona-telecoms-conference-over-coronavirus-2.aspx …pic.twitter.com/qjGayF1A2g,China's Hubei province reports 91 new deaths from coronavirus on February 9 - https://wire.thearabianpost.com/chinas-hubei-province-reports-91-new-deaths-from-coronavirus-on-february-9-2.aspx …pic.twitter.com/yyaRNJFRzk
60,through using smart channels and the UAE government official portal https://t.co/GPqrED849m without the need of any… https://t.co/Tsnv9AHcEN,"Several cases of Coronavirus COVID-19 are being suspected in Colombia, a ""confirmatory"" test is being carried out, however on the official website of the @WHO , Colombia is not listed as a reference country. How valid is the test? People are shocked and need answers!

@opsomspic.twitter.com/fVgNzf90js","The number of deaths from China’s new coronavirus epidemic jumps to 902 after the hardest-hit province of Hubei reports 91 new fatalities.

https://english.alarabiya.net/en/News/world/2020/02/10/China-returns-to-work-as-coronavirus-deaths-tops-SARS-toll.html …"
61,Watch: Social distancing at its best as Dubai Fountain reopens for public at The Dubai Mall ⁦@TheDubaiMall⁩… https://t.co/gxxeMpAMEe,"Asterix comic featured villain 'Coronavirus' in 2017 
https://bit.ly/2UI8yzz ",China's Hubei province reports 91 new deaths from coronavirus on February 9 - https://wire.thearabianpost.com/chinas-hubei-province-reports-91-new-deaths-from-coronavirus-on-february-9-2.aspx …pic.twitter.com/YaGP8sm5dB
62,RT @Akshita_N: The #AndhraPradesh success story... the state has a serious financial crunch but that hasn’t stopped @ysjagan govt from usin…,Coronavirus or now Covid-19 is a population control tool used by Extinction Rebellion and the Chinese Government to reduce global population and save the planet #COVID19 #Coronavirius,I used to go to Wuhan long back I know it's the Corona virus but the drone footage is a revalation
63,"RT @dawn_com: Shahid Afridi tests positive for coronavirus

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk","China's Hubei reports 1,933 new cases of coronavirus on Feb. 16: health bureau - https://wire.thearabianpost.com/chinas-hubei-reports-1933-new-cases-of-coronavirus-on-feb-16-health-bureau-2.aspx …","China's Hubei reports 56 new coronavirus deaths, total at 350 - https://wire.thearabianpost.com/chinas-hubei-reports-56-new-coronavirus-deaths-total-at-350-2.aspx …pic.twitter.com/qebA4rvZGg"
64,RT @Mazharfarooqui: Watch: Social distancing at its best as Dubai Fountain reopens for public at The Dubai Mall ⁦@TheDubaiMall⁩ #SocialDist…,"@drharshvardhan @MoHFW_INDIA Please elaborate on the precautionary measures you have taken to avoid coronavirus from hitting India?
Are Ships? People from Singapore entering India quarantined??? https://twitter.com/jenniferatntd/status/1229176122333634566 …","Chinese people around the world are taking to social media to highlight the discrimination they are facing as fears grow over the coronavirus epidemic, which began in the Chinese city of Wuhan.

https://english.alarabiya.net/en/features/2020/01/30/Chinese-people-respond-to-coronavirus-discrimination-We-are-not-a-virus-.html …"
65,May Almighty ALLAH bless his health!ameen,"China's Hubei reports 1,933 new cases of coronavirus on Feb. 16: health bureau - https://wire.thearabianpost.com/chinas-hubei-reports-1933-new-cases-of-coronavirus-on-feb-16-health-bureau.aspx …","China coronavirus deaths hit 360 
https://bit.ly/2UndTft "
66,"RT @khaleejtimes: Former #Pakistani cricketer #ShahidAfridi tests positive for #coronavirus
https://t.co/3oICJyNmhS https://t.co/Vm1lZrvcrx","China's Hubei reports 1,933 new cases of coronavirus
https://bit.ly/2UWzBXT ","China's Hubei reports 56 new coronavirus deaths, total at 350 - https://wire.thearabianpost.com/chinas-hubei-reports-56-new-coronavirus-deaths-total-at-350.aspx …pic.twitter.com/30F4wQ6Eyy"
67,"RT @MaleehaHashmey: Beautiful BREAKING News! 😍

Alhamdulillah! Over 50,000 Pakistanis have DEFEATED #coronavirus so far! 🙏

Eat healthy, sl…",Imagine he got the Coronavirus,"Confirmed #coronavirus cases by country:
: 16,577 & 360 deaths
: 20
: 19
: 18
: 15
: 14
: 12
: 10
: 10
: 9
: 8
: 8
: 7
: 6
: 5
: 4
: 2 & 1 death
: 2
: 2
: 2
: 2
: 1
: 1
: 1
: 1
: 1
: 1
TOTAL
Infected: 16,758
Deaths: 361
#wuhan"
68,"Former #Pakistan cricket captain Shahid #Afridi tests positive for #coronavirus #COVID19
@gulf_news https://t.co/iI7JOsgTuZ",China's Hubei province reports 630 new coronavirus cases on February 22 - https://wire.thearabianpost.com/chinas-hubei-province-reports-630-new-coronavirus-cases-on-february-22.aspx …pic.twitter.com/hwXgG6X71F,"Anyone who jokes about being infected with #coronavirus or spreads rumors and videos based on untrue information in the UAE will face legal consequences, according to local media citing a Dubai police official.

https://english.alarabiya.net/en/News/gulf/2020/02/03/UAE-says-joking-about-coronavirus-infection-has-legal-consequences-.html …"
