,Positive,Neutral,Negative
0,5,"Diamond Princess cruise ship's coronavirus quarantine is ending, but Americans will have to wait to come home https://ift.tt/2V4D6fc ",8
1,This #coronavirus must be intelligent to stay in such a nice country like Italy best food sun and sea. #Italyhttps://twitter.com/DNNWorldNews/status/1232079971453149184 …,The #coronavirus #pandemic has forced people across the country into #lockdown to prevent the spread of the deadly… https://t.co/36zY8cMjUR,"Bonjour @MariaBartiromo Get ready for a few volatile days, or months for the world stock markets. Until #COVID19 can be contain. We are in an unknown territory. #JNJGlobalMacro"
2,starting from tomorrow to say Hello to everybody like this #coronavirus https://twitter.com/Zachary31411891/status/1232088444517654530 …,"RT @OffGuardian0: Let's be clear - whatever the motivation/good intentions of isolated individuals may have been, the degree of coordinatio…","Bonjour investors. Get ready for a few volatile days, or months for the world stock markets. Until #COVID19 can be contain. We are in an unknown territory. #JNJFinancials"
3,As training starts to resume in some regions 🌍 we want to ensure you get the best medical advice and follow key pri… https://t.co/6B538T1HFr,,sudden death on the street #coronavirus https://twitter.com/htommy998/status/1224842714438520833 …
4,"Despite Trump’s claims, Google isn’t building the coronavirus screening site — and it’s not ready https://www.limitedliability.solutions/blog/2020/03/13/despite-trumps-claims-google-isnt-building-the-coronavirus-screening-site-and-its-not-ready/ …",,Coronavirus: “Monaco is in shock” – Minister of State http://dlvr.it/RR6smV 
5,I prefer to take low dose #chloroquine than a low dose #coronavirus,,Italian Wuhan - unfortunately Police forgot to wear masks and possibly speading the virus further #coronavirus #italy #nowordshttps://twitter.com/Ruptly/status/1237506821289431040 …
