,Positive,Negative
0,0,49
1,Premier reacts to coughing at coronavirus press conference ,Healthcare workers across Africa share their coronavirus stories #HealthCare #health via http://twinybots.ch
2,The Do’s and Don’t’s of hand sanitizers. #coronavirus #covid19 #humour #comedy,"President Tang wanted to buy your Vote w/ the Economy. Corona Virus Pandemic wiped that out, Plan B Civil Unrest &amp; Spread Fear hoping that will be enough to win reelection &amp; stay out of Jail... "
3,"Meet #Bermuda 's most loyal visitor! She says, #coronavirus will not be enough to stop her from returning to the Island as soon as the borders re-open! @BermudaPremier @bermuda_tourism @BTAInsights",Learning how the coronavirus affects the body offers clues to fight COVID-19 | CBC News 
4,“Hundreds of thousands of New Yorkers are out of work due to the #coronavirus &amp; we know that some of them will need help to obtain the #unemployment benefits to which they are entitled.” - Chief Judge Janet DiFiore. . . #unemployed #inthenews #legal #NY .,Coronavirus is the “common cold” this is just a mutation as it came from an animal.
5,"Meet #Bermuda 's most loyal visitor! She says, #coronavirus will not be enough to stop her from returning to the Island as soon as the borders re-open! Tari Trott reports. @BermudaPremier @bermuda_tourism @BTAInsights","Statements scheduled include: Coronavirus update, Living Wage Update, Mary Prince Day, Formation of Economic Development Department, Mutual Evaluation Report and Crime &amp; Violence Reduction | #Bermuda"
6,"Experimental drug proven effective against coronavirus, biotech company says #BioTech via http://twinybots.ch",".@McMasterU is closely following the global outbreak of coronavirus. To stay up-to-date with recent developments and how they affect the McMaster community, check our Coronavirus Update pages on the Daily News website. "
7,"""Donald Trump has put together a team to deal with the #Coronavirus"", makes me feel about 0% safer. #2019nCov",McMaster researchers @agmcarthur and @Jaleezyy (in collaboration with many others!) have developed a tool that simplifies the process of isolating and analyzing the virus that causes #COVID19. It's been publicly shared to help battle the outbreak. | 
8,"Want to be ready for #COVID19, but not sure how to prepare? Here are 5 easy steps you and your family can take #publichealth #coronavirus https://www.npr.org/2020/02/27/810016611/coronavirus-101-what-you-need-to-know-to-prepare-and-prevent",A McMaster University team led by Andrew McArthur and Jalees Nasir has developed a tool that simplifies the process of isolating and analyzing the virus that causes #COVID19. They have publicly shared it to help battle the outbreak. | #BrighterWorld http://bit.ly/FHS_COVID19
9,"Top CDC official says US should prepare for coronavirus 'to take a foothold' https://cnb.cx/31M1h36 
Dr. Nancy Messonnier, (sister of Rod Rosenstein) director of the CDC’s National Center for Immunization and Respiratory Diseases. @TrumpWarRoom @GregRubini","The problem with #China and #India...TOO MANY PEOPLE! The world will naturally cull the population, this is just the start of viruses and plagues. WHO issues warning after 'mysterious' Chinese coronavirus spreads to Japan  https://twitter.com/i/events/1217928133917044736 …"
10,RT @CMAJ: Rehabilitation facilities preparing for #COVID19 crunch as more patients recover: https://t.co/77Eh5qgKjh #cdnhealth @marlabeauch…,Live Updates on the 2019 Novel Coronavirus: China Quarantines Eight Cities https://www.ntd.com/live-updates-on-the-2019-novel-coronavirus-two-more-countries-confirm-cases_426759.html … via @news_ntd
11,"Obvious why @fordnation won't reveal names of ""medical experts"" Thank you @SharkawyMD #keepingussafe #COVID19… https://t.co/yTru78wOZl","Over @ConversationEDU, @catgomes10 & @ShantonChang talk about 3 of the #coronavirus issues we are dealing with here @waikato. (BTW I agree with @edu_tuan: we need to move beyond #NoSignificantDifference in #elearning)https://twitter.com/ConversationEDU/status/1226649478050058241 …"
12,"Thanks to community, we can support local agencies during #COVID19.

We were able to provide @fvwithoutwalls with $… https://t.co/AuyQSnl1LF",Click below to read today’s situational update from @miamiuniversity as we await the results for the possible cases of the #coronavirus #PublicHealthEmergencyhttps://twitter.com/miamiuniversity/status/1223728386423640064 …
13,Pretty spot on summary of #meded in the time of #covid19.,Bat meat remains popular in Indonesia despite coronavirus fears https://youtu.be/ZJEp-LNcWHs  via @YouTube. Sick bastards
14,"🎙 Ask The Premier: Share your questions in the comments section.
Premier the Hon. E. David Burt will be addressing… https://t.co/rTXSDX6JT6",Can someone give Donald DUMP the corona virus please:)
