,Positive,Neutral,Negative
10,"Trump announces new actions against China over Hong Kong, coronavirus http://dlvr.it/RXgw0c",Kentucky Coronavirus Report for Wednesday https://www.thunderboltradio.com/kentucky-coronavirus-report-for-wednesday/,Either we see a massive outbreak of Coronavirus cases during these protests/riots or it was a political hoax all along.
11,Coronavirus only spreads faster in temperatures below 70°F if not 60°F. And that is how cold/warm Brazil is.,Deep Thoughts! Right ahead! Blog post today reflecting on this strange trip as we prepare to disembark. https://cartwheellife.wordpress.com/2020/04/29/land-ho-remember-the-journey/ #arewethereyet #coronavirus #covid19 #quarantine #newnormal #notnormal #neverforget,COVID-19: Health experts in Minnesota worry about a spike in cases as large protests continue #Coronavirus 
12,"As U.S. federal spending surges amid the coronavirus pandemic, it’s time to trim the real fat. Balderdash. Being the superpower has several obligations. And, if not us, who? To whom are we willing to cede power? ",Coronavirus is paused?,Democrats and corrupt MSM have done everything they can to stop POTUS. -Tried to stop electors from voting for Trump -Tried to stop Senate from certifying the election -Russian collusion lie -Impeachment scam -Coronavirus shutdown -Now rioting
13,Great!!!!! Just found out my coworker tested positive for the coronavirus now what? idgaf about myself but my niece man. I’ve been with her nonstop! ,"And this has exactly what to do with your lack of action on the coronavirus for the first 6 weeks? Oh. Thats right, you aren't talking about the coronavirus anymore.","Coronavirus concerns show increased need for home care, experts say https://www.nbcnews.com/news/us-news/coronavirus-concerns-show-increased-need-demand-home-care-experts-say-n1211261 via @nbcnews"
14,Just a quick but fun fact: Lysol has had Coronavirus listed on their cans for years.,Positive detection rates from #coronavirus tests continue to fall and now hover in the lower end of the range between 9.2%-9.3%. ,I’m really upset that coronavirus has ruined all my plans for Ryan’s first birthday!
15,everything is made in china y’all laughing like we not finna get coronavirus by the boatload.,"The Spanish league says full team training sessions will resume Monday, ahead of the first match to be played following the coronavirus stoppage. ","The left is keeping cities locked down to avoid coronavirus, but it is completely acceptable for liberals to cross state lines to protest, loot and burn."
16,We should just make Super Bowl weekend a 4 day sick cleansing annually. Great work Flu/Coronavirus.,"This, the coronavirus, and much more. Us Christians and The Church need to find a way to get the people back to Jesus because this really is turning into our new normal.","It IS you and only YOU. You, remember, did not do anything about COVID-19 for 6 weeks. After that long it was helter-skelter which amounted to NOTHING for the American people. You’re responsible for the 105k deaths from coronavirus. "
17,"False claims about how the coronavirus began, the number of people infected and promises of magical cures are spreading on the internet.​ ","Lake Lanier, GA. 5/30/20. #COVID19 #coronavirus ",How the Coronavirus Exacerbated Oregon’s Bitter Political Divide https://www.newyorker.com/news/us-journal/how-the-coronavirus-exacerbated-oregons-bitter-political-divide?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=onsite-share&amp;utm_brand=the-new-yorker&amp;utm_social-type=earned via @NewYorker
18,"Well, This be like Coronavirus. ","As the novel coronavirus pandemic continues, a new behavior known as “mask shaming” has popped up as people politicize the debate over face coverings. ","Betsy DeVos, a billionaire who once called public schools a ""dead end,"" promotes government funding of religious schools, and she’s directing much of the coronavirus relief/economic stimulus money toward that goal. https://www.thehour.com/news/article/Betsy-DeVos-doubles-down-on-her-education-agenda-15303297.php?utm_campaign=CMS%20Sharing%20Tools%20(Desktop)&amp;utm_source=t.co&amp;utm_medium=referral via @TheHourNews"
19,"When @MiguelNBC goes on @NBCNightlyNews to say there’s a 2ND case of locally acquired #COVID19 “in California”, but doesn’t say where (I’m guessing near Travis AFB), I know what people in China must’ve felt like when the #CoronavirusOutbreak began! #Resist","This locally based retail chain is on track to experience record-breaking sales in the second quarter, despite the coronavirus. ",Global nutrition crisis puts millions more at risk of coronavirus http://spr.ly/6012G8dxu via: @FinancialTimes
20,Tunisia prevention methods are better than Norway. #COVID19 ,Newsflash: The vaccination and cure for the coronavirus has been discovered and developed through an age old anecdote called RACISM! #dontbeasheep #letfreedomring @RealCandaceO @realDonaldTrump @dbongino @charliekirk11 @parscale @catturd2 @Qanon76 @andweknow @patton6966,Would I quarantine people flying in from #WuhanLockDown and #China? Does a bear shit in the woods? #Coronavirus ain't no joke 
21,"https://www.npr.org/sections/goatsandsoda/2020/02/16/802704825/fact-checking-contagion-in-wake-of-coronavirus-the-2011-movie-is-trending?utm_campaign=storyshare&amp;utm_source=twitter.com&amp;utm_medium=social Hollywood movies imitate real life not the other way around, Here is a great article from @NPR about the real life aspects of the movie #Contagion in regards to the current #coronavirus, or #COVID19 #virus. #TheMoreYouKnow #FridayThoughts #PrepareDontPanic",TDH reports 481 new cases of coronavirus ,fuck #coronavirus i ain’t scared to die.
22,"UTHSC and Partners @LeBonheurChild, @ShelbyTNHealth, and @RegOneHealthFDN Lead Effort to Inform, Reassure Public About Coronavirus https://news.uthsc.edu/uthsc-and-partners-lead-effort-to-inform-reassure-public-about-coronavirus/ @UTSystemNews @UTHSCMedicine @UTHSCnursing #coronavirus #COVID19 ",Property manager will pay tenants nearly $300K in state’s first coronavirus eviction moratorium lawsuit https://www.seattletimes.com/seattle-news/property-manager-accused-of-violating-eviction-moratorium-will-pay-tenants-nearly-300k-settling-states-first-coronavirus-emergency-enforcement-lawsuit/ #eviction,How do you cure the corona virus? You give it a lime. My 14 year old son made this joke during dinner. Oh boy....
23,https://khn.org/news/employer-concerns-of-coronavirus-workplace-protocol-prepare-dont-panic/ With all the completely rational hullabaloo surrounding the #COVID19 #virus it's important to remember to not panic. Here is a great read from @KHNews about how companies should conduct themselves in front of employees during this crisis. #FridayThoughts," neurosciencenews: Evolution of coronavirus outlines path from animals to humans Study reports SARS-CoV-2, the virus that causes COVID-19, was well suited to making the jump from animals to humans by shapeshifting as it gained the ability... https://tmblr.co/ZSRPcsYP9p7_Oi00","Perspective: 80,000 people died of the flu in the US alone in 2018. An unusually high number. Not to devalue the current Corona Virus which the CDC has classified a Pandemic at 200 deaths. Seems a little out of balance."
24,Really important thoughts for consideration by @kakape in this thread Report of the joint @WHO-China mission on #COVID19 and a realistic look at how feasible many of the strategies implemented there would be in the US or other countries. ,How dogs' noses can help us in the fight against coronavirus - RSPCA ,"Perspective: 80,000 people died of the flu in the US alone in 2018. Not to devalue the current Corona Virus which the CDC has classified a Pandemic at 200 deaths. Seems a little out of balance. CDC: 80,000 people died of flu last winter in the U.S. - STAT "
25,"It's good news, Ian - I have invested all of my large fortune in startups working on solutions for the new coronavirus ",If you leave the restroom without washing your hands I’m just going to assume you have the Coronavirus,Deb was supposed to be coming out here sometime next month...i just told her she can’t come anymore cause of the Coronavirus outbreak 
26,"The new coronavirus has officially made its way to the United States. In the blog, Sedgwick’s @healthybart shares the impact it’s had so far, as well as prevention tips to keep you safe. For more information, visithttps://bit.ly/38DtkUT ",You have the Coronavirus Tammy. ,This Coronavirus outbreak does not surprise me at all. This didn’t just randomly happen. I hope y’all know that
27,Chinese authorities announce first CURED coronavirus patient discharged from hospital in Shanghai — RT World News https://trends.gab.com/item/5e2b73969c2d7406bf72e3d9 … via @getongab,this is how you get coronavirus. ,Deadly Coronavirus Outbreak Has Been Declared A Global Emergency By World Health Organization - https://whatshappeningmyron.com/index.php/2020/01/30/deadly-coronavirus-outbreak-has-been-declared-a-global-emergency-by-world-health-organization/
28,@lookner Thanks Steve! I thought it would be a good question for your viewers. #coronavirus,I was today years old when I found out about the coronavirus. ,Newest unconfirmed reports from WHO officials suggest that some of those killed by the coronavirus are rising from the dead and exhibiting hostility toward living persons they come in contact with.
29,"Yes your right. The Coronavirus event is the Tipping Point. It will also mean a greater on-shoring and use of Mexico . For Mexico First the US will have to make Northern Mexico a safe zone. The America's is as large as China, a new Americas Supply Chain is coming  !",Glad to see the @WHO took steps to recognize that the #coronavirus is a public health emergency of international concern—encouraging our international partners to be more prepared to respond.,"The virus isn’t even worse than the common flu. Around 100,000 die every year from just the flu. Corona virus doesn’t even come close."
30,"Ya know...if #coronavirus killed literally everyone, aside from twitter getting a bit quieter I'm not sure I'd even know for a week.

There's got to be a way to leverage that as a superpower.",They Gone Have Coronavirus Next ,Illinois man becomes first person infected with coronavirus after contact within U.S | Article [AMP] | Reuters 
31,Well....the cure for the coronavirus is on it's way. https://twitter.com/IGN/status/1227948302886408193 …,43 airlines have now reduced or cancelled flights to China b/c of the #Coronavirus. American Airlines pilots union filed a lawsuit today to halt ALL U.S.- China service. Delta &amp; United reduced daily flights to China. Delta offers food service so crews can stay in their hotels. ,#coronavirus is just another for of population control... the government knows what they are doing. Don’t blame only China for this shit ... #maskon
32,"I feel another Patriot Act coming because of this whole Coronavirus stuff. Can we at least get a cooler name for this one like America: The Fall of Reach, America: Foreward Unto Dawn, or America: Combat Evolved","No, drinking bleach will not ward off coronavirus https://www.politifact.com/facebook-fact-checks/statements/2020/jan/30/tweets/no-drinking-bleach-will-not-ward-coronavirus/ via @PolitiFact",Coronavirus is now a global public health emergency 
33,"Also, I saw that they pulled out of several other conferences in the last few weeks due to coronavirus concerns. They didn't specifically mention exiting RSA, so that one is an educated guess on my part.",Italy is stopping all air traffic to and from China in an effort to halt the spread of the coronavirus. Follow live updates: ,"Here's how FedEx is responding to the coronavirus outbreak in Wuhan, China #TeamFedEx"
34,"""Is the Coronavirus Infecting the Minds of People in Good Health?"" - https://centraldigest.com/opinioneditorial/2020/02/27/is-the-coronavirus-infecting-the-minds-of-people-in-good-health/ …pic.twitter.com/hr2LrpEM3M","if school doesn’t get cancelled, i’m going to china myself and bringing the coronavirus back with me",World Health Organization Declares International Emergency over Coronavirus http://bit.ly/36EVoG2 via @BreitbartNews
35,"@rucoschools Can you please publish what is Rutherford County School system Covad 19 Protocol for the ""Coronavirus"". Please and thank you. #COVAD19 #coronavirusus #Coroavirus",'ANOTHER THING TO CONSIDER' - Commerce Secretary Wilbur Ross said in an interview that the coronavirus outbreak in China could lead businesses to bring jobs back to the U.S and Mexico. ,His old crusty ass would be one of first to die of coronavirus 
36,"I think it’s important that we all get behind the goal of ensuring that Trump has as little involvement in the coronavirus response as possible, so let’s cut this shit out. https://twitter.com/willsommer/status/1233160791899168768 …",Mr President #coronavirus ,World Health Organization declares global health emergency over deadly coronavirus 
37,"UPDATE: Coronavirus patients will not be housed at the FEMA Center in Anniston, Alabama, state officials confirmed via Twitter. https://www.wrcbtv.com/story/41773464/update-plan-to-house-coronavirus-patients-in-alabama-city-not-moving-forward …",First Person-to-Person Transmission of Coronavirus Confirmed in United States https://www.theepochtimes.com/first-person-to-person-transmission-of-coronavirus-confirmed-in-united-states_3221802.html via @epochtimes,Tanker giant Euronav warns of fallout from coronavirus crisis. 
38,RT @Akshita_N: The #AndhraPradesh success story... the state has a serious financial crunch but that hasn’t stopped @ysjagan govt from usin…,Didn't have Coronavirus symptoms. Slightly better scenario. Of course it's possible those symptoms could develop later ,"@Rose92195789 If Biden's or Pelosi's son with connections in China influenced the release of COVID19 to damage world markets, create mass hysteria, and dems create a shooting at a Beer Distillery WOULD THAT BE IN DEMS ELECTION FAVOR during their primaries? "
39,"RT @Wyn1745: President Trump is predicting a “fantastic” economic turnaround from the #coronavirus pandemic.
""Now I view it differently. I…",this coronavirus got me scared asl rs ion want nobody around me coughing,"He knows the truth. Maybe some of the horrific videos we seen have been fabricated to cause fear. Only 1 person is hospitalized in the US with COVID19. This was their (DS) last card. They cannot stop what's coming. I mean, where is SARS? Where is EBOLA?"
40,Some countries have followed advice of scientists and are safely reopening their economies because they’ve eliminat… https://t.co/g5k7byLOyy,The World Health Organization’s leadership went out of its way to praise China for its handling of the deadly outbreak. #coronavirus ,"What's your plan #CryingChuck? What are you doing to prevent, treat or contain #COVID19? Stop lying and fear mongering to the public and do ANYTHING! #DoNothingDemocrats have no plans! @realDonaldTrump is doing everything in his power to stop #COVID19 "
41,"RT @HelenBranswell: 1. The good news: @CDCgov held a full scale #Covid19 briefing today, the first in 3 months &amp; 3 days.
The not-great news…","If you’re a democrat and become infected, do your patriotic duty and attend a MAGA rally. #COVID19",The death rate for seasonal flu is one tenth of a percent. Spanish flu in 1918 was 3%. COVID-19 is currently 2% with a much larger population. This is gonna be ugly #CoronavirusOutbreak #COVID19
42,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…",Visit http://uthsc.edu/coronavirus for coronavirus information and resources. #coronavirus #COVID19 @ShelbyTNHealth @UTHSCMedicine @UTHSCnursing @FOX13Memphis @LocalMemphis @3onyourside @WMCActionNews5 @dailymemphian @memphisnews,Our President is dangerously downplaying the severe impact a Covid-19 epidemic in the U.S. would look like. It’ll seriously strain our healthcare system and it’ll put serious pressure on our economy. #COVID19 
43,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",To declare covid19 pandemic is just question of days or weeks,#Coronavirus #COVID19 #GlobalPandemic #CHINA #IRAN China’s Coronavirus Scam | Coronavirus Spreads In Middle East
44,"RT @MrNunesteach: Hot on the airwaves--my conversation with @ERobbPrincipal on the @tntedtech #podcast!

Listen on 
@ApplePodcasts: 
https:…","The uncertainly on #Covid19 diminished consumer and investor confidence, and that’s a direct response to the Administration’s lack of preparation on the virus. Trump is now downplaying the scope of the epidemic trying to please Wall Street, while we’re short on necessary supplies ",China reports 1st death from new type of coronavirus. https://bit.ly/35OauIx pic.twitter.com/fFKwpETAfz
45,RT @JoannaCCPharmD: How can your team be more successful with utilizing the #ICULiberation #A2FBundle during #COVID19? Thankful to be a par…,Community sentinel surveillance in Germany (through thier influenza surveillance network) identified a case of #COVID19. Highly suggestive of more widespread community transmission. There are currently 48 confirmed cases in Germany. ,"China reports 1st death from new type of coronavirus
https://foxchattanooga.com/news/nation-world/china-reports-1st-death-from-new-type-of-coronavirus …"
46,The team at #livejustasweare shares information from @COV19DataTweet  with #Covid19 statistics and Top 10 changes o… https://t.co/s1mZUIELlQ,"Japan confirms coronavirus case in man who recently returned from China

https://www.foxnews.com/health/japan-confirms-coronavirus-case-in-man-who-recently-returned-from-china …",A Chinese traveler was hospitalized in Thailand with the novel coronavirus from Wuhan. @DrTedros to consult with the @WHO Emergency Committee.https://www.who.int/news-room/detail/13-01-2020-who-statement-on-novel-coronavirus-in-thailand …
47,RT @MayoClinic: How much protection do face #masks offer? Can face masks help prevent the spread of #COVID19? For the answers: https://t.co…,"#Tunisia: Ministry of Health called Sunday for following a set of recommendations to prevent the novel (new) #coronavirus (#nCoV) from entering the country, following a report from @WHO on the  pneumonia outbreak in #Wuhan, #China since December 31, 2019. https://bit.ly/365aDHJ ","It has been identified as a coronavirus, which can cause illnesses ranging from common colds to potentially deadly Sars.
https://www.bbc.com/news/world-asia-china-51108726 …"
48,"RT @iamGrvJ: How CEOs Can Win the Fight and Transform to Win the Future

#COVID19 #coronavirus #global #economy #healthtech #healthcare #ma…",VERIFY: Headlines comparing the coronavirus to Spanish flu are missing context https://www.wbir.com/article/news/verify/verify-headlines-comparing-coronavirus-spanish-flu-misleading/507-16b40112-04d5-4b6a-9463-2243404977c8 …,"The genomic sequence of a novel coronavirus related to recent Wuhan pneumonia outbreak has been released.
http://virological.org/t/initial-genome-release-of-novel-coronavirus/319?from=timeline&isappinstalled=0 …"
49,"RT @iamdiamondK__: Due to #COVID19 aka #Coronavirus Ill be sending the first 900 people to like &amp; retweet this $300 -$1500 through CashApp,…","I guess that is where I'd put my $$$. Yep, they'll suddenly notice the coronavirus.","FIRST DEATH: China reports 1st death from new type of coronavirus.
https://newschannel9.com/news/nation-world/china-reports-1st-death-from-new-type-of-coronavirus …"
50,Adorable that this tedros guy thinks he still has credibility.,this is how you get coronavirus. https://twitter.com/wizkhalifa/status/1222942140298170368 …,China reports 1st death from new type of coronavirus https://www.wbir.com/article/news/nation-world/new-coronavirus-china-reports-first-death/507-8e5fe0f8-21af-42cc-865c-fd274c436a06 …
51,What's that like 5% of our population....,Poll: Should we cancel all flights coming into America from Asia due to the coronavirus?,"Analysis of the genetic code of the new virus shows it is more closely related to Sars than any other human coronavirus.
https://www.bbc.com/news/health-51148303 …"
52,@FOXNashville @DrGaryHughes @IHME_UW model has not been very accurate but @youyanggu has been. Follow him and his d… https://t.co/2sAX1moQxw,Especially with this coronavirus that just got to America, WHO issues warning after 'mysterious' Chinese coronavirus spreads to Japan  https://twitter.com/i/events/1217928133917044736 …
53,"RT @ncdhhs: If you’ve tested positive for #COVID19 or been near someone who has, you may get a call from NC OUTREACH or your local health d…","LIVE ON THE FOX NASHVILLE FACEBOOK PAGE: First U.S. coronavirus case: Washington State Department of Health, CDC and others speak after the first U.S. coronavirus case was confirmed in Washington state. https://bit.ly/2GdLrVe pic.twitter.com/WOtBsGyyI3",A second person has died from a new coronavirus that has caused an outbreak of pneumonia in central China. https://newschannel9.com/news/nation-world/china-reports-2nd-death-from-virus-behind-pneumonia-outbreak …
54,"RT @Cardiology: A joint document from @HRSOnline and @American_Heart, and endorsed by the ACC, provides guidance for clinicians and institu…","First case of #coronavirus in US, it's terrible how it speed fast! https://twitter.com/elemental/status/1219745825766694914 …","The novel coronavirus is an emerging public health threat. 

Senators will have the opportunity to hear directly from senior government health officials regarding what we know about the virus so far, and how our country is prepared to respond as the situation develops. https://twitter.com/GOPHELP/status/1220483251308986368 …"
55,"RT @VANurse1212: ➡️ Covid Poll 

🔄 Please RT After Voting For a Better Illustration

➡️ Did Anyone You Personally Know Test Positive For #C…","Need to learn about the #coronavirus but have less than 5 minutes to do so? Dr. @Zac0x  from @LipscombPharmD has you covered! 

https://bit.ly/30WjiLU 
#publichealth #pharmacy #healthcare","Coronavirus causes business travel issues for Americans in China
https://bit.ly/2O83Wia?utm_medium=social&utm_source=twitter_WKRN …"
56,"So HIV, AIDS and STDs won’t convince most folks to use comdoms, but this coronavirus has y’all sanitizing, living in bubbles, Purelling and cleaning like gangbusters. Sex is powerful man. ",Tell me why everyone in Knox has the Coronavirus yet we still have school...,"FOX13 Investigates: Coronavirus, fact or fiction? https://www.fox13memphis.com/news/local/fox13-investigates-coronavirus-fact-or-fiction/AEAUGCWMFFA7XGK5WPJAF63L5A/ …"
57,"Searches “coronavirus”.....

Finds nothing but twatwaffles on the left and right that can’t stop poiticizing it.",UTC Officials Monitoring Potential Cases Of Coronavirus In Tennessee; No Cases Reported On Campus http://dlvr.it/RNj2RJ ,corona virus? u mean black plague?
58,I can’t believe Trump started the Coronavirus. Dick. I genuinely believe that some people are willing to lose a couple of 100k people and a crashed market just to help politically.,"there are over 7,000 cases of the coronavirus worldwide ",Map tracks coronavirus outbreak in near real time http://bit.ly/2RmfsZm  via @HubJHU
59,"Additional ways to stay safe during the coronavirus: 

1. Don’t touch your phone while you’re eating. 

Or is that crossing the line???","Good luck! I'd definitely attend!

Also if you can talk about it: what's your professional opinion on coronavirus? Does it warrant the reaction it's had so far? I've been a bit confused because it sounded so similar to rhinovirus to me but everyone is afraid! ;;","Would I quarantine people flying in from #WuhanLockDown and #China?
Does a bear shit in the woods?
#Coronavirus ain't no joke "
60,Doctors encourage ‘virtual visits’ to help prevent spread of coronavirus https://wreg.com/news/coronavirus/doctors-encourage-virtual-visits-to-help-prevent-spread-of-coronavirus/ …,"China coronavirus cases increase as more preventive measures taken, 1st U.S. citizen death. https://bit.ly/2OG9pwR pic.twitter.com/OAMxOFJaKf",#ABCWorldNewsTonight with David what's his name. Coronavirus spreading. I think Schiff has caught it and is infectious. He seems very delirious and feverish. He should wear a face mask. Goggles too.  Please tell me... https://www.facebook.com/rick.creasy.7/posts/2903730342984726 …
61,"US Surgeon General says “Seriously people- STOP BUYING MASKS!” Says they are NOT effective in preventing public from catching #Coronavirus & are needed for healthcare providers. 

If they aren’t effective - why is he concerned there won’t be enough for healthcare workers?? ","https://youtu.be/GA07r3zdnVE 
Updates on the coronavirus!!!!",i wish the chinese citizens dying of coronavirus could experience real suffering
62,Good info on Coronavirus in Tennessee here. https://twitter.com/BrettKelman/status/1236724173885579265 …,Official: Four Virginia students under self-monitoring at home for coronavirus https://www.wbir.com/article/news/local/mycity/newport-news/official-four-newport-news-students-under-self-monitoring-at-home-for-coronavirus/291-f5f198f4-ac7d-418e-8e9a-bcc1fe3eb691 …,"Yes it's the same family of viruses as common cold. I'm reading less severe than SARS. In all cases, I think it's blown out of proportion - though it's not my background. Figure flu is the primary concern every year. I infer that from flu statistics vs coronavirus."
63,"THAT’S WHAT I’M TALKING ABOUT! 

Trump: Payroll Tax Cuts And Hourly Worker Relief Possible In Coronavirus Response https://apple.news/AjSiDNIqATlCbgX85agynwA …",Screaming Chinese Reporter in Wuhan #wuhan #coronavirus #letterfromwuhan https://youtu.be/5RsA0FUeRo0  via @YouTube @howroute,If the same technology was used to monitor and clean up the food supply chain coronavirus would not now be a threat to the world and wild and exotic animals would not be entering the food chain. When will the people demand it? https://twitter.com/CRTejada/status/1219755831018700802 …
64,"The Office: Coronavirus 

Michael ignores the “work from home” memo because he thinks that everyone should be together at a time like this

Dwight acts completely normal & claims genetic immunity

Angela wears a hazmat suit

Kevin says that he’s had it for weeks & feels fine",Screaming Chinese Reporter in Wuhan #wuhan #coronavirus #letterfromwuhan https://youtu.be/5RsA0FUeRo0  via @YouTube,Don't buy into this Corona Virus scare thing. Keep your immune system healthy and strong and you don't need to fear.
65,Coronavirus & Federal Science: How Will the Presidential Candidates Keep Us Safe? https://secure.ucsusa.org/onlineactions/rXllsavfpkWYdjWVE2Ff_Q2?ms=twitter …,PROOF Coronavirus is a Man-Made Bioweapon - AND Race Specific? https://youtu.be/HNGrWJzswmI  via @YouTube,"Okay but as a hypochondriac who did just have a cold, I was convinced I had the corona virus. For 3 days. But I think every feeling is one of certain death."
66,"New pod! A Michigan preview from @whignewtons, thoughts on Coronavirus and civil society, Trump’s SLAPP suits, a tough death penalty case, and three cheers for the XFL. https://podcasts.apple.com/us/podcast/slapp-shot/id1490993194?i=1000467923546 …","Tanker giant Euronav warns of fallout from coronavirus crisis.
https://hubs.ly/H0mQY420 ",That's messed up AF -> Deadly #coronavirus outbreak DID start at the animal market in Wuhan https://mol.im/a/7935167  via @MailOnline
67,16 Free Resources for Schools Who are Closing Due to Coronavirus @coolcatteacher - https://go.shr.lc/39DCd1y  via @coolcatteacher,Chattanooga native living in China forced to return to US due coronavirus travel bans - WRCB-TV https://www.wrcbtv.com/story/41705740/chattanooga-native-living-in-china-forced-to-return-to-us-due-coronavirus-travel-bans … via @GoogleNews,"Wuhan Coronavirus Update: 44,000 Now Infected, Warn University of Hong Kong Researchers | Stores Across U.S. Run Out Of Masks, Sanitizer | Warning, Media Wants Mass Hysteria https://www.blabber.buzz/conservative-news/759279-wuhan-coronavirus-update-44000-now-infected-warn-university-of-hong-kong-researchers-special?utm_source=c-pm&utm_medium=c-pm-email&utm_term=c-pm-Yahoo&utm_content=4_ItvLXYk9_qP1p0Ky0vjA2FAypJoKQ..A …"
68,Coronavirus in Tennessee latest news: Nashville State student tests positive; MTSU moves to remote classes http://rssfeeds.theleafchronicle.com/~/619682242/0/clarksville/home~Coronavirus-in-Tennessee-latest-news-Nashville-State-student-tests-positive-MTSU-moves-to-remote-classes/ …,Chinese leader reportedly aware of coronavirus earlier than thought - New York Post  https://nypost.com/2020/02/15/chinese-leader-reportedly-aware-of-coronavirus-earlier-than-thought/ … via @GoogleNews,Worldview Radio: Did China Steal Coronavirus from Canada & turn it into a Bioweapon? Hear audio of a news report from Canada that leads us to believe that indeed the Coronavirus was stolen by China from a Canadian lab. http://www.worldviewweekend.com/radio/audio/brannon-howse-january-27-2020 … #coronoavirus #Coronavirustorontopic.twitter.com/6DIfrxiTas
69,More than half of coronavirus patients globally have recovered https://nypost.com/2020/03/04/more-than-half-of-coronavirus-patients-globally-have-recovered/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons … via @nypost,"NBC News: Coronavirus gets official name from WHO: COVID-19.
https://www.nbcnews.com/health/health-news/coronavirus-gets-official-name-who-covid-19-n1134756?cid=googlenews-worldnews …

via @GoogleNews","@GoodDog94619152 Q PROOF | CORONAVIRUS | DID Q WARN US OF THIS DEEP STATE ATTACK TO CHANGE THE NARRATIVE 2 YEARS AGO?

https://www.youtube.com/watch?v=oKXUaO31GKY&feature=push-u-sub&attr_tag=DrGGqd4A0cDWnUjY%3A6 …"
