,Positive,Neutral,Negative
0,6,Coronavirus is on it's way to ISS,8
1,"Breaking news!

The superior white blood cells of Supreme Leader Kim Jong Un have been proven to attack and eliminate the #coronavirus with 100 percent accuracy!

The DPRK plans on synthesising a drug based on his cells to combat the disease! #wuhanviruspic.twitter.com/GVAsj76s13",Faking coronavirus to skip my midterm tomorrow,When people talk about Trump being a mass murderer because of the Corona virus do they not remember what he did to Kurdistan
2,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",RT @ThatTimWalker: Damniing: Johnson disbanded the Cabinet pandemic team six months before #COVID19 hit the UK (to focus on Brexit). https:…,Corona Virus with the boys 
3,,ffs pretty soon they gonna shut down Arctic due to corona virus,"Dear God,
Please stop this corona virus thing. 
Really tired of seeing these numbers popping up.
"
