,Positive,Neutral,Negative
0,0,"Adaptability is about the powerful difference between adapting to cope and adapting to win. #Coronavirus #covid19 is not only the trigger of a social emergency, but the begging of a global economic crisis. Getting ready.",4
1,Irrefutable: The coronavirus was engineered by scientists in a lab using well documented genetic engineering vectors that leave behind a “fingerprint” – http://NaturalNews.com https://www.naturalnews.com/2020-02-03-the-coronavirus-was-engineered-by-scientists-in-a-lab.html …,"The United States has become the world’s largest oil producer in recent years. Together, the U.S., Russia and Saudi… https://t.co/cPuwgT49jk",a kid in brothers gym class made a racist comment about the coronavirus and an asian kid in their class so my brother chucked a yoga ball at his head. just proud big sister tingz :’)
2,"3 year old popped positive for coronavirus.

No, not THAT coronavirus.",Those who plan to attend #realDonaldTrump rallies and sign his hold harmless from responsibility and liability agre… https://t.co/TBXrgmZHlx,Like Jon Stewart halfway to death after corona virus hits
3,"RT @FrRonconi: It's time to reimagine work and the #workplace after #COVID19
by @McKinsey

#Coronavirus #RemoteWork #FutureOfWork
@alvinfoo…",,
