,Positive,Neutral,Negative
0,2,"While hoping it is stopped, we should all definitely be proactive in preparing for its arrival /mitigating its impact. #covid19 ",1
1,,Novel Coronavirus – Thailand (ex-China) http://dlvr.it/RN2Tmp pic.twitter.com/dvR9Szr1Mt,Middle East respiratory syndrome coronavirus (MERS-CoV) – The United Arab Emirates http://dlvr.it/RMg37M pic.twitter.com/TGHWAWUSXP
2,,Novel Coronavirus – Thailand (ex-China) http://dlvr.it/RNFLjh pic.twitter.com/tNEyESdi7H,RT @RussiaUN: #Polyanskiy: #CentralAfrica faces complex challenges. #COVID19 pandemic's recently added to the list. UNSG report says that t…
3,,Coronavirus? What’s that? Drinking too many Coronas?!,
4,,"Qatar confirms two more coronavirus cases: Live updates
https://aje.io/5s372 ",
