,Positive,Negative
11,,"Shares jump on coronavirus treatment hopes, oil soars https://www.yahoo.com/news/asia-stocks-inch-higher-mixed-001847355.html"
12,,Farm workers are getting sick and spreading coronavirus just as the U.S. heads into the peak of the summer produce season https://www.bloomberg.com/news/articles/2020-05-29/every-single-worker-has-covid-at-one-u-s-farm-on-eve-of-harvest via @business
13,,Coronavirus death toll is heavily concentrated in Democratic congressional districts https://pewrsr.ch/2LXtYTR #COVID19
14,,how the fuck are you gonna be an authority figure at work and just casually say to the entire break room that the protestors are idiots that deserve to get coronavirus
15,,File “Missing my nephew’s first surfing lesson” under “Fuck coronavirus.” Antibodies test on Tuesday. #justwearafuckingmask #mood
16,,"Coronavirus: Airlines, give customers refunds, not vouchers! Consumers need their money during this time of financial hardship! #COVID-19AirlineRefunds → Sign @CRAdvocacy petition."
17,,"Coronavirus? I don't give a fuck, bye. "
18,,Monkeys run away with coronavirus test samples after attacking lab technician 
19,,Costa Rica adds 25 new coronavirus cases: https://ticotimes.net/2020/05/30/costa-rica-adds-25-new-coronavirus-cases
20,,"This initiative seeks to support through our digital medium The Costa Rica News, entrepreneurs who have continued to develop their brands amid the Coronavirus Pandemic... Follow @TheCRNews Hashtag #TCRN #tcrn #initiative #costarica #coronavirus "
21,,Is it contagious? Not sure if we should have you at WCSD if you're gonna spread bulging discs around like the Coronavirus. #PatientZero
22,,"I wonder if “Corona"" the beer brewing is actually loosing business #coronavirus"
23,,#ChineseNewYear2020 plus #coronavirus is causing a supply chain nightmare! All our component vendors are refusing new orders until they see the situation stabilize!
24,,"Fake news reaches new lows: a fraudulent story about coronavirus co-opted the byline of our real health reporter, @PaulSisson, who has been carefully following this story."
25,,World Health Organization Declares Global Emergency Over Coronavirus http://ow.ly/IRkZ30qdGsT @CourthouseNews
26,,"John Bolton's book, part of Trump's border wall blown down, the coronavirus, now Trump's rape accusor claims to have his DNA on a dress. Worst day a US President has had not sitting in a convertible Ford Lincoln."
27,,Today confirmed that the 2019 Novel #Coronavirus (2019-nCoV) has spread between two people in the United States. 
28,,Current global presence of #COVID19 according to CDC. 
29,,"COVID-19 #Coronavirus Outbreak Updated: February 28, 2020, 17:07 GMT http://j.mp/LiveCoronaVirus #CoronavirusOutbreak #COVID19 #WuhanCoronavirus #Wuhanvirus #COVID19news #COVID19update #CoronavirusUpdate #CoronavirusLive #COVID19Live"
30,,CDC now says stock up on Food & Medicine- #covid19 #CoronaVirusUpdates
31,,Yep it’s another reason to build that wall.  To keep the Corona virus from migrating north in the beer.
32,,"""Many in China Wear Them, but Do Masks Block Coronavirus?"" by BY RONI CARYN RABIN via NYT https://ift.tt/2vaGxWy "
33,,Researchers trace coronavirus outbreak in China to snakes https://medicalxpress.com/news/2020-01-coronavirus-outbreak-china-snakes.html …
34,,"I wonder if “Corona"" the beer brewing is actually loosing business  #coronavirus"
35,,me encanta el nombre coronavirus yas gimme resident evil gimme world war z honey
36,,Can’t believe $FB isn’t giving us the Marked Safe from #coronavirus option yet...
37,,About to fly home to Texas let’s hope I don’t get the coronavirus
38,,"""Mask Hoarders May Raise Risk of a Coronavirus Outbreak in the U.S."" by DONALD G. McNEIL Jr. via NYT https://ift.tt/38QAxky "
39,,"Futures deep red right now, from what appears to be a reaction to the coronavirus.

If trend maintains, I will be looking to buy $QQQ calls at open on Monday. According to family members in Changsha (200 miles away from Wuhan), the situation... (1/2)"
40,,"Scientists Determine How Long Coronavirus Lives On Surfaces & It's No Joke.

“coronavirus pathogens can survive on nonliving surfaces for up to nine days.” https://flip.it/Dpt9TC "
41,,The initial victims of the coronavirus were all connected to a wet meat market... https://www.idausa.org/campaign/farmed-animal/latest-news/video-coronavirus-ground-zero-a-meat-market/ …
42,,"Japan quarantines entire cruise ship, Diamond Princess, over coronavirus fears https://nypost.com/2020/02/04/coronavirus-fears-prompt-japan-to-quarantine-thousands-of-passengers-on-cruise-ship/ …"
43,,Beijing Can’t Save China’s Stock Market from a Coronavirus Reckoning https://www.voiceovercr.com/beijing-cant-save-chinas-stock-market-from-a-coronavirus-reckoning/ …
44,,"Wuhan Coronavirus Looks Increasingly Like a Pandemic, Experts Say https://www.voiceovercr.com/wuhan-coronavirus-looks-increasingly-like-a-pandemic-experts-say/ …pic.twitter.com/ilud23hVXS"
45,,WARNING: Coronavirus Pandemic Could Lead To a Massive Global Medicine Shortage https://www.thegatewaypundit.com/2020/02/warning-coronavirus-pandemic-could-lead-to-massive-global-medicine-shortage/ … via @gatewaypundit
46,,"Bird flu - Thanksgiving
Swine flu - Christmas
Coronavirus - Cinco de Mayo

I don't know where I'm going with this. That's all I got."
47,,The coronavirus appears to be sparing one group of people: Kids https://flip.it/PJc9rw 
48,,"Covid-19 

(Corona Virus Disease)"
49,,There's Now an Official Name for the Wuhan Coronavirus Illness - “COVID-19” https://flip.it/WyoPUu 
50,,Francis Boyle: Wuhan Coronavirus is an Offensive Biological Warfare Weapon https://youtu.be/TsyujjitOFM pic.twitter.com/9aJxi2AMKG
51,,"Interesting that Facebook now has a little notice to help prevent coronavirus. (Link directs: https://www.cdc.gov/coronavirus/2019-ncov/index.html …)

I wish they could simplify it by saying: wash your hands thoroughly and frequently, avoid unnecessarily touching the face, etc. as quick tipspic.twitter.com/EEPfyZO8ba"
52,,"Tomorrow, Nanome, a @UCSDalumni company, will share how their technology is helping with coronavirus vaccine development. https://twitter.com/UCSDInnovation/status/1230273119425687552 …"
53,,"Woman returned from #China through #Shanghai this past week and had not been in an area with travel bans, such as #Hubei province.

https://www.cbc.ca/amp/1.5464511 
#Coronavirus #Wuhan
#2019CoV #nCoV2019 #2019nCoV
#China #CoronavirusOutbreak
#COVID19 #WuhanCoronavirus
#Wuhanvirus"
54,,"COVID-19 CORONAVIRUS OUTBREAK

Last update: February 14, 2020, 23:32 GMT

#Coronavirus #Wuhan
#2019CoV #nCoV2019 #2019nCoV
#China #CoronavirusOutbreak
#COVID19 #WuhanCoronavirus
#Wuhanvirus #COVID
#egypt #canada
https://j.mp/LiveCoronaVirus pic.twitter.com/hi47xBxRSh"
55,,Coronavirus Outbreak: Here’s What We Know As Of Friday : Goats and Soda https://www.voiceovercr.com/coronavirus-outbreak-heres-what-we-know-as-of-friday-goats-and-soda/ …pic.twitter.com/Pc8tTH6Qw3
56,,US health officials will check patients with flu-like symptoms for coronavirus https://www.voiceovercr.com/us-health-officials-will-check-patients-with-flu-like-symptoms-for-coronavirus/ …
57,,GOP senator criticizes Trump's DHS chief for being unable to answer coronavirus questions: 'Your job is to keep us safe!' #SmartNewshttps://www.rawstory.com/2020/02/gop-senator-schools-trumps-dhs-chief-for-being-unable-to-answer-coronavirus-questions-your-job-is-to-keep-us-safe/ …
58,,"The Coronavirus Outbreak Is Having an Unexpected Effect on The Environment, Too #SmartNewshttps://www.sciencealert.com/china-s-carbon-emissions-suddenly-dropped-recently-but-not-for-the-best-reasons …"
59,,"8400 returning travelers from China to CA 
Gavin Newsom says he's monitoring 8400 possible cases of coronavirus

He's got fear mongering down!

Typical Democrat"
60,,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…"
61,,"RT @Leicnut: We’re all getting use to having this virus around. 

Doesn’t mean it can’t still kill you. 

Be careful. Act sensibly. Think o…"
62,,RT @tmsart: Enjoy Life ! Art meditation &amp; cuppa coffee #mybatik #mybatikkualalumpur #canting i#ilovebatik #batikmalaysia #covid19 #distance…
63,,"RT @bsexii3: Due to #COVID19 aka #Coronavirus I’m sending the first 400 people to like &amp; retweet $400-$4,000 through CashApp, PayPal, Apple…"
64,,"RT @KathleenFOX5: Sup. Fletcher says we’ve had 5 new community outbreaks in #SanDiego County in last 7 days at office buildings, restaurant…"
65,,"recall Grandma, anything as a small child I touched, ""A N-word coulda touched that!"" #Covid19? anyone wit roots in… https://t.co/jCVO1ctzeE"
66,,The IOA Daily! https://t.co/IHhJxqztl3 #coronavirus #covid19
67,,"i swear, if @sassparillaaa has coronavirus...

i'm kinda down too"
68,,"No more water bottles at Walmart in Poway, California over coronavirus fears. #panicbuyingpic.twitter.com/NWNUJNpCku"
69,,kinda skeptical about flying. corona virus got me shook
70,,Corona Virus - Covid 19 - What you need to know https://youtu.be/4TaR0g0xtKw  via @YouTube
71,,"Kobe’s death, coronavirus-19, and 4.1Km asteroid warning. 2020 ain’t it boss."
72,,When your Barber gets Corona Virus  https://twitter.com/theory901/status/1234968836065103872 …
73,,A worker at LAX contracted coronavirus after screening incoming passengers for the illness https://news.yahoo.com/worker-lax-contracted-coronavirus-screening-223507854.html …
74,,"I am also aware of this. Ur original post just sounded like ""Coronavirus news is no longer relevant""; sorry if I missed your point."
75,,"Hey alexa, can coronavirus kill a god?"
76,,"My mom: I swear this coronavirus is something else. I went to the nail salon and all the employees had on masks!

Me: mom you know they always wear masks right?"
77,,"Oh yes!  /State of emergency!  All this ""emotional"" stress of corona virus!!  Need $$ can't go to work because I.fear I could get it... When us that vaccine available? U know so we can all  me SURE we are safe - thx to the Big Pharma. Lol!!!"
78,,Will $LOGI be able to grow during changing #markets? Our #EquityResearch team has upgraded the #stock to outperform based on the positioning of the company's supply chain to withstand impacts of the #Coronavirus. Reach out for more analysis. pic.twitter.com/dBRmmpOIlw
79,,Coronavirus generally 'causes symptoms within five days' https://news.yahoo.com/coronavirus-covid19-symptoms-five-days-210041231.html …
80,,It would be a shame if Trump...got the coronavirus 
81,,"MyPOV - Rather than hearing about the ‚enhanced‘ and ‚extended‘ cleaning protocols, done by extra shifts, I‘d love to know what has been done before and what now is being done extra ... time for some transparency. #coronavirus #COVID2019"
82,,"$chfs #COVID19 #coronavirus
https://www.bioworld.com/articles/433646-chf-solutions-looks-to-bring-its-tech-to-help-covid-19-patients …"
83,,"Perhaps he wants to let coverage of coronavirus wane so that he can get more media coverage of his show trial.  I, for one , don't trust him at all."
84,,"Soooo Coachella is now in October because of the corona virus. They do realize that October is the start or “flu season,” right?"
85,,How Serious is the Coronavirus? Infectious Disease Expert Michael Osterholm Explains | Joe Rogan https://youtu.be/cZFhjMQrVts pic.twitter.com/3swHImwJJI
86,,"While the world is coming down with Coronavirus, Costa Rica is bringing back swine flu (H1N1). For real? Yeap pic.twitter.com/YfEozgpDzH"
87,,"Put me down on record: Up until the coronavirus outbreak, I had doubts about whether or not we could beat Trump, but his handling of this crisis has made me absolutely sure that he’s going to get his ass kicked in November, his depravity is in full display."
88,,No Corona virus anywhere in sight ;-)
89,,"The 201 Event was funded by World Economic Forum, Gates Foundation, John Hopkins Bloomberg School of Public Health, Ctr. for Health Security & Open Philanthropic Project.  OPP's solutions can be shocking and Orwellian. https://openphilanthropy.org/focus/global-catastrophic-risks/biosecurity … #coronavirus
https://twitter.com/CoolOneZone/status/1237586702442479618 …"
90,,An unexpected side effect of the coronavirus? A new urgency about helping homeless people https://www.latimes.com/homeless-housing/story/2020-03-15/coronavirus-homeless-infection-prevention-fear-policy …
91,,"A very well-done summary of Coronavirus, what it is, what it does to the body, and what it can do to the world.

https://www.youtube.com/watch?v=BtN-goy9VOY …"
92,,Coronavirus in India: Italian couple given anti-HIV drugs to treat the virus https://www.businesstoday.in/current/economy-politics/coronavirus-in-india-italian-couple-given-anti-hiv-drugs-to-treat-the-virus/story/397941.html?utm_source=twitter&utm_medium=WEB … via @BT_India
93,,Coronavirus could force the world into an unprecedented depression. https://www.axios.com/coronavirus-depression-recession-economy-191ab45c-e44b-404b-9bb1-906629acea61.html?utm_source=twitter&utm_medium=social&utm_campaign=organic&utm_content=1100 …
94,,Trump erupts at Coronavirus question - The Washington Post http://ow.ly/z8Lw30qrESa 
95,,Biden Stumbles to the Lead https://theduran.com/biden-stumbles-to-the-lead/ … #BernieSanders #JoeBiden #Coronavirus via @theduransite
96,,Ohhhhh that's not good #coronavirus #coronapocalypsehttps://twitter.com/SethAbramson/status/1240418823699861505 …
97,,"Watch Tuesday's show

- Philip Rivers signs with the Colts
- @Sedano on KD getting Coronavirus
- Tom Brady to sign with the Bucs
- Is Cam Newton headed to the Chargers?

https://www.youtube.com/watch?v=dJinGaEZm-c&feature=youtu.be …"
98,,BREAKING EXCLUSIVE: The Coronavirus Fatality Rate Reported by the Media Is COMPLETELY INACCURATE.  The Actual Rate Is LESS THAN THE FLU - MEDIA LYING AGAIN! https://www.thegatewaypundit.com/2020/03/breaking-exclusive-the-coronavirus-fatality-rate-reported-by-the-media-is-completely-inaccurate-the-actual-rate-is-less-than-the-flu-media-lying-again/ … via @gatewaypundit
99,,"I LOVE WAKING UP FROM A NAP TOO MORE HORRIBLE NEWS.... 
THANKS CORONAVIRUS FOR MAKING LIFE MISERABLE"
100,,I hate when people say that the coronavirus is not a big deal. It’s NOT a freaking joke.
101,,"Oh, come on now, not #Tormund!!!  #CoronavirusOutbreak
#coronavirus #COVID2019 #COVID19 #coronapocolypsehttps://twitter.com/THR/status/1239690967059488769 …"
