,Positive,Neutral,Negative
66,"If you listened to his conferences with CDC and NIH people on the coronavirus, you saw them correcting him when he said a vaccine could be ready in a couple of weeks or the flu shot should work against COVID-19. His staff is failing him by not briefing him unless he won't listen?","RT @AFPphoto: #Coronavirus #COVID19 #Italy
Venice comes back to life after lockdown.
📸 Andrea Pattaro #AFP
More pictures on AFP Forum: http…",people are so afraid of the Coronavirus but don’t wash their hands regularly or wipe down their grocery cart
67,Coronavirus could mean you'll be working from home. Here's how to stay productive - CNN Business  https://apple.news/ANm3LIF8rQDKfU0DO8fHSww …,"My colleagues &amp; I are conducting a study on COVID-19. Please complete survey at link below, &amp; please share it! You… https://t.co/UzDkHiVepE","Corona Virus Update, New Qanon Posts Call In Show And More News.. https://www.pscp.tv/w/cRXaSTFkclFlTG9rRHpZRWJ8MVlxSkRFTURwWlF4Vp_FA8OthMB6VW3_XCskWglp9-3zUO6R5jgYZGz3GK4B …"
68,San Antonio opens coronavirus hotline available for all residents http://foxsanantonio.com/news/local/san-antonio-opens-coronavirus-hotline-available-for-all-residents …,I got rejected from a job while on vacation and not even 20 minutes later I had another interview while I was on va… https://t.co/OlTZOJuR5J,"Live At 6 PM Central Time.  Corona Virus Update, New Qanon Posts Call In Show And More News..  https://www.youtube.com/watch?v=OtTVbi3_zOU …"
69,"Well duh! #coronavirus
#COVID19 #PuertoRico #SundayThoughts
https://www.facebook.com/838014928/posts/10157957066679929/?sfnsn=mo …",os shippeo,The corona virus is gone?
70,"Don’t you have more important things to be concerned about like the coronavirus, the stock market oh let’s not forget Melania’s tennis court!","RT @globaltimesnews: Four areas in Beijing — Xiluoyuan community and Huaxiang township in Fengtai district, Changyang town in Fengtai distr…","While the world is focused on coronavirus, there's growing concern over a second wave of flu hitting the U.S. It is hitting children especially hard. Check out my story here...https://www.kens5.com/article/news/local/second-and-harsher-wave-of-flu-hits-the-us/273-94a9beb1-ca5a-42ea-aea9-a457feb94928 …"
71,@SABars here is some free marketing. Do a night where you have a special on Corona beer and hand out a mask to everyone that walks in your bar... call it the official coronavirus party.,"RT @DrMCecconi: Lots of public recognition for ""doctors AND anesthesiologists AND Intensivists"".I am an anesthesiologist and an intensivist…",Emergency Stream Coronavirus Outbreak!! FT. Brave New World https://www.pscp.tv/w/cRsgQjFkclFlTG9rRHpZRWJ8MWVhSmJRb1hMT2VHWGtqR7a55Rwb6Gt1UQzlUODaJbtYoarABkvJty1ysRJi …
72,"A DOUBLE BIG MAC!!?! (Yes, I realize I’m late to the party, there have been other top priorities aka coronavirus and election) 

Key takeaway: I’ll take two with extra onions and cheese https://twitter.com/WNDU/status/1237497739468066823 …","Despite #COVID19 crisis, #MarketingAutomation is among the top four #investment priorities for #enterprise digital… https://t.co/1z0R822gRw",Emergency Stream Coronavirus Outbreak!! FT. Brave New World  https://www.youtube.com/watch?v=H_TTfb6UfwI …
73,"Apple Podcasts Adds Curated Collections to Help Listeners Stay Informed, Calm, and Entertained During the Coronavirus Pandemic https://www.macstories.net/news/apple-podcasts-adds-curated-collections-to-help-listeners-stay-informed-calm-and-entertained-during-the-coronavirus-pandemic/ …",RT @Brewskiesbrew: @WhiteHouse @realDonaldTrump In the midst of #COVID19  going on the #DoNothingDemocrats  #DemocratsAreDestroyingAmerica…,"As cities across China remain on quarantine lockdown to contain the spread of the new coronavirus, the epidemic is testing the country's ability to get food to its citizens.

https://bit.ly/2OZLGYw pic.twitter.com/UUc2HF21k5"
74,Slow news day so we are happy to report that the #coronavirus has tested positive for #coronavirus. Feel free to go out and buy more toilet paper. #hoardthepaper,Texas #COVID19 daily new cases. https://t.co/zrqjOXHRBQ,"#Coronavirus if you want to track COVID19 around the world, visit this page. The third case in Spain is an italian in Tenerife, but rumors appoints to many suspected cases. https://bnonews.com/index.php/2020/02/the-latest-coronavirus-cases/ …"
75,"The same way we can't trust people to stay home during a pandemic without mandating it is the same way we can't trust businesses to take care of their employees while accepting a corporate bailout from the government. Put it in people's hands, not businesses. #coronavirus",RT @DoctorJesseMD: Wear a mask. Stay safe. #COVID19. @AmerMedicalAssn #MaskUp https://t.co/TguKsBN3K0,"This: the panic on #coronavirus is misinformed. It's basically another type of flu - no more deadly. To fly into a panic without decent information is just to create a problem where one didn't exist. Get a grip, people... https://twitter.com/rolandmcs/status/1233463414367956996 …"
76,That happened to me when I tried to share something about a gym offering free online classes due to #coronavirus. @Facebook said it was considered advertising.,"RT @QuickTake: After being on #Covid19 lockdown since March 20, Buenos Aires residents are now allowed to run outside — but only after 8 p.…",#coronavirus Politicians running coronavirus response should not surprise anyone. Politicians have been running US healthcare for over 40 years. Docs + nurses just bit players in this real reality show but expected to give their lives to keep the fat cats + economy going.
77,H-E-B gives $3 million for coronavirus community support - H-E-B Newsroom https://newsroom.heb.com/h-e-b-gives-3-million-for-coronavirus-community-support/ …,"“We’ve not really had a first wave recede. What we’ve done is take the lid off simmering, long, controlled stretch… https://t.co/STMIlnNnbQ","Live!! Pope Sick With Corona Virus, 8 Chan Founder On The Run, Soros Threat To Trump And More News..  https://www.youtube.com/watch?v=o4y8_Gn98Ko …"
78,,"RT @JAMA_current: Face shields, which can be quickly and affordably produced and distributed, should be included as part of strategies to s…",The Chinese govt manufactured the coronavirus as population control & lost control of it and the virus has gone worldwide https://twitter.com/rayninrandy/status/1233106656655036416 …
79,,They should be mandatory along with masks,"RT @subgap: Coronavirus Update:
☣️️ Total cases: 7,756,806 (+14,737) ☣️️
⚠️ Current cases: 3,353,861 (+7,572) ⚠️
⚰️ Deaths: 428,572 (+210)…"
80,,All this corona virus shit is going to make my business boom! Fuck yeah I’ll disinfect your vehicle for $150,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
81,,Roses are red bluebonnets are blue. I don’t plan on getting #coronavirus do you? @APHAPHN @skneipp1 @DrNurseIronman @ttuhscsonpic.twitter.com/ksKFw9tLKw,"RT @XHNews: An American Indian territory has seen the highest per-capita #COVID19 infection rate in the country, media in Arizona state rep…"
82,,Coronavirus: Last Week Tonight with John Oliver (HBO) https://youtu.be/c09m5f7Gnic ,"RT @ICNurses: ‘Overworked, underpaid Brazil nurses risk lives to care for patients’ @AFP #COVID19 
ICN CEO @HowardCatton “More horrendous e…"
83,,The Editors: How Catholics should respond to the coronavirus https://www.americamagazine.org/politics-society/2020/03/05/editors-how-catholics-should-respond-coronavirus …,"RT @HumaneAware: Today’s feature is @TOLFAcharity a hospital for sick &amp; injured street #animals in #Rajasthan 🇮🇳 

#COVID19 has severely im…"
84,,Me being a plug at music festivals during the Coronavirus  @TexasEDMFamily @SA_EDM_FAMILYpic.twitter.com/sDopBOl8mP,RT @CDCgov: Scientists do not know if having antibodies to the virus that causes #COVID19 can protect someone from getting infected again o…
85,,Science May Have Discovered Regular Drinkers Of Hard Liquor Are Better Protected From Coronavirus https://www.barstoolsports.com/blog/2023616/science-may-have-discovered-regular-drinkers-of-hard-liquor-are-better-protected-from-coronavirus …,"RT @ReformAustin: Abbott also said the responsibility falls on individual Texans: ""It is incumbent upon every individual in Texas to make s…"
86,,Maybe it’s time to dial back the coronavirus drama https://legalinsurrection.com/2020/03/maybe-its-time-to-dial-back-the-coronavirus-drama/ …,RT @allieyoung13: The death toll on #NavajoNation has reached 298 due to #COVID19. That’s 298 Navajo lives including 5 Medicine People gone…
87,,"Meanwhile @realDonaldTrump has named Dr. Seuss, Dr. Phil and Dr. Frankenstein to head his #coronavirus task force.",RT @Martin_A_Nunez: New Zealand is just amazing. They are using unemployed people due to #covid19 to control pine invasions. Congratulation…
88,,"There's a hole in the roof Coronavirus coming thru...
https://www.youtube.com/watch?v=THNUuxQc73k&list=RDTHNUuxQc73k&start_radio=1 …","RT @dabeard: She said Florida fired her for wanting to tell the truth about the number of residents infected with #COVID19.

Now she's got…"
89,,Reposted from thebaartman #covid #covid2019 #coronavirus  - #regrann https://www.instagram.com/p/B9koWzhAynB/?igshid=1kxjh10ce2rxn …,RT @WeAct4progress: Senate Republicans are pushing legislation that would make it nearly impossible to force companies to pay workers damag…
90,,Here Are All the U.S. Universities Suspending In-Person Classes Due to Coronavirus https://people.com/human-interest/universities-suspending-in-person-classes-amid-coronavirus/?utm_source=twitter.com&utm_medium=social&utm_campaign=social-share-article&utm_term=7718663 …,"RT @WaywardWinifred: Still can't believe how Andrew Cuomo can say with a straight face that he crushed the curve when Hong Kong, with a pop…"
91,,even the dogs are hoarding the food because of the coronavirus!  #EnglishBulldog #SanAntonio #kens5eyewitness #CoronaVirus #covıd19 #covid_19 https://www.instagram.com/p/B9sVbEwhNwd/?igshid=9ak5ib2zjhc7 …,RT @ERSpublications: The report of Italian doctors who died during the #COVID19 outbreak should inform us not to forget https://t.co/g7J7uP…
92,,"@hotelsdotcom I tried to cancel a reservation due to the postponement of @IRONMANtri #Texas, but it says my rate is non-refundable. However, your website says you can make changes if your trip is impacted by #coronavirus. What do I need to do?","RT @UN_Women: Economic uncertainty
Health concerns
Movement restrictions
Anxiety over security
Crowded homes
Reduced peer support
Stress of…"
93,,"*This week in lab*
-Please expose yourself to coronavirus and take samples to make cell cultures. Incubate for a week, check results and post online https://twitter.com/swagyolo_eli/status/1238603214578221057 …",RT @VirusesImmunity: Men are at higher risk of developing severe #COVID19 disease. We investigated whether this difference might be due to…
94,,"Why wash your hands when you can just cut them off?

Can't get coronavirus if you dont have any hands",RT @DrTomFrieden: 2 million cases is just the tip of the iceberg of how #COVID19 is spreading. Looking at identified deaths and the latest…
95,,INBOX: @uiwcardinals suspends athletics amid #coronavirus pic.twitter.com/ZkcyntcA06,"He claims to be #ProLife, but #Texas Gov Greg Abbott encourages people to risk infection and death from #COVID19, s… https://t.co/ivsr1NEz0E"
96,,Just read the symptoms of corona virus. It was nice knowing y’all ,"My FaceTime open mic idea doesn’t seem all that bad now, does it? #coronavirus"
97,,@KatRamsland What the US military could and couldn't do in the fight against coronavirus - CNNPolitics https://www.cnn.com/2020/03/15/politics/andrew-cuomo-donald-trump-oped-coronavirus/index.html …,Health Emergency: City and County officials forbid Coronavirus patients from leaving base http://foxsanantonio.com/news/local/coronavirus-patients-forbidden-to-leave-base …
98,,Travis County (Austin area) now reporting 62 cases of coronavirus. pic.twitter.com/c3WqOZUIwI,@JasonMinnix Big difference in Flu vs CoronaVirus is death rate of who contracts the virus.  Flu death rate is approximately .01% in comparision to CoronaVirus death rate of 2.00%.  HUGE difference!
99,,"What countries have been affected by the novel coronavirus known as COVID-19? 

https://infographics.channelnewsasia.com/covid-19/map.html … via @ChannelNewsAsia
#coronavirus #Covid_19 #pandemia #CoronaCrisis #AislamientoObligatorio #CuarentenaTotal #QuedateEnCasa","Everyone afraid of the Corona virus, but would still fuck a rando raw 
Bitch you worried about the wrong virus"
100,,"Coronavirus: What is 'flattening the curve,' and will it work? 
Many hundreds of thousands of infections will happen — but they don't all have to happen at once.
https://www.livescience.com/coronavirus-flatten-the-curve.html …",Your White Supremacist PRESIDENT created this Corona Virus as a Bio Weapon AGAINST China.
101,,"https://www.youtube.com/watch?v=xigleByIbUI …
During Coronavirus, what is church leadership focused on?","All three indexes fell into correction territory, widely defined as a drop of at least 10%, but no more than 20%, from a recent peak, as fears of the spreading coronavirus outbreak rattled investors. The virus is starting to affect global trade and travel   WSJ"
102,,"If you can help providing info from your country, go ahead.
#Coronavirus #COVID19 
Please RT.https://twitter.com/dx_uva/status/1240063962902740993 …",The coronavirus panic is dumb
103,,"NEW, this evening: There are now at least six people in San Antonio confirmed to have the coronavirus. One case involved a traveler giving it to a San Antonian. 

MORE: https://www.expressnews.com/news/local/article/Medina-County-resident-is-hospitalized-in-San-15137971.php …",Chinese manufacturing activity hit a record low in February as the #coronavirus outbreak temporarily shuttered factories and travel restrictions impacted the supply of labor. Here’s why you shouldn’t panic over the slowdown: http://ow.ly/PHJb50yFmAB pic.twitter.com/HJyjyueaR6
104,,This is an evolving situation please continue to check our coronavirus FAQ page for updates: http://bit.ly/2WlvJ3s ,Yep. Or regime change in target countries w coronavirus outbreaks
105,,"What countries have been affected by the novel coronavirus known as COVID-19? 

https://infographics.channelnewsasia.com/covid-19/map.html … via @ChannelNewsAsia
#coronavirus #Covid_19 #pandemia #CoronaCrisis #AislamientoObligatorio #CuarentenaTotal #QuedateEnCasa",Coronavirus is so fucking stupid
106,,"Coronavirus: What is 'flattening the curve,' and will it work? 
Many hundreds of thousands of infections will happen — but they don't all have to happen at once.
https://www.livescience.com/coronavirus-flatten-the-curve.html …",How much we will spend in south america fellows? Coronavirus has just arrived and we are counting infected people so far. https://twitter.com/realDonaldTrump/status/1235351025349013505 …
107,,"https://www.youtube.com/watch?v=xigleByIbUI …
During Coronavirus, what is church leadership focused on?","Major writers conference here expecting 4,000 fewer people due to coronavirus concerns http://foxsanantonio.com/news/local/major-authors-conference-here-expecting-4000-fewer-people-due-to-coronavirus …"
108,,This is an evolving situation please continue to check our coronavirus FAQ page for updates: http://bit.ly/2WlvJ3s ,San Antonio's lucrative tourism business could take a major hit over Spring Break as concerns over coronavirus ripple through the local economy: https://bit.ly/2wnjJ6O pic.twitter.com/AXhQHfU9MZ
109,,Travis County (Austin area) now reporting 62 cases of coronavirus. pic.twitter.com/c3WqOZUIwI,"The Most Common Coronavirus Symptoms to Look Out for, According to Experts https://www.newsbreakapp.com/n/0OIxQWzq?pd=0438UuMb&s=i2 …"
110,,@KatRamsland What the US military could and couldn't do in the fight against coronavirus - CNNPolitics https://www.cnn.com/2020/03/15/politics/andrew-cuomo-donald-trump-oped-coronavirus/index.html …,The Dow Fell 786 Points Because Lower Rates Can’t Stop the Coronavirus Outbreak - Barron's @vphttps://apple.news/Aicw6_zAmT4GqkUwrUTOGvA …
111,,"If you can help providing info from your country, go ahead.
#Coronavirus #COVID19 
Please RT.https://twitter.com/dx_uva/status/1240063962902740993 …","Coronavirus: Iran to mobilise 300,000 soldiers and volunteers as 23 MPs infected - latest news

https://www.theguardian.com/world/live/2020/mar/03/coronavirus-live-updates-china-latest-news-us-australia-deaths-markets-italy-iran-update-cases-italy-south-korea-japan?CMP=Share_AndroidApp_Tweet …"
112,,"NEW, this evening: There are now at least six people in San Antonio confirmed to have the coronavirus. One case involved a traveler giving it to a San Antonian. 

MORE: https://www.expressnews.com/news/local/article/Medina-County-resident-is-hospitalized-in-San-15137971.php …",How to think about travel as the Coronavirus threat evolves. https://www.medicare-man.com/sr-tigbjg?src=twitter …
113,,,"Mashable pulls out of SXSW, cancels 6th Street events due to coronavirus concerns http://foxsanantonio.com/news/local/mashable-pulls-out-of-sxsw-cancels-6th-street-events-due-to-coronavirus-concerns …"
114,,,"“Why The Coronavirus Mortality Rate is Misleading” by Charit Narayanan
https://link.medium.com/c6ZPMGwaz4 "
115,,,Researchers identify two coronavirus strains as China cases dwindle | Article [AMP] | Reuters https://www.reuters.com/article/us-health-coronavirus-china-toll-idUSKBN20R07Z …
116,,,The March madness tournament and the first nba game tomorrow night will be played with no fans in stadium due to the coronavirus... it just got real for me
117,,,"So tell me again why Jared Kushner has anything to do with what we're doing around the Coronavirus crisis? 

He's a freaking REAL-ESTATE LAWYER!

But... He slept with a Holiday Inn Express hooker last night."
118,,,Gregg Popovich expresses concerns over coronavirus outbreak amid new NBA policy. #Spurshttps://clutchpoints.com/spurs-news-gregg-popovich-expresses-concerns-over-coronavirus-outbreak-amid-new-nba-policy/ …
119,,,"Me: mom what if I got the corona virus 

Mom: it’s your fault that you 
didn’t take care of yourself

Me: mom omg ok"
120,,,Italians over 80 'will be left to die' as country overwhelmed by coronavirus https://www.telegraph.co.uk/news/2020/03/14/italians-80-will-left-die-country-overwhelmed-coronavirus/ …
121,,,UK coronavirus crisis 'to last until spring 2021 and could see 7.9m hospitalised' https://www.theguardian.com/world/2020/mar/15/uk-coronavirus-crisis-to-last-until-spring-2021-and-could-see-79m-hospitalised?CMP=share_btn_tw …
122,,,"This whole Coronavirus thing needs to hurry up, cause if I have to watch one more of @christiannn_3 basketball snaps I’m gonna lose it."
123,,,"If the government doesn’t “haha April fools” the corona virus, imma be mad"
124,,,What the Coronavirus Scare Says About Us http://lostgenerationphilosopher.com/2020/03/20/what-the-coronavirus-scare-says-about-us/ …pic.twitter.com/F0NcZ7xpql
125,,,BREAKING: number of #coronavirus cases in San Antonio remains at 11.  No change in the last 24hrs. @1200WOAI
126,,,Chilean medical students (Catholic University) refuse to attend to coronavirus cases @bbcmundo @NewYorkTimes_es @elpais_espanahttps://twitter.com/T13/status/1240334653174603778 …
127,,,cant get the corona virus if i only drink modelo 
128,,,Bexar County to halt evictions during coronavirus outbreak https://trib.al/DEmn4ki 
129,,,Fuck this corona virus I can’t see my man for a whole ass month
