,Positive,Neutral,Negative
82,,Watch: Coronavirus expert shut down reporters attempts to criticize President Trump https://www.lacortenews.com/n/watch-coronavirus-expert-shut-down-reporters-attempts-to-criticize-president-trump …,"RT @Bardissimo: Whoops! China and the #CCP have been lying again. Satellite images suggest #COVID19 started in the fall, not the winter of…"
83,,"EARTHCAM: EMPTY TIMES SQUARE...
EMPTY TIMES SQUARE: Live views of Time Square in New York City show it is virtually empty as cities across the country shut down nonessential businesses to combat the spread of coronavirus. https://www.facebook.com/NowThisPolitics/videos/3015038701851186/UzpfSTg0MTY4NDI5MToxMDE1ODE1MDk2NDUzNDI5Mg/ …","RT @tim_fargo: The oak fought the wind and was broken, the willow bent when it must and survived. - Robert Jordan
#quote #covid19 https://t…"
84,,"Its deaths of people who tested positive for coronavirus. 80% of them had probably no or little symtoms. Most were old and had other serious illnesses.
https://twitter.com/erlhel/status/1238931028489748484 …","RT @NassrinSaifi: #Iran regime using #COVID19 killing political prisoners! 

Top Iranian student under arrest since April has contracted co…"
85,,,@realDonaldTrump 58.000 americans died in the Vietnam war. Now #COVID19  doubles the casualty of Americans. And Tru… https://t.co/mm1xlXBZMM
86,,,"RT @HerNameIs_Bea: Sweden does not only have the worst #Covid19 strategy &amp; a deeply flawed foreign policy (nothing ""neutral"" about us). We…"
87,,,"RT @ProfessorsBlogg: –#Sweden PM Löfven (TV debate 7 June): ""Strategy aims to limit [virus] spreading"". We listen to experts.
–Top expert G…"
88,,,"The swine flu killed over 284 500 people, was discovered in Mexico and South West USA. This flu spread world wide and killed thousands, Corona virus have spread but not as fast and have so far killed around 3000 and most people have sadly been Chinese. This is 100x disrespectful"
89,,,"@lookner 
Swedish expert, professor at Uppsala university believes that 60-80% of the world population will get coronavirus. Most of them with mild symptoms though.

https://www.aftonbladet.se/nyheter/a/mRwQXO/professorn-antalet-doda-och-smittade-kommer-stiga-snabbt …"
90,,,Is that how many People Who was corona virus
91,,,"So many people are afraid of the corona virus, so the streets of NYC are practically empty (compared to my last visit) pic.twitter.com/BD8tQm5aoe"
92,,,"Sadly not. In Sweden news reports felt like they were mucking the ""silly danes"", while the prime minister made vague comments about how coronavirus might be bad for the economy. And, believe it or not, the second headline was of a football match from a complete full stadium."
93,,,"You guys, the Swedish (lack of) response to the coronavirus is really doing my head in. #Coronasverige"
94,,,"169,362 people have been infected, and 6,501 people have died because of the Coronavirus. By ignoring this and going outside, you are putting people's lives in danger."
95,,,How the coronavirus crisis was made in China | The Strategist https://www.aspistrategist.org.au/how-the-coronavirus-crisis-was-made-in-china/ …
