,Positive,Neutral,Negative
18,"Stay safe S.C.! We are peaking with coronavirus now too. Wear masks, wash hands and carry hand sanitizer!",He only cares about himself and not the real Americans. #CDC #Coronavirustruth #CoronaOutbreak #COVID19 #NotMyPresident,BREAKING: DHEC identifies 29 more coronavirus-related deaths that were previously unreported in South Carolina. The state's death toll is now up to 232. 
19,Forever and always farm laborers are my heroes...Coronavirus US: Every Worker at One Farm Has Covid on Harvest Eve - Bloomberg https://www.bloomberg.com/news/articles/2020-05-29/every-single-worker-has-covid-at-one-u-s-farm-on-eve-of-harvest,"Why is $DYNT up, I see no covid19 news yet","Sorry but unless they've redesigned the entire plant there's no way to keep the recommended distance between you and your coworkers, one car going down the line that has been exposed to the Coronavirus will infect 2/3 of the workforce."
20,"Bill De Blasio Fine With George Floyd Protests Even As Businesses, Other Gatherings Must Adhere To Coronavirus Rules Or Face Fines ",COVID19 and COFVEVE There is a connection. #LibANON #CPAC2020 @cspanwj @realDonaldTrump #SenateGOP #VoteBlue,"COLUMBIA, S.C. — The South Carolina Department of Health and Environmental Control (DHEC) today announced 130 new cases of the novel coronavirus COVID-19, and 11 additional deaths were reported to DHEC.This brings the total number of people confirme… "
21,PSA: @POTUS and @VP may be muzzling @CDCgov @CDCemergency but they have no control over @WHO Please follow them to get the best #COVID19 information,The market's reaction to #Coronavirus largely surrounds the uncertainty of its impacts on global supply chains &amp; consumption. Here we try to quantify the true economic impacts... #covid19 ,29 previously unrecorded coronavirus deaths in S.C. were confirmed Wednesday evening. The newly-identified deaths came as a result of ongoing cross analysis and double checking of deaths reported to S.C. DHEC. 
22,"Maybe Mick can go to a hospital with no mask and no gloves to meet some patients, and hey, take a sip of their water, just to show us! #TrumpVirus #COVID19",Not anymore! #CoronaOutbreak,"The Agenda: SC receives F for social distancing; Charleston County could have more than 2,500 untested coronavirus cases "
23,"Wells Fargo Investment Institute discusses the coronavirus, uncertainties about U.S. presidential elections, and market volatility. Here’s what you need to know: #COVID19 #investors http://voices.cf.socialware.com/zyawexr",How do we know your information is trustworthy? Your information could be CCP propaganda for all we know.,Tucker: Big Tech censors dissent over coronavirus lockdowns https://youtu.be/sPrbGU0Wyh4 via @YouTube
24,i prefer my coronavirus with a lime,Is it Possible to Make a Vaccine for the Wuhan Coronavirus? | Time https://time.com/5768956/wuhan-coronavirus-vaccine-treatment/ …,Tired of takeout? SC restaurant group requests May 4 for outdoor dine-in services https://www.thestate.com/news/politics-government/article242372486.html #sctweets #coronavirus #readlocal
25,#Coronavirus: Are your business continuity plans up to date? :: https://buff.ly/2SibHDm  @NAFCU #CreditUnions,The first case of the China coronavirus has been reported in the US.,"Coronavirus update: Global death toll tops 365,000 as Brazil, Mexico and Peru record spikes in new cases "
26,"The level of safety employed in regards to the coronavirus is not proportional to what they are telling us.

No one wears a hazmat suit to deal with the flu","Video: Man takes video in Wuhan, China epicenter of coronavirus quarantine https://americanmilitarynews.com/2020/01/video-man-takes-video-in-wuhan-china-epicenter-of-coronavirus-quarantine/ … via @amermilnews",@henrymcmaster Governor did you watch the ABC national news tonight? I'm sure you did not. South Carolina is one of the states with the coronavirus On The Rise and you want to open up everything. You are a fool you are going to cause sickness and death it will be on your clock!!
27,this is much better than the coronavirus news conference,Spread POSITIVITY not the CORONAVIRUS,"Two examples of unnecessary yard signs during coronavirus: 1) ""my music ministry misses me"" 2) preschool graduate WITH COLORED PICTURE in cap and gown"
28,"Just had the conversation with my 83 yr old mom in CA about coronavirus. To keep active and see music, she works at an arena part time.
I wish she would quit, really.",u tryna give me that coronavirus too?,So y’all notice how the corona virus just disappears?
29,"HHS whistleblower claims US workers received coronavirus evacuees without proper precautions
https://www.cnn.com/2020/02/27/politics/hhs-whistleblower-coronavirus/index.html …",The Calm Before The Storm - Coronavirus Cases Set To Explode Higher https://youtu.be/Yq3Y9rmlEQE  via @YouTube,So we just gonna forget about the Corona virus ?
30,"RT @awaken_to_maga: ⭐ Poll ⭐

⚠️ Please retweet after voting for a larger sample.

🤔🤔🤔 Do you personally know anyone who tested positive fo…","Possible CoronaVirus at St Anthony's Hospital in Lakewood, CO.  My old home town. https://twitter.com/BlackIrishI/status/1221263936835604480 …",DHEC has reported 266 new cases and 4 additional deaths from coronavirus 
31,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…","Overheard someone today saying not to pop the air-filled packaging in your parcel bc it comes from China and could contain #coronavirus 
Can’t be too careful!","COLUMBIA, S.C. — The South Carolina Department of Health and Environmental Control (DHEC) today announced 266 new cases of the novel coronavirus COVID-19 and 4 additional deaths. "
32,RT @TheRMH: A friendly reminder that our #COVID19 screening clinic is open from 7pm-9pm 7 days a week at 300 Grattan St (entrance is beside…,Police Shuts Down #Bitcoin Mine Over #Coronavirus . Wonder how many other industries the virus affecting  https://www.trustnodes.com/2020/02/06/police-shuts-down-bitcoin-mine-over-coronavirus …,Are Coronavirus Fears Spurring a New Construction Frenzy? https://bit.ly/2zYKMXV
33,RT @ShannonJoyRadio: This is an absolutely fascinating interview.  The Lancet ‘study’ discounting #hydroxychloroquine and used to direct wo…,Here’s what coronavirus does to the body https://on.natgeo.com/2wlwrD7  via @NatGeoScience,"SC #coronavirus data - May 30 Cases New: 266 Total: 11,394 Deaths New: 4 Total: 487 Tests New: 5,688 Total: 199,735 "
34,RT @ForTrump: The reason we need a #SecondWave of #COVID19 is because THE FIRST WAVE DID NOT WORK.,Experts ponder why cruise ship's coronavirus quarantine failed in Japan https://www.wltx.com/article/news/nation-world/experts-ponder-why-cruise-ships-coronavirus-quarantine-failed-in-japan/507-98ee2d6e-466e-475a-85df-b4ad8020989a …,"From P&C: SC logs 266 new coronavirus cases, 4 deaths at end of record-breaking week https://ift.tt/2TUAkHV #chsnews"
35,RT @CDCgov: #Employers: Antibody tests for #COVID19 should not be used to determine if someone can return to work. There is not enough info…,It's not truly a #pandemic until I see a zombie. #CoronavirusOutbreak #coronavirus,"Protest is going through the City Market, which is still closed because of coronavirus. "
36,"Just to be clear for @DNC and @GOP supporters, the coronavirus is 20x as deadly as the flu.  A rally is a wet dream for the coronavirus.",Health officials confirm a second case of novel coronavirus in a person not known to have previous contact. https://www.wspa.com/news/health-officials-confirm-second-case-of-novel-coronavirus-in-person-not-known-to-have-previous-contact/?utm_medium=social&utm_source=twitter_WSPA7 …,"That’s because the WHO refuses to hold China accountable for falsifying data about the coronavirus, and refuses to include Taiwan because of China’s illegitimate claim to their country. But go on sis, push that narrative. "
37,"Ok we’re all gonna take a moment, Twitter. 

We’re gonna stop calling each other names for not voting for our candidate. 

We’re gonna stop acting like the coronavirus is gonna kill anyone under the age of 50 (it will not).

This is important.","Why is the POTUS being criticized  for his rally in South Carolina amid the Coronavirus, but it’s OK for the Democrats to continue with their small campaigns?????","Yesterday was the highest #of new coronavirus cases announced in SC. 266 cases today, the 4th highest amount of new coronavirus cases since the outbreak began in March. Highest daily announced cases are now 366, 276, 274, 266, 253 https://www.thestate.com/news/coronavirus/article243117126.html #scnews #sctweets"
38,"Interim Guidance for Administrators of US Childcare Programs and K-12 Schools to Plan, Prepare, and Respond to Coronavirus Disease 2019 (COVID-19) http://bit.ly/39ssCdG  #chsnews","Italy closing schools, shops due to #coronavirus https://amp.dw.com/en/coronavirus-italy-orders-mass-closures-after-covid-19-cases-quadruple/a-52467865?__twitter_impression=true …",Corona virus is scary.
39,"From SCHSL:  ""First and foremost, there has not been any case of Coronavirus/COVID-19 reported in South Carolina.""
""Some of the event safeguards that will be put in place includes; ... Hand sanitizers located throughout the venue
(cont).",Will it get the coronavirus on there?,Saw a bunch of people wearing surgical masks in Walmart today. Either Walmart has opened a hospital or people are worried about the #CoronaVirus. 
40,"I’m hoping #Coronavirus doesn’t force school closure for us, but I’m glad for the option to teach remotely.","CALIFORNIA is monitoring at least 8,400 people for the coronavirus https://www.cnbc.com/2020/02/27/california-is-monitoring-8400-people-for-the-coronavirus.html … #SmartNews",World Health Organization declares coronavirus a 'public health emergency of international concern': https://www.wyff4.com/article/world-health-organization-declares-coronavirus-public-health-emergency-of-international-concern/30718537 #WYFFnews4
41,"ONLY ON ""Quintin's Close-Ups""- Charleston Southern University president Dr. Dondi Costin, Ph.D talks to me about the steps the university has taken to protect students, faculty and staff from the coronavirus outbreak.

WATCH HERE: https://youtu.be/6Jl2v0FQD44  #chsnews #sctweets","RT @EU_Finance: Green Bonds Alert! 📢🌍
@EU_Commission is launching a consultation on creating an EU Green Bond Standard. #EUGreenBonds could…",Coronavirus declared global health emergency by WHO after 1st person-to-person US case reported 
42,"Hear me out...

What if Trump got Coronavirus?

#CancelEverything","RT @QuickTake: A full-body sterilization booth is being trialed at the Hong Kong International Airport.

The “CLeanTech” booth is coated in…","The coronavirus is serious you guys! It’s literally 7,000 people trapped on a cruise ship because two people got infected "
43,"Always a great sign when the pilot warns you ahead of time that it’s going to be a bumpy flight. I prefer my coronavirus shaken, not stirred","Congrats! I am down 25 lbs since COVID19.  I have done 25 marathons 2 50K's but 100 miles? Dude, you are the man! G… https://t.co/vZw6hKIdbK",2 things that are trash that are made in China. @tiktok_us and the coronavirus
44,If you eat ass you’re safe from the coronavirus. ,"RT @MiaforSC: Nearly 700 new cases yesterday.😩

Almost 800 today.😓 

And the Gov. is still lifting restrictions.

The people of SC are “dyi…","There are a lot of reasons to be worried about coronavirus. I'm not saying to panic, but to write if off as not as bad as the flu or less of a concern than the flu is irresponsible."
45,that video of that man touching every microphone & then having coronavirus like,"RT @MiaforSC: Nearly 700 new cases yesterday.😩

Almost 800 today.😓 

And the Gov. is still lifting restrictions.

The people of SC are “dyi…","It's a legit stat though. Flu mortality is 0.1%. Yes, the flu kills a lot of old people and immunocompromised people. But the coronavirus has a lot of similarities to SARS. It has an incubation period of two weeks (where you can still infect others) vs. two days for the flu."
46,Rep. Diaz-Balart of Florida is the 1st congressman with known a positive test for the new coronavirus. https://www.wspa.com/news/rep-diaz-balart-of-fl-becomes-1st-congressman-with-known-positive-test-for-new-coronavirus/?utm_medium=social&utm_source=twitter_WSPA7 …,My article is featured on the @ResearchGate #COVID19 community page. Read it here:  https://t.co/9OJgp1gSLt,@lisamurkowski @SenSusanCollins @SenAlexander @SenCoryGardner @SenMcSallyAZ @SenatorTimScott @marcorubio @LindseyGrahamSC @RepDougCollins @RepStefanik @RepRatcliffe @RepMikeJohnson @replouiegohmert not a hoax! #CDC #COVID19 #CoronavirusOutbreak
47,Thinking of you and hope it’s just flu and not Coronavirus! Feel better soon!,RT @BelleChaise: My mask protects you and your mask protects me. 😷#COVID19 #WearAMask #WearAMask2SaveLives #openamerica #SaturdayMorning #S…,I'm sad so many people are losing money in stocks and so very upset about the covid19 BUT 1 good thing is we get to blame Trump and DUMP him.
48,"To help prevent the spread of coronavirus, the Florence County Library System will be closed to the public effective Tuesday, March 17th, until Tuesday, March 31st or further notice.","RT @caramba0309: CC: @henrymcmaster 

“The foolhardiness of their actions is now being seen.” Gov. Murphy heard your little comment about i…",I have a feeling the people who publicly claim Covid19 is the common cold are the same ones buying wholesale quantities of face masks.
49,"More than 3,800 Passengers Get Off Cruise Ship Without Being Tested For Coronavirus, Despite Traveler Testing Positive Days Earlier https://flagandcross.com/more-than-3800-passengers-get-off-cruise-ship-without-being-tested-for-coronavirus-despite-traveler-testing-positive-days-earlier/ …","RT @PDChina: Confirmed #COVID19 cases have exceeded 7.6 million globally, with over 425,000 fatalities and more than 3.6 million recoveries…",Hi Carl. So sorry to hear what your family is going through. Did she have a CT scan of her lungs? Have you contacted the CDC? A CT can differentiate the difference between pneumonia and COVID19 but radiologist needs to know what to look for!
50,,"RT @HuffmanForNC: Trump goes to Dallas to have a round table about policing issues with Police officials.
BUT doesn't invite:
Dallas Chief…",Did Trump try to blame the stock market crash on the Democratic primaries? What a load of malarkey. Absolutely disgraceful. #StockMarketCrash2020 #TrumpVirus #stocksgoboom #coronavirus #COVID19 #TrumpLies
51,,RT @UofSCPharm: #ICYMI: Gamecock Pharmacist Taylor Meyers ('15) was guest speaker on this week's @pharmacists webinar to discuss telehealth…,people all around me are in a desperate panic because of the covid19(corona virus). yet not a single one of these people know anyone diagnosed nor do they know anyone that knows anyone diagnosed. yet they still feel it to be a rational fear. #FridayThoughts
52,,#Coronavirus: #Tech industry impact just beginning https://buff.ly/2VzMveY  via @CIOdivepic.twitter.com/7feEna3kD0,"The anxiety of wondering what's going to happen when #CoVid19 hits the US- where nobody can afford to go to the doctor or miss a day at work, your value is determined by the strength of your handshake, and everyone's too vain to wear a face mask-- is really starting to get to me."
53,,"Coronavirus in Mexico, flights of China arriving to Mexico and also to T... https://youtu.be/keRmxkOCFuE  via @YouTube","Just like Russian interference in our elections, COVID19 is the face of poor leadership, #CPAC2020 @cspanwj @realDonaldTrump #SenateGOP #VoteBlue"
54,,"If #coronavirus is a #HoaxVirus that's been politicized, weaponized, can someone help explain #WallStreet and investors' reax?",How many deaths world-eide from Covid19 in the last 3 months? How many deaths in the US annually from the flu? What is the mortality rate of each from those who contract each?
55,,Costco temporarily suspends free samples amid coronavirus fears  >> https://www.wmbfnews.com/2020/03/06/costco-temporarily-suspends-free-samples-amid-coronavirus-fears/ …pic.twitter.com/wXxRSscUqC,China reports 1st death from new type of coronavirus https://ift.tt/384SlrQ 
56,,Girl you got that coronavirus LOCK YOSELF UP,First Death In China From New Coronavirus Pneumonia Outbreak http://dlvr.it/RMsdRt pic.twitter.com/SADxotvzPI
57,,Aye what if people who got the “coronavirus” start going door to door just rubbing they hands all on the doorknobs & shit ,China reports 1st death from new type of coronavirus https://www.wltx.com/article/news/nation-world/new-coronavirus-china-reports-first-death/507-8e5fe0f8-21af-42cc-865c-fd274c436a06 …
58,,"Got me nervous about flying to Philly. 

I wonder if I can get the Coronavirus discount?",The CDC and Homeland Security begin screening for Chinese Coronavirus at three major US airports as outbreak spreads in Asia https://www.cnbc.com/2020/01/17/cdc-and-homeland-security-begins-screening-for-coronavirus-at-major-us-airports.html …
59,,This Coronavirus thing is going viral.,Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus http://dlvr.it/RNHmGZ pic.twitter.com/gDuCzxd3iw
60,,"Because up until now, money and/or power shielded him from those consequences. Coronavirus don’t care about money and power. https://twitter.com/chrislhayes/status/1235710450664435712 …",LAX among 3 U.S. airports to check passengers for a deadly Chinese coronavirus https://news360.com/article/518139216 …
61,,"A Note from Bishop Yoos about Coronavirus. Also, a number of resources for use in your congregation.

https://scsynod.com/news/coronavirus-information/ …pic.twitter.com/zw4RuWoHkR","#ChinaVirus #coronavirus is a cover up of the goverment of #China , Please must be more dead people and more cases of people infected! #TellTheTruth #ChinaCoverUPhttps://twitter.com/NorahODonnell/status/1222304112894783488 …"
62,,New York Times: Press sites to STOP BLOCKING Coronavirus News from the public - Sign the Petition! http://chng.it/ZCgL8dHx  via @Change,"What's up, #TriCounty? Sidewalk safety in #FortMill, the deadly #Coronavirus outbreak, school dress codes, the #YoCoTasteTrail and flag football world champions. It's what's in tonight's newscast. WATCH: http://bit.ly/30NqARP  #CN2News"
63,,U.S. schools plan for possible spread of novel coronavirus https://www.pbs.org/newshour/education/u-s-schools-start-planning-for-possible-spread-of-coronavirus …,CDC says to avoid all non-essential travel to China amid Wuhan coronavirus outbreak https://www.wltx.com/article/news/nation-world/cdc-says-to-avoid-all-non-essential-travel-to-china-due-to-wuhan-coronavirus/507-1b30747a-275f-4b79-8525-b122c9f9aac9 …
64,,Hunter Biden Is Skipping Court Appearance Citing Pregnant Wife And Coronavirus https://clashdaily.com/2020/03/hunter-biden-is-skipping-court-appearance-citing-pregnant-wife-and-coronavirus/ … via @Doug_Giles,"S.C. Department of Health and Environmental Control says no cases of the coronavirus have been identified within the state.

Here’s an update on activities related to the virus: @scdhechttps://www.moultrienews.com/news/dhec-issues-statement-on-novel-coronavirus-activities-in-s-c/article_e09b967a-42da-11ea-ae47-1ba2bdb52638.html …"
65,,People out here acting like the Coronavirus is the Black Plague... relax  ,China needs to figure out this coronavirus... it’s going to affect a lot of businesses and also is more importantly killing too many people and it’s seeeming as if the Chinese Gov is lying about death totals... what a shame
66,,This corona virus works out perfectly for me. I hate large crowds. #coronavirus #pandemic #nomoreanxiety,"Coronavirus fears plague Chinatown restaurant business nationwide

https://www.foxbusiness.com/economy/coronavirus-fears-chinatown-restaurant-business …"
67,,Everyone who hasn’t been shutdown or disrupted by #COVID yet. #coronavirus #coronapocalypsepic.twitter.com/j9UaXggV0X,"This is sad. Say what you want about perceived atrocities in America, we have far more freedoms than the rest of the world. At least he tried to warn everyone. RIP 
""Chinese rage after the death of the doctor who tried to warn the world about coronavirus""  https://twitter.com/i/events/1225741309287075840 …"
68,,Coronavirus isn’t getting into our bar without naming the secret code,"Infected doctor, who first warned of coronavirus epidemic, dies https://thehornnews.com/infected-doctor-who-first-warned-of-coronavirus-epidemic-dies/ … via @ReadTheHornNews"
69,,"In science fiction movies, humanity always comes together to save planet earth as the meteor closes in. In real life, Trump tries to corner the coronavirus vaccine ‘exclusively’ for the U.S. Incredible. Shameful. #DumpTrump2020 #coronavirus https://www.theguardian.com/us-news/2020/mar/15/trump-offers-large-sums-for-exclusive-access-to-coronavirus-vaccine …",pappy just told me that he thinks he has the corona virus bc he ate chinese food the other day and now he has a cough
70,,"Why outbreaks like coronavirus spread exponentially, and how to “flatten the curve” - Washington Post https://www.washingtonpost.com/graphics/2020/world/corona-simulator/ …",WHO seeks $675M US to respond to coronavirus outbreak https://youtu.be/1SIcgofnVpU  via @YouTube
71,,"According to the Associated Press, a government official says a Coronavirus vaccine trial starts Monday. https://www.counton2.com/news/government-official-coronavirus-vaccine-trial-starts-monday/?utm_medium=social&utm_source=twitter_WCBD …","Actually, this article from 2015 says corona virus began in USA...

https://www.the-scientist.com/news-opinion/lab-made-coronavirus-triggers-debate-34502?fbclid=IwAR2uglhpHglJTDnZwUKn4iTinKkYBqMMxg1S7fyIAHkjSvvTIzqMbe0IS1Y …"
72,,Those of us who eat raw ramen noodles are immune to coronavirus,This coronavirus stuff getting kinda scary.
73,,"Hillary can you get corona-virus,,,please.",#Server sales projected to decline 10% due to #coronavirus https://buff.ly/37q443l  via @networkworld
74,,"With this coronavirus calendar, even Donald Trump can't gaslight the problem away https://www.dailykos.com/story/2020/3/19/1929018/-With-this-coronavirus-calendar-even-Donald-Trump-can-t-gaslight-the-problem-away …","""Coronavirus: Death toll jumps past 1,500 in mainland China""  https://twitter.com/i/events/1219057585707315201 …"
75,,"I’ve been following @erinhmoon Lenten guide. I’m a couple days behind, and reading Tuesday’s guide ... a little on nose, don’t you think?  #CoronaVirus #COVID19 #EveryBrokenThing #Lent2020pic.twitter.com/P7gTwgGbZ6",Get the facts! Is the flu or coronavirus more deadly?     https://twitter.com/JeromeAdamsMD/status/1229930077502214144 …
76,,Hey @SenatorTimScott one of your constituents here.  Just wondering if you could tell me why you voted against the coronavirus stimulus package?,YOU FRICKEN Idiots stop rounding these Corona virus victims up and bringing them  2 this country .common sense is completely out the window  . Bunch of MORONS ! Completely lock the boarders down  until this Pandemic threat is over !
77,,"Found this on a walk this evening, and the kids are right. Everything will be OK. Wash your hands. Practice social distancing. #coronavirus #chs #charleston #chstoday #chsreads #librariesstrongpic.twitter.com/gTKXvEdWSr",No. The comparison is to an HIV outbreak in Indiana and how the guy that allowed it to happen is supposed to prevent the Coronavirus from spreading.
78,,"This is your earliest tweet on the China situation with the #CoronaVirus. How long after this did you stockpile food, medicine and necessities?","Reminder: Our coronavirus response is being organized by the same administration that gagged the CDC by banning the following words: vulnerable, entitlement, diversity, transgender, fetus, evidence-based and science-based."
79,,"According to WebMD, I have the Chinese Coronavirus. Or seasonal allergies. Possibly cancer. Either way, whoever finds my corpse can have my Chuck Norris autographed nunchucks.","RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
80,,"Despite the chaos let’s enjoy the beginning of the #Spring Season!
.
.
.
#spring #HelloSpring #SocialMedia #Qurantine #Life #Business #b2b #marketing #DigitalMarketing #ASTAbusiness #coronavirus #Positivity… https://www.instagram.com/p/B9-XdmagKL1/?igshid=1y0ppjqxjhea4 …","RT @WildPalmsLtd: This man, a physician and state senator, asked whether POC are suffering disproportionately from #COVID19 because the “co…"
81,,Berkeley County Coronavirus Update https://www.holycitysinner.com/2020/03/20/berkeley-county-coronavirus-update-march-16-2020/ …,RT @allieyoung13: The death toll on #NavajoNation has reached 298 due to #COVID19. That’s 298 Navajo lives including 5 Medicine People gone…
82,,She said “ what is that coronavirus “  https://twitter.com/erzahim/status/1240892040617111553 …,"While SC media is busy trying to scare you into isolation again, I’ll take a moment of your panic to share that whi… https://t.co/M1ArP9dcqn"
83,,"If you’ve been diagnosed with the #Coronavirus (aka #COVID19), here’s when you can leave #quarantine according to the @cdcgov https://www.instagram.com/p/B9-YSbuB86W/?igshid=w32tb5ep56q9 …","Here is some great info from @scdhec about #coronavirus, including symptoms, how the virus is spread, and prevention. Make sure to wash those hands often! #washyourhandspic.twitter.com/mBdWXcxFXO"
