,Tweets,Date
0,US could store 'several hundred million' barrels of oil #coronavirus #COVID19,2020-04-29 23:58:00+00:00
1,Coronavirus: Monkeys given Oxford vaccine did not catch COVID-19 - Business Insider ,2020-04-29 23:35:53+00:00
2,Facebook weathers first stage of #coronavirus pandemic as usage jumps #COVID19,2020-04-29 23:27:00+00:00
3,Potential coronavirus vaccine being tested in Germany could 'supply millions' by end of year ,2020-04-29 23:03:50+00:00
4,Microsoft reports PC demand during coronavirus and “minimal impact” on latest earnings https://www.theverge.com/2020/4/29/21241681/microsoft-q3-2020-earnings-surface-windows-xbox-revenue-profit via @Verge,2020-04-29 22:44:50+00:00
5,BBC News - Coronavirus: 98-year-old doctor working through the lockdown ,2020-04-29 23:21:11+00:00
6,"It has been more than a month since this mother last saw her newborn. After giving premature birth in #Iran, doctors advised her to return to #Iraq while he recovered. Before he was able to leave the hospital, the borders closed due to #coronavirus. https://english.alarabiya.net/en/coronavirus/2020/04/29/Coronavirus-Mother-and-newborn-separated-by-closed-Iran-Iraqi-border.html",2020-04-29 22:39:02+00:00
7,#Pakistan prepares to ease #coronavirus curbs with infections below projections: ,2020-04-29 22:22:45+00:00
8,When nibbi planning to go for shopping with her parents and at last plan cancel due to corona virus nibbi be like how can see her nibba. ,2020-05-30 23:50:24+00:00
9,A Belgian prince has contracted coronavirus after attending a party during lockdown in Spain. #spain #Belgium #coronavirus,2020-05-30 23:14:42+00:00
10,"More than six million cases of the novel #coronavirus have been officially recorded worldwide, two-thirds of them in #Europe and the #US, according to an AFP tally.",2020-05-30 23:13:31+00:00
11,"Egypt reports 1,367 new coronavirus cases ",2020-05-30 22:43:23+00:00
12,Thank you @elonmusk for giving us a break from coronavirus news,2020-05-30 22:21:35+00:00
13,#Pope Francis prays for an end to the #coronavirus pandemic and the development of a vaccine as he presided over an outdoor gathering that signaled a semblance of normalcy returning to the #Vatican after a coronavirus lockdown lasting more than 2 months. ,2020-05-30 22:13:44+00:00
14,"C for China, China for Coronavirus ",2020-05-30 21:58:28+00:00
15,"#Coronavirus in #US: #NewYork Gov. Andrew Cuomo signs a bill granting death benefits to the families of police officers, public health workers and other front-line workers who have died of #COVID_19.",2020-05-30 21:44:00+00:00
16,Coronavirus impact: StayHome helps prevent 80% divorces in Abu Dhabi ,2020-05-30 21:05:11+00:00
17,"The number of #coronavirus cases confirmed worldwide crosses the six million mark, according to an AFP tally. https://english.alarabiya.net/en/coronavirus/2020/05/31/Total-number-of-global-confirmed-coronavirus-cases-surpasses-6-million-AFP-tally.html",2020-05-30 20:59:02+00:00
18,Coronavirus - India: Migrant worker’s four-year-old dies as father hunts for milk at railway station ,2020-05-30 20:50:00+00:00
19,#Austria’s health ministry gives the green light to two Formula One motor races on July 8 and 12 - the delayed season-openers - to be held without spectators in line with plans aimed at halting the spread of #coronavirus. #COVID_19,2020-05-30 20:29:01+00:00
20,Jordan Announces Four New Coronavirus Cases ,2020-05-30 19:43:47+00:00
21,"Coronavirus live: UAE records 726 new cases after more than 42,000 tests ",2020-05-30 19:37:46+00:00
22,"Coronavirus update: - 9,171 confirmed cases worldwide - 12,167 suspected cases - 213 fatalities - 1,476 in serious/critical condition - 150 treated and released - All regions of China reporting cases - 20 countries reporting cases",2020-01-30 23:49:50+00:00
23,Researchers Are Racing to Make a Coronavirus Vaccine. Will It Help? ,2020-01-30 22:23:13+00:00
24,#Coronavirus vaccine research is moving at record speed ,2020-01-30 22:18:58+00:00
25,Trinidad bans travelers from China to prevent coronavirus - https://wire.thearabianpost.com/trinidad-bans-travelers-from-china-to-prevent-coronavirus.aspx,2020-01-30 21:55:59+00:00
26,"well, bato's visa is more IMPORTANTer than corona virus ",2020-01-30 21:42:55+00:00
27,Italian prime minister Giuseppe Conte says the first two #coronavirus cases have been confirmed in the country and all air traffic has been blocked between #Italy and China.,2020-01-30 21:28:00+00:00
28,What a time to be alive.. #COVID19,2020-02-28 18:30:34+00:00
29,#COVID19 : Cyclists await test results after coronavirus hits UAE Tour ,2020-02-28 16:49:59+00:00
30,Check out latest updates on #Corona #coronavirusec in this interactive map - courtesy James Hopkins #COVID2019 #COVID19 #COVIDー19 #CoronaVirusUpdates http://gisanddata.maps.arcgis.com/apps/opsdashbo…,2020-02-28 15:03:35+00:00
31,#COVID19 :British passenger of virus-hit Japan cruise ship dies ,2020-02-28 15:03:03+00:00
32,"#COVID19 IS MERELY THE STRAW THAT BROKE THE BACK OF INDICES, WE CAN SAY IT'S A ""CATALYST"". WE URGED BEFORE THAT WE MUST PAY ATTENTION TO #MACROECONOMICS AND TO HIGHER FUNDAMENTAL RISKS. #gold #CBOT #NYSE #Fed #COMEX #NYSE",2020-02-28 14:45:56+00:00
33,My Question is; Who is going to tell those on Facebook about #COVID19 #coronavirusnigeria ??,2020-02-28 14:45:34+00:00
34,"A man treated for pneumonia after returning from China tests positive for the new coronavirus identified as a possible cause of an outbreak in the Chinese city of Wuhan, according to an AP report.

https://english.alarabiya.net/en/News/2020/01/16/UAE-unaffected-as-Japanese-resident-confirmed-to-have-new-virus-from-China.html …",2020-01-16 15:00:00
35,"Protect yourself & others from getting sick:
 Practice #FoodSafety 
 http://bit.ly/2I4vOBd 
#coronavirus pic.twitter.com/fVv9oawEHW RT WHO",2020-01-18 13:31:13
36,CDC Telebriefing: Update on 2019 Novel Coronavirus (2019-nCoV) http://dlvr.it/RNH2L9 ,2020-01-18 10:16:32
37," Throw the used tissue into a closed bin immediately after use
 Clean hands with soap and water or alcohol-based handrub after coughing or sneezing  and when caring for the sick

#coronavirus https://twitter.com/who/status/1218288568277270528 … RT WHO",2020-01-17 22:19:06
38,"Protect others from getting sick:
 Completely cover your mouth & nose with a tissue or a sleeve or flexed elbow when coughing or sneezing 
#coronavirus pic.twitter.com/tgdVUAMVxt RT WHO",2020-01-17 21:47:26
39,"How to handwash?
Use  and water for at least 40-60 seconds

How to handrub?
Use alcohol-based handrub  for 20-30 seconds 

#coronavirus pic.twitter.com/AINDxzcE5P RT WHO",2020-01-17 21:47:25
40,"Thailand has found a second case of the new Chinese coronavirus, authorities say, as the country ramps up checks of Chinese visitors ahead of the Lunar New Year’s holidays.

https://english.alarabiya.net/en/News/world/2020/01/17/Thailand-finds-second-case-of-new-Chinese-virus-says-no-outbreak.html …",2020-01-17 06:20:00
