,Tweets,Date
0,"I’m in the middle—until I go to the store & can’t find stuff on my list. Then I start grabbing All. The. Things. Via @evelyndnutritionist on Instagram ""This infographic has been popping in my feed and stories lately and it’s important. #covi̇d19 #coronavirus #nextlevelhuman""",2020-04-29 23:57:02+00:00
1,"Kano records 24, Gombe 18 and Kaduna 17 New Cases of Coronavirus http://insidearewa.com.ng/kano-records-24-gombe-18-and-kaduna-17-new-cases-of-coronavirus/",2020-04-29 23:07:27+00:00
2,Do asymptotic people get a coronavirus test to confirm they have it?,2020-04-29 22:52:22+00:00
3,China is the reason for the CoronaVirus-19,2020-04-29 22:48:18+00:00
4,Absolutely shocked that I just heard that more people have died from the coronavirus than died during the Vietnam War.,2020-04-29 22:41:00+00:00
5,Making #koobideh is one of the hardest in Persian cuisine. Thanks to #coronavirus which taught me how to become a partial cook https://www.instagram.com/p/B_lPWyzp4ms/?igshid=820nydqw2k8k,2020-04-29 22:40:13+00:00
6,"Nobody has died of anything other than the coronavirus, since March.",2020-04-29 22:35:08+00:00
7,Tucker Carlson: Big Tech Using Coronavirus To Increase Their Power Over Americans ,2020-04-29 22:31:13+00:00
8,"Talking points provided daily by the deranged sociopath & chief Donald ""the douchebag"" Trump with a kiss as commentary by the head of the Coronavirus Task Farce, Mike ""blank stare"" Pence.",2020-04-29 22:29:17+00:00
9,"#Day54 TESTED! COVID-19 SWAB (also, ow!) ANTIBODY TEST And a Chest X-Ray (that came out normal.) Now I wait. #Covid19 #Coronavirus ",2020-04-29 22:24:15+00:00
10,"UPDATE: State health officials report almost 5,000 more people have recovered from the coronavirus. ",2020-05-30 23:11:09+00:00
11,The inside story of how coronavirus spread in Massachusetts - The Boston Globe ,2020-05-30 23:07:28+00:00
12,"“With the world consumed by the coronavirus pandemic, China has acted forcefully to defend its territorial claims, including in the Himalayas. In recent weeks, the Chinese have sunk a Vietnamese fishing boat in the South China Sea;…https://lnkd.in/e_WmshV",2020-05-30 22:26:06+00:00
13,The World Is Still Far From Herd Immunity for Coronavirus ,2020-05-30 23:43:30+00:00
14,"Russia closes 2,700-mile border with China to stop coronavirus https://metro.co.uk/2020/01/30/russia-closes-2700-mile-border-china-stop-coronavirus-12151466/#share-item-0-181 via @MetroUK",2020-01-30 23:59:35+00:00
15,"Russia closes 2,700-mile border with China to stop coronavirus https://metro.co.uk/2020/01/30/russia-closes-2700-mile-border-china-stop-coronavirus-12151466/#share-item-0-928 via @MetroUK",2020-01-30 23:58:34+00:00
16,Chinese nationals travelling out of China for holidays are scared of contracting the coronavirus. #TimesNews #FijiNews #2019nCoV,2020-01-30 23:56:15+00:00
17,Coronavirus Has Now Spread To All Regions Of Mainland China : Goats and Soda ,2020-01-30 23:44:10+00:00
18,This is just the sixth time WHO has declared a global emergency. Here's what that means. #Coronavirus https://www.abc.net.au/news/2020-01-30/coronavirus-global-emergency-declared-by-who-what-does-that-mean/11912630 via @ABCNews,2020-01-30 22:42:58+00:00
19,The coronavirus has officially killed more people than the Clintons. ,2020-01-30 22:34:39+00:00
20,Everything Toned Down Says Fijian Student In Wuhan https://fijisun.com.fj/?p=496711 #WuhanVirus #coronavirus ,2020-01-30 22:05:48+00:00
21,"I think we are in for a nightmare with this #coronavirus. We can't trust China to do the right thing and be honest. Andwith worldwide travel, it is just spreading too far too fast. I hope I am wrong.",2020-01-30 21:42:41+00:00
22,"I don’t think the USA is prepared to deal w/ COVID19, but a month ago, none of the media nor Dems were talking about it when it was all over social media and young ppl in China were screaming 4 help. All they could talk about was impeachment disappointment &amp; getting rid of Trump.",2020-02-28 23:32:30+00:00
23,Thread: #COVID19 ,2020-02-28 21:45:57+00:00
24,"The trump administration can’t even handle #COVID19 in the United States! Why the hell should Iran believe ANYTHING you say, Lyin’ Mike?? #TrumpDropsTheBallAGAIN",2020-02-28 21:05:33+00:00
25,"Coronavirus “starting to behave like the ""once-in-a-century pathogen we've been worried about."" Gates also pointed out #COVID19's current predicted fatality rate is higher than that of the 1957 influenza pandemic, which killed an ~66,000 people in U.S.“ ",2020-02-28 20:52:03+00:00
26,"Norway: Infected Ullevål hospital worker may have had contact with more than 100 patients, hospital confirms #covid19 #coronavirus",2020-02-28 18:59:03+00:00
27,First confirmed case of #coronavirus In Iceland #covid19 ,2020-02-28 17:48:34+00:00
28,- Iceland 1 (first #covid19 case confirmed in Iceland),2020-02-28 17:46:12+00:00
29,New #coronavirus #covid19 cases confirmed in the Nordics on Friday (so far) - Denmark 1 - Finland 1 - Sweden 4,2020-02-28 17:42:37+00:00
