,Tweets,Date
0,My mum has been asking me about Coronavirus for the past week. Now that it’s hit India she is an expert ,2020-01-30 21:44:21+00:00
1,"I’m an epidemiologist. When I heard about Britain’s ‘herd immunity’ coronavirus plan, I thought it was satire | William Hanage https://www.theguardian.com/commentisfree/2020/mar/15/epidemiologist-britain-herd-immunity-coronavirus-covid-19 …",2020-03-15 23:58:43
2,"I’m an epidemiologist. When I heard about Britain’s ‘herd immunity’ coronavirus plan, I thought it was satire | William Hanage https://www.theguardian.com/commentisfree/2020/mar/15/epidemiologist-britain-herd-immunity-coronavirus-covid-19 …",2020-03-15 23:58:43
